"subject","condition","term","mode","question","q","response","correct","rt_s","num_o","pretty_condition","pretty_mode"
"FSSG6","114","summer22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E",FALSE,59.626,1,"Orth-Sparse","online-replication"
"FSSG6","114","summer22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,27.148,1,"Orth-Sparse","online-replication"
"FSSG6","114","summer22","asynch","Which shift(s) end at the same time as F?",10,"X",FALSE,99.877,1,"Orth-Sparse","online-replication"
"FSSG6","114","summer22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,10.972,2,"Orth-Sparse","online-replication"
"FSSG6","114","summer22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,10.532,1,"Orth-Sparse","online-replication"
"FSSG6","114","summer22","asynch","Which 2 shifts end when Z begins?",13,"FX",FALSE,71.554,2,"Orth-Sparse","online-replication"
"FSSG6","114","summer22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,76.478,1,"Orth-Sparse","online-replication"
"FSSG6","114","summer22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"EF",FALSE,69.167,2,"Orth-Sparse","online-replication"
"NNGS8","115","summer22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,12.32,1,"Orth-Grid","online-replication"
"NNGS8","115","summer22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,12.756,1,"Orth-Grid","online-replication"
"NNGS8","115","summer22","asynch","Which shift(s) begin when C ends?",3,"AXOIJHFKDUEGBZ",FALSE,33.495,14,"Orth-Grid","online-replication"
"NNGS8","115","summer22","asynch","Which shift(s) end at 4 pm?",4,"AXCOIJHFKDUEZ",FALSE,66.636,13,"Orth-Grid","online-replication"
"NNGS8","115","summer22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"U",FALSE,152.391,1,"Orth-Grid","online-replication"
"NNGS8","115","summer22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,13.715,2,"Orth-Grid","online-replication"
"NNGS8","115","summer22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,26.516,2,"Orth-Grid","online-replication"
"NNGS8","115","summer22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"",FALSE,97.774,0,"Orth-Grid","online-replication"
"NNGS8","115","summer22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,21.844,1,"Orth-Grid","online-replication"
"NNGS8","115","summer22","asynch","Which shift(s) end at the same time as F?",10,"E",TRUE,48.228,1,"Orth-Grid","online-replication"
"NNGS8","115","summer22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,12.161,2,"Orth-Grid","online-replication"
"NNGS8","115","summer22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,9.986,1,"Orth-Grid","online-replication"
"NNGS8","115","summer22","asynch","Which 2 shifts end when Z begins?",13,"FX",FALSE,48.041,2,"Orth-Grid","online-replication"
"NNGS8","115","summer22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,14.915,1,"Orth-Grid","online-replication"
"NNGS8","115","summer22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"F",FALSE,125.656,1,"Orth-Grid","online-replication"
"Y5XNB","115","summer22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,30.907,1,"Orth-Grid","online-replication"
"Y5XNB","115","summer22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,12.65,1,"Orth-Grid","online-replication"
"Y5XNB","115","summer22","asynch","Which shift(s) begin when C ends?",3,"A",FALSE,15.912,1,"Orth-Grid","online-replication"
"Y5XNB","115","summer22","asynch","Which shift(s) end at 4 pm?",4,"DE",FALSE,11.327,2,"Orth-Grid","online-replication"
"Y5XNB","115","summer22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"O",TRUE,15.414,1,"Orth-Grid","online-replication"
"Y5XNB","115","summer22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,18.103,2,"Orth-Grid","online-replication"
"Y5XNB","115","summer22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,44.052,2,"Orth-Grid","online-replication"
"Y5XNB","115","summer22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E",FALSE,139.633,1,"Orth-Grid","online-replication"
"Y5XNB","115","summer22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,45.324,1,"Orth-Grid","online-replication"
"Y5XNB","115","summer22","asynch","Which shift(s) end at the same time as F?",10,"B",FALSE,11.136,1,"Orth-Grid","online-replication"
"Y5XNB","115","summer22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,8.285,2,"Orth-Grid","online-replication"
"Y5XNB","115","summer22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,6.695,1,"Orth-Grid","online-replication"
"Y5XNB","115","summer22","asynch","Which 2 shifts end when Z begins?",13,"BF",FALSE,39.825,2,"Orth-Grid","online-replication"
"Y5XNB","115","summer22","asynch","Which shift(s) end at 3pm?",14,"BF",FALSE,46.505,2,"Orth-Grid","online-replication"
"Y5XNB","115","summer22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"BF",FALSE,32.797,2,"Orth-Grid","online-replication"
"5EFXR","115","summer22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,28.966,1,"Orth-Grid","online-replication"
"5EFXR","115","summer22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,17.668,1,"Orth-Grid","online-replication"
"5EFXR","115","summer22","asynch","Which shift(s) begin when C ends?",3,"Z",FALSE,19.237,1,"Orth-Grid","online-replication"
"5EFXR","115","summer22","asynch","Which shift(s) end at 4 pm?",4,"U",FALSE,68.668,1,"Orth-Grid","online-replication"
"5EFXR","115","summer22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"H",FALSE,194.32,1,"Orth-Grid","online-replication"
"5EFXR","115","summer22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,9.723,2,"Orth-Grid","online-replication"
"5EFXR","115","summer22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,39.369,2,"Orth-Grid","online-replication"
"5EFXR","115","summer22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E",FALSE,75.703,1,"Orth-Grid","online-replication"
"5EFXR","115","summer22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,35.944,1,"Orth-Grid","online-replication"
"5EFXR","115","summer22","asynch","Which shift(s) end at the same time as F?",10,"X",FALSE,94.467,1,"Orth-Grid","online-replication"
"5EFXR","115","summer22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,15.9,2,"Orth-Grid","online-replication"
"5EFXR","115","summer22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,10.197,1,"Orth-Grid","online-replication"
"5EFXR","115","summer22","asynch","Which 2 shifts end when Z begins?",13,"FX",FALSE,31.306,2,"Orth-Grid","online-replication"
"5EFXR","115","summer22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,53.757,1,"Orth-Grid","online-replication"
"5EFXR","115","summer22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"EF",FALSE,94.467,2,"Orth-Grid","online-replication"
"2B605","114","summer22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,11.649,1,"Orth-Sparse","online-replication"
"2B605","114","summer22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,10.649,1,"Orth-Sparse","online-replication"
"2B605","114","summer22","asynch","Which shift(s) begin when C ends?",3,"Z",FALSE,11.265,1,"Orth-Sparse","online-replication"
"2B605","114","summer22","asynch","Which shift(s) end at 4 pm?",4,"U",FALSE,30.754,1,"Orth-Sparse","online-replication"
"2B605","114","summer22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"U",FALSE,34.768,1,"Orth-Sparse","online-replication"
"2B605","114","summer22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,6.954,2,"Orth-Sparse","online-replication"
"2B605","114","summer22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"FZ",FALSE,20.898,2,"Orth-Sparse","online-replication"
"2B605","114","summer22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E",FALSE,20.65,1,"Orth-Sparse","online-replication"
"2B605","114","summer22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,8.541,1,"Orth-Sparse","online-replication"
"2B605","114","summer22","asynch","Which shift(s) end at the same time as F?",10,"X",FALSE,25.242,1,"Orth-Sparse","online-replication"
"2B605","114","summer22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,8.482,2,"Orth-Sparse","online-replication"
"2B605","114","summer22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,4.871,1,"Orth-Sparse","online-replication"
"2B605","114","summer22","asynch","Which 2 shifts end when Z begins?",13,"FX",FALSE,25.548,2,"Orth-Sparse","online-replication"
"2B605","114","summer22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,34.974,1,"Orth-Sparse","online-replication"
"2B605","114","summer22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"EF",FALSE,40.015,2,"Orth-Sparse","online-replication"
"DU06L","115","summer22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,21.993,1,"Orth-Grid","online-replication"
"DU06L","115","summer22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,8.949,1,"Orth-Grid","online-replication"
"DU06L","115","summer22","asynch","Which shift(s) begin when C ends?",3,"Z",FALSE,26.149,1,"Orth-Grid","online-replication"
"DU06L","115","summer22","asynch","Which shift(s) end at 4 pm?",4,"U",FALSE,28.631,1,"Orth-Grid","online-replication"
"DU06L","115","summer22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"U",FALSE,35.596,1,"Orth-Grid","online-replication"
"DU06L","115","summer22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,8.12,2,"Orth-Grid","online-replication"
"DU06L","115","summer22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,46.665,2,"Orth-Grid","online-replication"
"DU06L","115","summer22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E",FALSE,28.429,1,"Orth-Grid","online-replication"
"DU06L","115","summer22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,19.901,1,"Orth-Grid","online-replication"
"DU06L","115","summer22","asynch","Which shift(s) end at the same time as F?",10,"",FALSE,36.806,0,"Orth-Grid","online-replication"
"DU06L","115","summer22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,11.25,2,"Orth-Grid","online-replication"
"DU06L","115","summer22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,5.454,1,"Orth-Grid","online-replication"
"DU06L","115","summer22","asynch","Which 2 shifts end when Z begins?",13,"FX",FALSE,55.706,2,"Orth-Grid","online-replication"
"DU06L","115","summer22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,35.009,1,"Orth-Grid","online-replication"
"DU06L","115","summer22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"EF",FALSE,41.462,2,"Orth-Grid","online-replication"
"JMOG6","114","summer22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,9.018,1,"Orth-Sparse","online-replication"
"JMOG6","114","summer22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,15.851,1,"Orth-Sparse","online-replication"
"JMOG6","114","summer22","asynch","Which shift(s) begin when C ends?",3,"A",FALSE,16.312,1,"Orth-Sparse","online-replication"
"JMOG6","114","summer22","asynch","Which shift(s) end at 4 pm?",4,"K",FALSE,30.016,1,"Orth-Sparse","online-replication"
"JMOG6","114","summer22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"C",FALSE,74.379,1,"Orth-Sparse","online-replication"
"JMOG6","114","summer22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,6.209,2,"Orth-Sparse","online-replication"
"JMOG6","114","summer22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,21.385,2,"Orth-Sparse","online-replication"
"JMOG6","114","summer22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"IJ",FALSE,532.933,2,"Orth-Sparse","online-replication"
"JMOG6","114","summer22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,19.403,1,"Orth-Sparse","online-replication"
"JMOG6","114","summer22","asynch","Which shift(s) end at the same time as F?",10,"X",FALSE,27.438,1,"Orth-Sparse","online-replication"
"JMOG6","114","summer22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,8.953,2,"Orth-Sparse","online-replication"
"JMOG6","114","summer22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,9.122,1,"Orth-Sparse","online-replication"
"JMOG6","114","summer22","asynch","Which 2 shifts end when Z begins?",13,"FX",FALSE,34.779,2,"Orth-Sparse","online-replication"
"JMOG6","114","summer22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,81.042,1,"Orth-Sparse","online-replication"
"JMOG6","114","summer22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"BF",FALSE,38.528,2,"Orth-Sparse","online-replication"
"K09XP","114","summer22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,23.307,1,"Orth-Sparse","online-replication"
"K09XP","114","summer22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,10.964,1,"Orth-Sparse","online-replication"
"K09XP","114","summer22","asynch","Which shift(s) begin when C ends?",3,"Z",FALSE,25.813,1,"Orth-Sparse","online-replication"
"K09XP","114","summer22","asynch","Which shift(s) end at 4 pm?",4,"U",FALSE,28.975,1,"Orth-Sparse","online-replication"
"K09XP","114","summer22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"U",FALSE,90.758,1,"Orth-Sparse","online-replication"
"K09XP","114","summer22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,7.439,2,"Orth-Sparse","online-replication"
"K09XP","114","summer22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,15.113,2,"Orth-Sparse","online-replication"
"K09XP","114","summer22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E",FALSE,38.255,1,"Orth-Sparse","online-replication"
"K09XP","114","summer22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,37.729,1,"Orth-Sparse","online-replication"
"K09XP","114","summer22","asynch","Which shift(s) end at the same time as F?",10,"X",FALSE,19.975,1,"Orth-Sparse","online-replication"
"K09XP","114","summer22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,9.241,2,"Orth-Sparse","online-replication"
"K09XP","114","summer22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,4.981,1,"Orth-Sparse","online-replication"
"K09XP","114","summer22","asynch","Which 2 shifts end when Z begins?",13,"EF",TRUE,12.668,2,"Orth-Sparse","online-replication"
"K09XP","114","summer22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,29.916,1,"Orth-Sparse","online-replication"
"K09XP","114","summer22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"EF",FALSE,19.271,2,"Orth-Sparse","online-replication"
"N4XCA","115","summer22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,15.472,1,"Orth-Grid","online-replication"
"N4XCA","115","summer22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,17.204,1,"Orth-Grid","online-replication"
"N4XCA","115","summer22","asynch","Which shift(s) begin when C ends?",3,"Z",FALSE,37.603,1,"Orth-Grid","online-replication"
"N4XCA","115","summer22","asynch","Which shift(s) end at 4 pm?",4,"U",FALSE,30.43,1,"Orth-Grid","online-replication"
"N4XCA","115","summer22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"U",FALSE,41.625,1,"Orth-Grid","online-replication"
"N4XCA","115","summer22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,9.79,2,"Orth-Grid","online-replication"
"N4XCA","115","summer22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,19.082,2,"Orth-Grid","online-replication"
"N4XCA","115","summer22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E",FALSE,40.177,1,"Orth-Grid","online-replication"
"N4XCA","115","summer22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,19.926,1,"Orth-Grid","online-replication"
"N4XCA","115","summer22","asynch","Which shift(s) end at the same time as F?",10,"X",FALSE,33.926,1,"Orth-Grid","online-replication"
"N4XCA","115","summer22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,9.582,2,"Orth-Grid","online-replication"
"N4XCA","115","summer22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,12.1,1,"Orth-Grid","online-replication"
"N4XCA","115","summer22","asynch","Which 2 shifts end when Z begins?",13,"FX",FALSE,28.313,2,"Orth-Grid","online-replication"
"N4XCA","115","summer22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,27.862,1,"Orth-Grid","online-replication"
"N4XCA","115","summer22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"EF",FALSE,42.263,2,"Orth-Grid","online-replication"
"KPV5Q","115","summer22","asynch","Which shift(s) start at 11 am?",1,"F",TRUE,41.377,1,"Orth-Grid","online-replication"
"KPV5Q","115","summer22","asynch","Which shift(s) start at the same time as D?",2,"K",TRUE,9.741,1,"Orth-Grid","online-replication"
"KPV5Q","115","summer22","asynch","Which shift(s) begin when C ends?",3,"F",TRUE,13.189,1,"Orth-Grid","online-replication"
"KPV5Q","115","summer22","asynch","Which shift(s) end at 4 pm?",4,"H",TRUE,11.202,1,"Orth-Grid","online-replication"
"KPV5Q","115","summer22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"O",TRUE,25.927,1,"Orth-Grid","online-replication"
"KPV5Q","115","summer22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,18.201,2,"Orth-Grid","online-replication"
"KPV5Q","115","summer22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"OX",TRUE,30.05,2,"Orth-Grid","online-replication"
"KPV5Q","115","summer22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"EFGIJ",FALSE,65.022,5,"Orth-Grid","online-replication"
"KPV5Q","115","summer22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,66.856,1,"Orth-Grid","online-replication"
"KPV5Q","115","summer22","asynch","Which shift(s) end at the same time as F?",10,"E",TRUE,8.917,1,"Orth-Grid","online-replication"
"KPV5Q","115","summer22","asynch","Which shift(s) start at 12pm?",11,"LM",TRUE,16.906,2,"Orth-Grid","online-replication"
"KPV5Q","115","summer22","asynch","Which shift(s) start at the same time as F?",12,"G",TRUE,14.154,1,"Orth-Grid","online-replication"
"KPV5Q","115","summer22","asynch","Which 2 shifts end when Z begins?",13,"EF",TRUE,14.409,2,"Orth-Grid","online-replication"
"KPV5Q","115","summer22","asynch","Which shift(s) end at 3pm?",14,"X",TRUE,12.163,1,"Orth-Grid","online-replication"
"KPV5Q","115","summer22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"KX",TRUE,18.956,2,"Orth-Grid","online-replication"
"4YH6D","115","summer22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,15.066,1,"Orth-Grid","online-replication"
"4YH6D","115","summer22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,13.46,1,"Orth-Grid","online-replication"
"4YH6D","115","summer22","asynch","Which shift(s) begin when C ends?",3,"Z",FALSE,33.908,1,"Orth-Grid","online-replication"
"4YH6D","115","summer22","asynch","Which shift(s) end at 4 pm?",4,"U",FALSE,87.157,1,"Orth-Grid","online-replication"
"4YH6D","115","summer22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"U",FALSE,96.624,1,"Orth-Grid","online-replication"
"4YH6D","115","summer22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,11.558,2,"Orth-Grid","online-replication"
"4YH6D","115","summer22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"F",FALSE,17.613,1,"Orth-Grid","online-replication"
"4YH6D","115","summer22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E",FALSE,37.711,1,"Orth-Grid","online-replication"
"4YH6D","115","summer22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,25.46,1,"Orth-Grid","online-replication"
"4YH6D","115","summer22","asynch","Which shift(s) end at the same time as F?",10,"J",FALSE,17.254,1,"Orth-Grid","online-replication"
"4YH6D","115","summer22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,13.049,2,"Orth-Grid","online-replication"
"4YH6D","115","summer22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,7.122,1,"Orth-Grid","online-replication"
"4YH6D","115","summer22","asynch","Which 2 shifts end when Z begins?",13,"FX",FALSE,31.527,2,"Orth-Grid","online-replication"
"4YH6D","115","summer22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,63.85,1,"Orth-Grid","online-replication"
"4YH6D","115","summer22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"EF",FALSE,63.561,2,"Orth-Grid","online-replication"
"NQHXO","115","summer22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,41.547,1,"Orth-Grid","online-replication"
"NQHXO","115","summer22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,9.822,1,"Orth-Grid","online-replication"
"NQHXO","115","summer22","asynch","Which shift(s) begin when C ends?",3,"Z",FALSE,18.02,1,"Orth-Grid","online-replication"
"NQHXO","115","summer22","asynch","Which shift(s) end at 4 pm?",4,"U",FALSE,170.035,1,"Orth-Grid","online-replication"
"NQHXO","115","summer22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"U",FALSE,69.611,1,"Orth-Grid","online-replication"
"NQHXO","115","summer22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,13.867,2,"Orth-Grid","online-replication"
"NQHXO","115","summer22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,26.672,2,"Orth-Grid","online-replication"
"NQHXO","115","summer22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"CGM",FALSE,40.206,3,"Orth-Grid","online-replication"
"NQHXO","115","summer22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,31.738,1,"Orth-Grid","online-replication"
"NQHXO","115","summer22","asynch","Which shift(s) end at the same time as F?",10,"X",FALSE,55.662,1,"Orth-Grid","online-replication"
"NQHXO","115","summer22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,10.57,2,"Orth-Grid","online-replication"
"NQHXO","115","summer22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,9.784,1,"Orth-Grid","online-replication"
"NQHXO","115","summer22","asynch","Which 2 shifts end when Z begins?",13,"FX",FALSE,27.849,2,"Orth-Grid","online-replication"
"NQHXO","115","summer22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,18.149,1,"Orth-Grid","online-replication"
"NQHXO","115","summer22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"EF",FALSE,57.415,2,"Orth-Grid","online-replication"
"VWDEZ","115","summer22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,15.977,1,"Orth-Grid","online-replication"
"VWDEZ","115","summer22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,15.086,1,"Orth-Grid","online-replication"
"VWDEZ","115","summer22","asynch","Which shift(s) begin when C ends?",3,"Z",FALSE,15.614,1,"Orth-Grid","online-replication"
"VWDEZ","115","summer22","asynch","Which shift(s) end at 4 pm?",4,"OFU",FALSE,151.289,3,"Orth-Grid","online-replication"
"VWDEZ","115","summer22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"F",FALSE,81.928,1,"Orth-Grid","online-replication"
"VWDEZ","115","summer22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,8.846,2,"Orth-Grid","online-replication"
"VWDEZ","115","summer22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,40.002,2,"Orth-Grid","online-replication"
"VWDEZ","115","summer22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E",FALSE,25.203,1,"Orth-Grid","online-replication"
"VWDEZ","115","summer22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,17.364,1,"Orth-Grid","online-replication"
"VWDEZ","115","summer22","asynch","Which shift(s) end at the same time as F?",10,"X",FALSE,74.203,1,"Orth-Grid","online-replication"
"VWDEZ","115","summer22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,9.659,2,"Orth-Grid","online-replication"
"VWDEZ","115","summer22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,15.038,1,"Orth-Grid","online-replication"
"VWDEZ","115","summer22","asynch","Which 2 shifts end when Z begins?",13,"FX",FALSE,50.06,2,"Orth-Grid","online-replication"
"VWDEZ","115","summer22","asynch","Which shift(s) end at 3pm?",14,"BE",FALSE,33.526,2,"Orth-Grid","online-replication"
"VWDEZ","115","summer22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"EF",FALSE,84.433,2,"Orth-Grid","online-replication"
"UE9PN","114","summer22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,46.76,1,"Orth-Sparse","online-replication"
"UE9PN","114","summer22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,13.909,1,"Orth-Sparse","online-replication"
"UE9PN","114","summer22","asynch","Which shift(s) begin when C ends?",3,"Z",FALSE,30.702,1,"Orth-Sparse","online-replication"
"UE9PN","114","summer22","asynch","Which shift(s) end at 4 pm?",4,"HU",FALSE,27.238,2,"Orth-Sparse","online-replication"
"UE9PN","114","summer22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"O",TRUE,23.393,1,"Orth-Sparse","online-replication"
"UE9PN","114","summer22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,12.918,2,"Orth-Sparse","online-replication"
"UE9PN","114","summer22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BCDFHIJMNOZX",FALSE,43.071,12,"Orth-Sparse","online-replication"
"UE9PN","114","summer22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"L",FALSE,27.758,1,"Orth-Sparse","online-replication"
"UE9PN","114","summer22","asynch","Which shift(s) begins before J begins and ends during B?",9,"N",FALSE,26.872,1,"Orth-Sparse","online-replication"
"UE9PN","114","summer22","asynch","Which shift(s) end at the same time as F?",10,"I",FALSE,46.971,1,"Orth-Sparse","online-replication"
"UE9PN","114","summer22","asynch","Which shift(s) start at 12pm?",11,"",FALSE,15.155,0,"Orth-Sparse","online-replication"
"UE9PN","114","summer22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,11.012,1,"Orth-Sparse","online-replication"
"UE9PN","114","summer22","asynch","Which 2 shifts end when Z begins?",13,"OX",FALSE,23.479,2,"Orth-Sparse","online-replication"
"UE9PN","114","summer22","asynch","Which shift(s) end at 3pm?",14,"OX",FALSE,17.841,2,"Orth-Sparse","online-replication"
"UE9PN","114","summer22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"H",FALSE,3.25,1,"Orth-Sparse","online-replication"
