"subject","condition","term","mode","question","q","response","correct","rt_s","num_o","pretty_condition","pretty_mode","IMPASSE","score_TRI","score_ORTH","score_BOTH","score_SAT_left","score_SAT_right","score_TV_max","score_TV_start","score_TV_end","score_TV_duration","score_REF","score_ABS","score_niceABS","score_TVERSKY","tv_type","score_SATISFICE","sat_type","top_score","top_type","range","int2","interpretation","high_interpretation","override","score_SCALED","score_STATE"
"EMTF9","114","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"KX",TRUE,13.135,2,"Orth-Sparse","online-replication","none",1,-0.133333333333333,0.5,NA,NA,0.666666666666667,-0.117647058823529,NA,NA,0,1,1,0.666666666666667,"score_TV_max",NA,NA,1,"score_TRI",1.13333333333333,"Triangular","Triangular","triangular","",1,"tri-like"
"O1ULC","114","winter22","asynch","Which shift(s) start at 11 am?",1,"F",TRUE,83.396,1,"Orth-Sparse","online-replication","none",1,-0.0833333333333333,0.5,NA,NA,0.5,1,-0.0714285714285714,NA,0,1,1,1,"score_TV_start",NA,NA,1,"score_TRI",1.08333333333333,"Triangular","Triangular","triangular","",1,"tri-like"
"O1ULC","114","winter22","asynch","Which shift(s) start at the same time as D?",2,"K",TRUE,24.238,1,"Orth-Sparse","online-replication","none",1,-0.0833333333333333,0.5,NA,NA,0.25,0.5,-0.0769230769230769,-0.0769230769230769,0,1,1,0.5,"score_TV_start",NA,NA,1,"score_TRI",1.08333333333333,"Triangular","Triangular","triangular","",1,"tri-like"
"O1ULC","114","winter22","asynch","Which shift(s) begin when C ends?",3,"F",TRUE,20.339,1,"Orth-Sparse","online-replication","none",1,0,0.5,NA,NA,0.166666666666667,-0.0833333333333333,1,-0.0909090909090909,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1,"Triangular","Triangular","triangular","",1,"tri-like"
"O1ULC","114","winter22","asynch","Which shift(s) end at 4 pm?",4,"H",TRUE,16.925,1,"Orth-Sparse","online-replication","none",1,-0.0833333333333333,0.5,NA,NA,0.5,-0.0714285714285714,1,NA,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.08333333333333,"Triangular","Triangular","triangular","",1,"tri-like"
"O1ULC","114","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"O",TRUE,35.746,1,"Orth-Sparse","online-replication","none",1,-0.0769230769230769,0.5,NA,NA,-0.142857142857143,-0.0769230769230769,-0.0833333333333333,NA,0,1,1,-0.0769230769230769,"score_TV_start",NA,NA,1,"score_TRI",1.07692307692308,"Triangular","Triangular","triangular","",1,"tri-like"
"O1ULC","114","winter22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,30.548,2,"Orth-Sparse","online-replication","none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans","",0.5,"tri-like"
"O1ULC","114","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"OX",TRUE,59.298,2,"Orth-Sparse","online-replication","none",1,-0.133333333333333,0.5,NA,NA,0.25,1,-0.142857142857143,-0.125,0,1,1,1,"score_TV_start",NA,NA,1,"score_TRI",1.13333333333333,"Triangular","Triangular","triangular","",1,"tri-like"
"O1ULC","114","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"G",TRUE,74.051,1,"Orth-Sparse","online-replication","none",1,-0.0714285714285714,0.5,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",1.07142857142857,"Triangular","Triangular","triangular","",1,"tri-like"
"O1ULC","114","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,64.597,1,"Orth-Sparse","online-replication","none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans","",0.5,"tri-like"
"O1ULC","114","winter22","asynch","Which shift(s) end at the same time as F?",10,"E",TRUE,21.924,1,"Orth-Sparse","online-replication","none",1,-0.0625,0.5,NA,NA,0.333333333333333,-0.0625,1,-0.0625,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.0625,"Triangular","Triangular","triangular","",1,"tri-like"
"O1ULC","114","winter22","asynch","Which shift(s) start at 12pm?",11,"LM",TRUE,37.149,2,"Orth-Sparse","online-replication","none",1,-0.125,0.5,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",1.125,"Triangular","Triangular","triangular","",1,"tri-like"
"O1ULC","114","winter22","asynch","Which shift(s) start at the same time as F?",12,"FG",FALSE,22.935,2,"Orth-Sparse","online-replication","none",1,-0.0625,0.4375,NA,NA,0.5,1,NA,-0.0625,0,0,1,1,"score_TV_start",NA,NA,1,"score_TRI",1.0625,"Triangular","Triangular","triangular","",1,"tri-like"
"O1ULC","114","winter22","asynch","Which 2 shifts end when Z begins?",13,"EF",TRUE,37.212,2,"Orth-Sparse","online-replication","none",1,0.433333333333333,0.666666666666667,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0.566666666666667,"Triangular","Triangular","triangular","",1,"tri-like"
"O1ULC","114","winter22","asynch","Which shift(s) end at 3pm?",14,"X",TRUE,17.428,1,"Orth-Sparse","online-replication","none",1,-0.0588235294117647,0.5,NA,NA,0.25,NA,1,-0.0666666666666667,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.05882352941176,"Triangular","Triangular","triangular","",1,"tri-like"
"O1ULC","114","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"KX",TRUE,28.875,2,"Orth-Sparse","online-replication","none",1,-0.133333333333333,0.5,NA,NA,0.666666666666667,-0.117647058823529,NA,NA,0,1,1,0.666666666666667,"score_TV_max",NA,NA,1,"score_TRI",1.13333333333333,"Triangular","Triangular","triangular","",1,"tri-like"
"07FGZ","114","winter22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,31.719,1,"Orth-Sparse","online-replication","none",-0.0769230769230769,1,0.5,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"07FGZ","114","winter22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,10.582,1,"Orth-Sparse","online-replication","none",-0.0833333333333333,1,0.5,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"07FGZ","114","winter22","asynch","Which shift(s) begin when C ends?",3,"Z",FALSE,49.791,1,"Orth-Sparse","online-replication","none",0,1,0.5,NA,NA,-0.125,-0.0833333333333333,0,-0.0909090909090909,0,0,0,0,"score_TV_end",NA,NA,1,"score_ORTH",1,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"07FGZ","114","winter22","asynch","Which shift(s) end at 4 pm?",4,"U",FALSE,33.304,1,"Orth-Sparse","online-replication","none",-0.0714285714285714,1,0.5,NA,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_start",NA,NA,1,"score_ORTH",1.07142857142857,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"07FGZ","114","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"U",FALSE,27.507,1,"Orth-Sparse","online-replication","none",-0.0909090909090909,1,0.5,NA,NA,0.333333333333333,-0.0769230769230769,0.5,NA,0,0,0,0.5,"score_TV_end",NA,NA,1,"score_ORTH",1.09090909090909,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"07FGZ","114","winter22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,8.896,2,"Orth-Sparse","online-replication","none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans","",0.5,"tri-like"
"07FGZ","114","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,14.767,2,"Orth-Sparse","online-replication","none",-0.125,1,0.5,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"07FGZ","114","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E",FALSE,58.738,1,"Orth-Sparse","online-replication","none",-0.0666666666666667,1,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.06666666666667,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"07FGZ","114","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,16.739,1,"Orth-Sparse","online-replication","none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans","",0.5,"tri-like"
"07FGZ","114","winter22","asynch","Which shift(s) end at the same time as F?",10,"X",FALSE,17.856,1,"Orth-Sparse","online-replication","none",-0.0625,1,0.5,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"07FGZ","114","winter22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,9.926,2,"Orth-Sparse","online-replication","none",-0.125,1,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"07FGZ","114","winter22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,6.877,1,"Orth-Sparse","online-replication","none",-0.0625,1,0.5,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"07FGZ","114","winter22","asynch","Which 2 shifts end when Z begins?",13,"FX",FALSE,25.266,2,"Orth-Sparse","online-replication","none",0.433333333333333,1,0.666666666666667,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",0.566666666666667,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"07FGZ","114","winter22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,22.04,1,"Orth-Sparse","online-replication","none",-0.0588235294117647,1,0.5,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"07FGZ","114","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"F",FALSE,26.494,1,"Orth-Sparse","online-replication","none",-0.0625,0.5,0.25,NA,NA,-0.0666666666666667,-0.0588235294117647,NA,NA,0,0,0,-0.0588235294117647,"score_TV_start",NA,NA,0.5,"score_ORTH",0.5625,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"X9OTF","115","winter22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,32.554,1,"Orth-Grid","online-replication","none",-0.0769230769230769,1,0.5,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"X9OTF","115","winter22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,18.779,1,"Orth-Grid","online-replication","none",-0.0833333333333333,1,0.5,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"X9OTF","115","winter22","asynch","Which shift(s) begin when C ends?",3,"Z",FALSE,11.852,1,"Orth-Grid","online-replication","none",0,1,0.5,NA,NA,-0.125,-0.0833333333333333,0,-0.0909090909090909,0,0,0,0,"score_TV_end",NA,NA,1,"score_ORTH",1,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"X9OTF","115","winter22","asynch","Which shift(s) end at 4 pm?",4,"U",FALSE,51.924,1,"Orth-Grid","online-replication","none",-0.0714285714285714,1,0.5,NA,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_start",NA,NA,1,"score_ORTH",1.07142857142857,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"X9OTF","115","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"K",FALSE,104.233,1,"Orth-Grid","online-replication","none",-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,NA,NA,0,-0.0769230769230769,-0.0833333333333333,NA,0,0,0,0,"score_TV_max",NA,NA,0,"score_TVERSKY",0.0909090909090909,"?","?","neg.trans","",-0.5,"unknown"
"X9OTF","115","winter22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,6.4,2,"Orth-Grid","online-replication","none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans","",0.5,"tri-like"
"X9OTF","115","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,23.689,2,"Orth-Grid","online-replication","none",-0.125,1,0.5,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"X9OTF","115","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"CGM",FALSE,20.007,3,"Orth-Grid","online-replication","none",0.866666666666667,-0.214285714285714,0.375,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0.866666666666667,"score_TRI",1.08095238095238,"Tversky","Tversky","pos.trans","Triangular",0.5,"tri-like"
"X9OTF","115","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,25.491,1,"Orth-Grid","online-replication","none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans","",0.5,"tri-like"
"X9OTF","115","winter22","asynch","Which shift(s) end at the same time as F?",10,"X",FALSE,54.593,1,"Orth-Grid","online-replication","none",-0.0625,1,0.5,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"X9OTF","115","winter22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,10.641,2,"Orth-Grid","online-replication","none",-0.125,1,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"X9OTF","115","winter22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,7.595,1,"Orth-Grid","online-replication","none",-0.0625,1,0.5,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"X9OTF","115","winter22","asynch","Which 2 shifts end when Z begins?",13,"FX",FALSE,16.412,2,"Orth-Grid","online-replication","none",0.433333333333333,1,0.666666666666667,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",0.566666666666667,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"X9OTF","115","winter22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,27.792,1,"Orth-Grid","online-replication","none",-0.0588235294117647,1,0.5,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"X9OTF","115","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"BEF",FALSE,35.527,3,"Orth-Grid","online-replication","none",-0.1875,1,0.428571428571429,NA,NA,-0.2,-0.176470588235294,NA,NA,0,0,0,-0.176470588235294,"score_TV_start",NA,NA,1,"score_ORTH",1.1875,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"U8NSH","114","winter22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,14.341,1,"Orth-Sparse","online-replication","none",-0.0769230769230769,1,0.5,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"U8NSH","114","winter22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,9.82,1,"Orth-Sparse","online-replication","none",-0.0833333333333333,1,0.5,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"U8NSH","114","winter22","asynch","Which shift(s) begin when C ends?",3,"Z",FALSE,12.188,1,"Orth-Sparse","online-replication","none",0,1,0.5,NA,NA,-0.125,-0.0833333333333333,0,-0.0909090909090909,0,0,0,0,"score_TV_end",NA,NA,1,"score_ORTH",1,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"U8NSH","114","winter22","asynch","Which shift(s) end at 4 pm?",4,"U",FALSE,44.378,1,"Orth-Sparse","online-replication","none",-0.0714285714285714,1,0.5,NA,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_start",NA,NA,1,"score_ORTH",1.07142857142857,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"U8NSH","114","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"U",FALSE,73.987,1,"Orth-Sparse","online-replication","none",-0.0909090909090909,1,0.5,NA,NA,0.333333333333333,-0.0769230769230769,0.5,NA,0,0,0,0.5,"score_TV_end",NA,NA,1,"score_ORTH",1.09090909090909,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"U8NSH","114","winter22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,8.942,2,"Orth-Sparse","online-replication","none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans","",0.5,"tri-like"
"U8NSH","114","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,19.651,2,"Orth-Sparse","online-replication","none",-0.125,1,0.5,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"U8NSH","114","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E",FALSE,27.91,1,"Orth-Sparse","online-replication","none",-0.0666666666666667,1,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.06666666666667,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"U8NSH","114","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,17.181,1,"Orth-Sparse","online-replication","none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans","",0.5,"tri-like"
"U8NSH","114","winter22","asynch","Which shift(s) end at the same time as F?",10,"X",FALSE,51.495,1,"Orth-Sparse","online-replication","none",-0.0625,1,0.5,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"U8NSH","114","winter22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,8.519,2,"Orth-Sparse","online-replication","none",-0.125,1,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"U8NSH","114","winter22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,6.824,1,"Orth-Sparse","online-replication","none",-0.0625,1,0.5,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"U8NSH","114","winter22","asynch","Which 2 shifts end when Z begins?",13,"FX",FALSE,25.872,2,"Orth-Sparse","online-replication","none",0.433333333333333,1,0.666666666666667,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",0.566666666666667,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"U8NSH","114","winter22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,33.34,1,"Orth-Sparse","online-replication","none",-0.0588235294117647,1,0.5,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"U8NSH","114","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"EF",FALSE,83.549,2,"Orth-Sparse","online-replication","none",-0.125,1,0.5,NA,NA,-0.133333333333333,-0.117647058823529,NA,NA,0,0,0,-0.117647058823529,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"HFQY1","114","winter22","asynch","Which shift(s) start at 11 am?",1,"F",TRUE,95.893,1,"Orth-Sparse","online-replication","none",1,-0.0833333333333333,0.5,NA,NA,0.5,1,-0.0714285714285714,NA,0,1,1,1,"score_TV_start",NA,NA,1,"score_TRI",1.08333333333333,"Triangular","Triangular","triangular","",1,"tri-like"
"HFQY1","114","winter22","asynch","Which shift(s) start at the same time as D?",2,"K",TRUE,15.347,1,"Orth-Sparse","online-replication","none",1,-0.0833333333333333,0.5,NA,NA,0.25,0.5,-0.0769230769230769,-0.0769230769230769,0,1,1,0.5,"score_TV_start",NA,NA,1,"score_TRI",1.08333333333333,"Triangular","Triangular","triangular","",1,"tri-like"
"HFQY1","114","winter22","asynch","Which shift(s) begin when C ends?",3,"F",TRUE,10.13,1,"Orth-Sparse","online-replication","none",1,0,0.5,NA,NA,0.166666666666667,-0.0833333333333333,1,-0.0909090909090909,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1,"Triangular","Triangular","triangular","",1,"tri-like"
"HFQY1","114","winter22","asynch","Which shift(s) end at 4 pm?",4,"H",TRUE,11.231,1,"Orth-Sparse","online-replication","none",1,-0.0833333333333333,0.5,NA,NA,0.5,-0.0714285714285714,1,NA,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.08333333333333,"Triangular","Triangular","triangular","",1,"tri-like"
"HFQY1","114","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"O",TRUE,11.953,1,"Orth-Sparse","online-replication","none",1,-0.0769230769230769,0.5,NA,NA,-0.142857142857143,-0.0769230769230769,-0.0833333333333333,NA,0,1,1,-0.0769230769230769,"score_TV_start",NA,NA,1,"score_TRI",1.07692307692308,"Triangular","Triangular","triangular","",1,"tri-like"
"HFQY1","114","winter22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,8.42,2,"Orth-Sparse","online-replication","none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans","",0.5,"tri-like"
"HFQY1","114","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"OX",TRUE,30.816,2,"Orth-Sparse","online-replication","none",1,-0.133333333333333,0.5,NA,NA,0.25,1,-0.142857142857143,-0.125,0,1,1,1,"score_TV_start",NA,NA,1,"score_TRI",1.13333333333333,"Triangular","Triangular","triangular","",1,"tri-like"
"HFQY1","114","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"G",TRUE,21.721,1,"Orth-Sparse","online-replication","none",1,-0.0714285714285714,0.5,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",1.07142857142857,"Triangular","Triangular","triangular","",1,"tri-like"
"HFQY1","114","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,27.013,1,"Orth-Sparse","online-replication","none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans","",0.5,"tri-like"
"HFQY1","114","winter22","asynch","Which shift(s) end at the same time as F?",10,"E",TRUE,8.632,1,"Orth-Sparse","online-replication","none",1,-0.0625,0.5,NA,NA,0.333333333333333,-0.0625,1,-0.0625,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.0625,"Triangular","Triangular","triangular","",1,"tri-like"
"HFQY1","114","winter22","asynch","Which shift(s) start at 12pm?",11,"LM",TRUE,8.071,2,"Orth-Sparse","online-replication","none",1,-0.125,0.5,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",1.125,"Triangular","Triangular","triangular","",1,"tri-like"
"HFQY1","114","winter22","asynch","Which shift(s) start at the same time as F?",12,"G",TRUE,7.056,1,"Orth-Sparse","online-replication","none",1,-0.0625,0.5,NA,NA,0.5,1,NA,-0.0625,0,1,1,1,"score_TV_start",NA,NA,1,"score_TRI",1.0625,"Triangular","Triangular","triangular","",1,"tri-like"
"HFQY1","114","winter22","asynch","Which 2 shifts end when Z begins?",13,"EF",TRUE,12.406,2,"Orth-Sparse","online-replication","none",1,0.433333333333333,0.666666666666667,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0.566666666666667,"Triangular","Triangular","triangular","",1,"tri-like"
"HFQY1","114","winter22","asynch","Which shift(s) end at 3pm?",14,"X",TRUE,10.246,1,"Orth-Sparse","online-replication","none",1,-0.0588235294117647,0.5,NA,NA,0.25,NA,1,-0.0666666666666667,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.05882352941176,"Triangular","Triangular","triangular","",1,"tri-like"
"HFQY1","114","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"KX",TRUE,11.717,2,"Orth-Sparse","online-replication","none",1,-0.133333333333333,0.5,NA,NA,0.666666666666667,-0.117647058823529,NA,NA,0,1,1,0.666666666666667,"score_TV_max",NA,NA,1,"score_TRI",1.13333333333333,"Triangular","Triangular","triangular","",1,"tri-like"
