"subject","condition","term","mode","question","q","response","correct","rt_s","num_o","pretty_condition","pretty_mode","IMPASSE","score_TRI","score_ORTH","score_BOTH","score_SAT_left","score_SAT_right","score_TV_max","score_TV_start","score_TV_end","score_TV_duration","score_REF","score_ABS","score_niceABS","score_TVERSKY","tv_type","score_SATISFICE","sat_type","top_score","top_type","range","int2","interpretation","high_interpretation","score_SCALED","score_STATE"
"QNNZZ","121","fall21","asynch","duration+starts",7,"BF",FALSE,16.262,2,"impasse","online-replication","IMPASSE",-0.125,1,0.5,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"QNNZZ","121","fall21","asynch","duration+contained",8,"E",FALSE,57.702,1,"impasse","online-replication","IMPASSE",-0.0666666666666667,1,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.06666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"QNNZZ","121","fall21","asynch","starttime+before+endtime+during",9,"I",TRUE,23.926,1,"impasse","online-replication","IMPASSE",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"QNNZZ","121","fall21","asynch","ends",10,"X",FALSE,48.041,1,"impasse","online-replication","IMPASSE",-0.0625,1,0.5,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"QNNZZ","121","fall21","asynch","starttime",11,"BF",FALSE,8.807,2,"impasse","online-replication","IMPASSE",-0.125,1,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"QNNZZ","121","fall21","asynch","starts",12,"B",FALSE,11.373,1,"impasse","online-replication","IMPASSE",-0.0625,1,0.5,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"QNNZZ","121","fall21","asynch","meets",13,"FX",FALSE,31.459,2,"impasse","online-replication","IMPASSE",0.433333333333333,1,0.666666666666667,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",0.566666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"QNNZZ","121","fall21","asynch","endtime",14,"B",FALSE,10.827,1,"impasse","online-replication","IMPASSE",-0.0588235294117647,1,0.5,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"QNNZZ","121","fall21","asynch","midpoint",15,"EF",FALSE,18.302,2,"impasse","online-replication","IMPASSE",-0.125,1,0.5,NA,NA,-0.133333333333333,-0.117647058823529,NA,NA,0,0,0,-0.117647058823529,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"K3AE8","121","fall21","asynch","starttime",1,"",FALSE,46.331,0,"impasse","online-replication","IMPASSE",0,NA,NA,0,0,0,0,0,NA,0,0,0,0,"score_TV_max",NA,NA,0,"score_TRI",0,"blank","blank","neutral",0,"unknown"
"K3AE8","121","fall21","asynch","starts",2,"",FALSE,48.012,0,"impasse","online-replication","IMPASSE",0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,"score_SAT_right",0,"score_TRI",0,"blank","blank","neutral",0,"unknown"
"K3AE8","121","fall21","asynch","meets",3,"",FALSE,20.659,0,"impasse","online-replication","IMPASSE",0,NA,NA,0,0,0,0,NA,0,0,0,0,0,"score_TV_max",NA,NA,0,"score_TRI",0,"blank","blank","neutral",0,"unknown"
"K3AE8","121","fall21","asynch","endtime",4,"",FALSE,54.002,0,"impasse","online-replication","IMPASSE",0,NA,NA,0,NA,0,0,0,NA,0,0,0,0,"score_TV_max",0,"score_SAT_left",0,"score_TRI",0,"blank","blank","neutral",0,"unknown"
"K3AE8","121","fall21","asynch","midpoint",5,"",FALSE,93.539,0,"impasse","online-replication","IMPASSE",0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,"score_TV_max",NA,NA,0,"score_TRI",0,"blank","blank","neutral",0,"unknown"
"K3AE8","121","fall21","asynch","duration",6,"EG",TRUE,7.801,2,"impasse","online-replication","IMPASSE",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"K3AE8","121","fall21","asynch","duration+starts",7,"BF",FALSE,14.899,2,"impasse","online-replication","IMPASSE",-0.125,1,0.5,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"K3AE8","121","fall21","asynch","duration+contained",8,"E",FALSE,42.306,1,"impasse","online-replication","IMPASSE",-0.0666666666666667,1,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.06666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"K3AE8","121","fall21","asynch","starttime+before+endtime+during",9,"I",TRUE,19.805,1,"impasse","online-replication","IMPASSE",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"K3AE8","121","fall21","asynch","ends",10,"X",FALSE,37.948,1,"impasse","online-replication","IMPASSE",-0.0625,1,0.5,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"K3AE8","121","fall21","asynch","starttime",11,"BF",FALSE,7.086,2,"impasse","online-replication","IMPASSE",-0.125,1,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"K3AE8","121","fall21","asynch","starts",12,"B",FALSE,3.829,1,"impasse","online-replication","IMPASSE",-0.0625,1,0.5,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"K3AE8","121","fall21","asynch","meets",13,"FX",FALSE,17.96,2,"impasse","online-replication","IMPASSE",0.433333333333333,1,0.666666666666667,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",0.566666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"K3AE8","121","fall21","asynch","endtime",14,"B",FALSE,24.274,1,"impasse","online-replication","IMPASSE",-0.0588235294117647,1,0.5,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"K3AE8","121","fall21","asynch","midpoint",15,"EF",FALSE,25.421,2,"impasse","online-replication","IMPASSE",-0.125,1,0.5,NA,NA,-0.133333333333333,-0.117647058823529,NA,NA,0,0,0,-0.117647058823529,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"A9JCU","111","fall21","asynch","starttime",1,"A",FALSE,18.744,1,"control","online-replication","none",-0.0769230769230769,1,0.5,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"A9JCU","111","fall21","asynch","starts",2,"E",FALSE,12.998,1,"control","online-replication","none",-0.0833333333333333,1,0.5,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"A9JCU","111","fall21","asynch","meets",3,"Z",FALSE,26.686,1,"control","online-replication","none",0,1,0.5,NA,NA,-0.125,-0.0833333333333333,0,-0.0909090909090909,0,0,0,0,"score_TV_end",NA,NA,1,"score_ORTH",1,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"A9JCU","111","fall21","asynch","endtime",4,"E",FALSE,10.473,1,"control","online-replication","none",-0.0714285714285714,-0.0833333333333333,-0.0769230769230769,NA,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_start",NA,NA,-0.0714285714285714,"score_TRI",0.0119047619047619,"?","?","neg.trans",-0.5,"unknown"
"A9JCU","111","fall21","asynch","midpoint",5,"K",FALSE,84.91,1,"control","online-replication","none",-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,NA,NA,0,-0.0769230769230769,-0.0833333333333333,NA,0,0,0,0,"score_TV_max",NA,NA,0,"score_TVERSKY",0.0909090909090909,"?","?","neg.trans",-0.5,"unknown"
"A9JCU","111","fall21","asynch","duration",6,"EG",TRUE,6.991,2,"control","online-replication","none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"A9JCU","111","fall21","asynch","duration+starts",7,"BF",FALSE,8.251,2,"control","online-replication","none",-0.125,1,0.5,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"A9JCU","111","fall21","asynch","duration+contained",8,"E",FALSE,35.624,1,"control","online-replication","none",-0.0666666666666667,1,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.06666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"A9JCU","111","fall21","asynch","starttime+before+endtime+during",9,"I",TRUE,22.622,1,"control","online-replication","none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"A9JCU","111","fall21","asynch","ends",10,"X",FALSE,45.357,1,"control","online-replication","none",-0.0625,1,0.5,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"A9JCU","111","fall21","asynch","starttime",11,"M",FALSE,12.921,1,"control","online-replication","none",0.5,-0.0625,0.25,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0.5,"score_TRI",0.5625,"Triangular","Triangular","triangular",1,"tri-like"
"A9JCU","111","fall21","asynch","starts",12,"B",FALSE,5.359,1,"control","online-replication","none",-0.0625,1,0.5,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"A9JCU","111","fall21","asynch","meets",13,"FX",FALSE,74.093,2,"control","online-replication","none",0.433333333333333,1,0.666666666666667,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",0.566666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"A9JCU","111","fall21","asynch","endtime",14,"",FALSE,42.875,0,"control","online-replication","none",0,0,0,NA,NA,0,NA,0,0,0,0,0,0,"score_TV_max",NA,NA,0,"score_TRI",0,"blank","blank","neutral",0,"unknown"
"A9JCU","111","fall21","asynch","midpoint",15,"EF",FALSE,78.79,2,"control","online-replication","none",-0.125,1,0.5,NA,NA,-0.133333333333333,-0.117647058823529,NA,NA,0,0,0,-0.117647058823529,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"BR500","121","fall21","asynch","starttime",1,"",FALSE,25.127,0,"impasse","online-replication","IMPASSE",0,NA,NA,0,0,0,0,0,NA,0,0,0,0,"score_TV_max",NA,NA,0,"score_TRI",0,"blank","blank","neutral",0,"unknown"
"BR500","121","fall21","asynch","starts",2,"",FALSE,15.6,0,"impasse","online-replication","IMPASSE",0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,"score_SAT_right",0,"score_TRI",0,"blank","blank","neutral",0,"unknown"
"BR500","121","fall21","asynch","meets",3,"",FALSE,20.384,0,"impasse","online-replication","IMPASSE",0,NA,NA,0,0,0,0,NA,0,0,0,0,0,"score_TV_max",NA,NA,0,"score_TRI",0,"blank","blank","neutral",0,"unknown"
"BR500","121","fall21","asynch","endtime",4,"",FALSE,63.879,0,"impasse","online-replication","IMPASSE",0,NA,NA,0,NA,0,0,0,NA,0,0,0,0,"score_TV_max",0,"score_SAT_left",0,"score_TRI",0,"blank","blank","neutral",0,"unknown"
"BR500","121","fall21","asynch","midpoint",5,"",FALSE,105.714,0,"impasse","online-replication","IMPASSE",0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,"score_TV_max",NA,NA,0,"score_TRI",0,"blank","blank","neutral",0,"unknown"
"BR500","121","fall21","asynch","duration",6,"EG",TRUE,10.228,2,"impasse","online-replication","IMPASSE",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"BR500","121","fall21","asynch","duration+starts",7,"BF",FALSE,10.459,2,"impasse","online-replication","IMPASSE",-0.125,1,0.5,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"BR500","121","fall21","asynch","duration+contained",8,"E",FALSE,21.175,1,"impasse","online-replication","IMPASSE",-0.0666666666666667,1,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.06666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"BR500","121","fall21","asynch","starttime+before+endtime+during",9,"I",TRUE,12.909,1,"impasse","online-replication","IMPASSE",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"BR500","121","fall21","asynch","ends",10,"X",FALSE,31.651,1,"impasse","online-replication","IMPASSE",-0.0625,1,0.5,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"BR500","121","fall21","asynch","starttime",11,"BF",FALSE,6.849,2,"impasse","online-replication","IMPASSE",-0.125,1,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"BR500","121","fall21","asynch","starts",12,"B",FALSE,5.222,1,"impasse","online-replication","IMPASSE",-0.0625,1,0.5,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"BR500","121","fall21","asynch","meets",13,"F",FALSE,13.89,1,"impasse","online-replication","IMPASSE",0.5,0.5,0.333333333333333,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0.5,"score_TRI",0,"?","?","neg.trans",-0.5,"unknown"
"BR500","121","fall21","asynch","endtime",14,"B",FALSE,15.367,1,"impasse","online-replication","IMPASSE",-0.0588235294117647,1,0.5,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"BR500","121","fall21","asynch","midpoint",15,"E",FALSE,27.968,1,"impasse","online-replication","IMPASSE",-0.0625,0.5,0.25,NA,NA,-0.0666666666666667,-0.0588235294117647,NA,NA,0,0,0,-0.0588235294117647,"score_TV_start",NA,NA,0.5,"score_ORTH",0.5625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"OFOB1","111","fall21","asynch","starttime",1,"X",FALSE,13.885,1,"control","online-replication","none",-0.0769230769230769,-0.0833333333333333,-0.0769230769230769,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,-0.0714285714285714,"score_TVERSKY",0.0119047619047619,"?","?","neg.trans",-0.5,"unknown"
"OFOB1","111","fall21","asynch","starts",2,"E",FALSE,41.102,1,"control","online-replication","none",-0.0833333333333333,1,0.5,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"OFOB1","111","fall21","asynch","meets",3,"DE",FALSE,43.222,2,"control","online-replication","none",-0.166666666666667,-0.2,-0.153846153846154,NA,NA,-0.25,-0.166666666666667,-0.166666666666667,-0.181818181818182,0,0,0,-0.166666666666667,"score_TV_start",NA,NA,-0.166666666666667,"score_TRI",0.0333333333333334,"?","?","neg.trans",-0.5,"unknown"
"OFOB1","111","fall21","asynch","endtime",4,"O",FALSE,65.171,1,"control","online-replication","none",-0.0714285714285714,0,-0.0769230769230769,NA,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_start",NA,NA,0,"score_ORTH",0.0714285714285714,"?","?","neg.trans",-0.5,"unknown"
"OFOB1","111","fall21","asynch","midpoint",5,"U",FALSE,53.452,1,"control","online-replication","none",-0.0909090909090909,1,0.5,NA,NA,0.333333333333333,-0.0769230769230769,0.5,NA,0,0,0,0.5,"score_TV_end",NA,NA,1,"score_ORTH",1.09090909090909,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"OFOB1","111","fall21","asynch","duration",6,"EG",TRUE,6.22,2,"control","online-replication","none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"OFOB1","111","fall21","asynch","duration+starts",7,"BF",FALSE,21.576,2,"control","online-replication","none",-0.125,1,0.5,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"OFOB1","111","fall21","asynch","duration+contained",8,"AK",FALSE,80.54,2,"control","online-replication","none",-0.133333333333333,-0.142857142857143,-0.125,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,-0.133333333333333,"score_TRI",0.00952380952380952,"?","?","neg.trans",-0.5,"unknown"
"OFOB1","111","fall21","asynch","starttime+before+endtime+during",9,"C",FALSE,27.542,1,"control","online-replication","none",-0.0666666666666667,-0.0666666666666667,-0.0588235294117647,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,-0.0666666666666667,"score_TRI",0,"?","?","neg.trans",-0.5,"unknown"
"OFOB1","111","fall21","asynch","ends",10,"X",FALSE,17.148,1,"control","online-replication","none",-0.0625,1,0.5,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"OFOB1","111","fall21","asynch","starttime",11,"LM",TRUE,10.208,2,"control","online-replication","none",1,-0.125,0.5,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",1.125,"Triangular","Triangular","triangular",1,"tri-like"
"OFOB1","111","fall21","asynch","starts",12,"G",TRUE,12.472,1,"control","online-replication","none",1,-0.0625,0.5,NA,NA,0.5,1,NA,-0.0625,0,1,1,1,"score_TV_start",NA,NA,1,"score_TRI",1.0625,"Triangular","Triangular","triangular",1,"tri-like"
"OFOB1","111","fall21","asynch","meets",13,"EF",TRUE,49.024,2,"control","online-replication","none",1,0.433333333333333,0.666666666666667,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0.566666666666667,"Triangular","Triangular","triangular",1,"tri-like"
"OFOB1","111","fall21","asynch","endtime",14,"X",TRUE,15.635,1,"control","online-replication","none",1,-0.0588235294117647,0.5,NA,NA,0.25,NA,1,-0.0666666666666667,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.05882352941176,"Triangular","Triangular","triangular",1,"tri-like"
"OFOB1","111","fall21","asynch","midpoint",15,"KX",TRUE,16.044,2,"control","online-replication","none",1,-0.133333333333333,0.5,NA,NA,0.666666666666667,-0.117647058823529,NA,NA,0,1,1,0.666666666666667,"score_TV_max",NA,NA,1,"score_TRI",1.13333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"B44PE","121","fall21","asynch","starttime",1,"CF",FALSE,44.23,2,"impasse","online-replication","IMPASSE",0.928571428571429,NA,NA,-0.142857142857143,-0.153846153846154,1,0.928571428571429,0.928571428571429,NA,0,0,0,1,"score_TV_max",-0.142857142857143,"score_SAT_left",1,"score_TVERSKY",1.14285714285714,"Tversky","Tversky","pos.trans",0.5,"tri-like"
"B44PE","121","fall21","asynch","starts",2,"K",TRUE,26.188,1,"impasse","online-replication","IMPASSE",1,NA,NA,NA,-0.0769230769230769,0.25,1,-0.0833333333333333,-0.0769230769230769,0,1,1,1,"score_TV_start",-0.0769230769230769,"score_SAT_right",1,"score_TRI",1.07692307692308,"Triangular","Triangular","triangular",1,"tri-like"
"B44PE","121","fall21","asynch","meets",3,"F",TRUE,14.133,1,"impasse","online-replication","IMPASSE",1,NA,NA,-0.0833333333333333,1,-0.0833333333333333,-0.0769230769230769,NA,-0.0769230769230769,0,1,1,-0.0769230769230769,"score_TV_start",1,"score_SAT_right",1,"score_TRI",1.07692307692308,"Triangular","Triangular","triangular",1,"tri-like"
"B44PE","121","fall21","asynch","endtime",4,"H",TRUE,46.62,1,"impasse","online-replication","IMPASSE",1,NA,NA,-0.0769230769230769,NA,0.5,-0.0714285714285714,1,NA,0,1,1,1,"score_TV_end",-0.0769230769230769,"score_SAT_left",1,"score_TRI",1.07692307692308,"Triangular","Triangular","triangular",1,"tri-like"
"B44PE","121","fall21","asynch","midpoint",5,"A",TRUE,9.652,1,"impasse","online-replication","IMPASSE",1,NA,NA,-0.0909090909090909,-0.0769230769230769,-0.0833333333333333,-0.0833333333333333,NA,NA,0,1,1,-0.0833333333333333,"score_TV_max",-0.0769230769230769,"score_SAT_right",1,"score_TRI",1.08333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"B44PE","121","fall21","asynch","duration",6,"EG",TRUE,32.395,2,"impasse","online-replication","IMPASSE",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"B44PE","121","fall21","asynch","duration+starts",7,"OX",TRUE,75.289,2,"impasse","online-replication","IMPASSE",1,-0.133333333333333,0.5,NA,NA,0.25,1,-0.142857142857143,-0.125,0,1,1,1,"score_TV_start",NA,NA,1,"score_TRI",1.13333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"B44PE","121","fall21","asynch","duration+contained",8,"C",FALSE,57.933,1,"impasse","online-replication","IMPASSE",-0.0666666666666667,-0.0714285714285714,-0.0625,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,-0.0666666666666667,"score_TRI",0.00476190476190476,"?","?","neg.trans",-0.5,"unknown"
"B44PE","121","fall21","asynch","starttime+before+endtime+during",9,"I",TRUE,37.803,1,"impasse","online-replication","IMPASSE",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"B44PE","121","fall21","asynch","ends",10,"E",TRUE,12.085,1,"impasse","online-replication","IMPASSE",1,-0.0625,0.5,NA,NA,0.333333333333333,-0.0625,1,-0.0625,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.0625,"Triangular","Triangular","triangular",1,"tri-like"
"B44PE","121","fall21","asynch","starttime",11,"LM",TRUE,10.809,2,"impasse","online-replication","IMPASSE",1,-0.125,0.5,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",1.125,"Triangular","Triangular","triangular",1,"tri-like"
"B44PE","121","fall21","asynch","starts",12,"G",TRUE,6.472,1,"impasse","online-replication","IMPASSE",1,-0.0625,0.5,NA,NA,0.5,1,NA,-0.0625,0,1,1,1,"score_TV_start",NA,NA,1,"score_TRI",1.0625,"Triangular","Triangular","triangular",1,"tri-like"
"B44PE","121","fall21","asynch","meets",13,"EF",TRUE,13.959,2,"impasse","online-replication","IMPASSE",1,0.433333333333333,0.666666666666667,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0.566666666666667,"Triangular","Triangular","triangular",1,"tri-like"
"B44PE","121","fall21","asynch","endtime",14,"X",TRUE,8.944,1,"impasse","online-replication","IMPASSE",1,-0.0588235294117647,0.5,NA,NA,0.25,NA,1,-0.0666666666666667,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.05882352941176,"Triangular","Triangular","triangular",1,"tri-like"
"B44PE","121","fall21","asynch","midpoint",15,"KX",TRUE,20.31,2,"impasse","online-replication","IMPASSE",1,-0.133333333333333,0.5,NA,NA,0.666666666666667,-0.117647058823529,NA,NA,0,1,1,0.666666666666667,"score_TV_max",NA,NA,1,"score_TRI",1.13333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"96GEP","121","fall21","asynch","starttime",1,"A",FALSE,28.269,1,"impasse","online-replication","IMPASSE",-0.0714285714285714,NA,NA,-0.0714285714285714,0.5,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_start",0.5,"score_SAT_right",0.5,"score_SATISFICE",0.571428571428571,"Satisfice","Satisfice","orthogonal",-1,"orth-like"
"96GEP","121","fall21","asynch","starts",2,"K",TRUE,42.117,1,"impasse","online-replication","IMPASSE",1,NA,NA,NA,-0.0769230769230769,0.25,1,-0.0833333333333333,-0.0769230769230769,0,1,1,1,"score_TV_start",-0.0769230769230769,"score_SAT_right",1,"score_TRI",1.07692307692308,"Triangular","Triangular","triangular",1,"tri-like"
"96GEP","121","fall21","asynch","meets",3,"F",TRUE,19.777,1,"impasse","online-replication","IMPASSE",1,NA,NA,-0.0833333333333333,1,-0.0833333333333333,-0.0769230769230769,NA,-0.0769230769230769,0,1,1,-0.0769230769230769,"score_TV_start",1,"score_SAT_right",1,"score_TRI",1.07692307692308,"Triangular","Triangular","triangular",1,"tri-like"
