"subject","condition","term","mode","question","q","response","correct","rt_s","num_o","pretty_condition","pretty_mode","IMPASSE","score_TRI","score_ORTH","score_BOTH","score_SAT_left","score_SAT_right","score_TV_max","score_TV_start","score_TV_end","score_TV_duration","score_REF","score_ABS","score_niceABS","score_TVERSKY","tv_type","score_SATISFICE","sat_type","top_score","top_type","range","int2","interpretation","high_interpretation","score_SCALED","score_STATE"
"2BBZ9","111","fall17","lab-synch","meets",13,"FX",FALSE,25.511,2,"control","laboratory","none",0.433333333333333,1,0.666666666666667,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",0.566666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"2BBZ9","111","fall17","lab-synch","endtime",14,"B",FALSE,44.535,1,"control","laboratory","none",-0.0588235294117647,1,0.5,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"2BBZ9","111","fall17","lab-synch","midpoint",15,"EF",FALSE,26.737,2,"control","laboratory","none",-0.125,1,0.5,NA,NA,-0.133333333333333,-0.117647058823529,NA,NA,0,0,0,-0.117647058823529,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"N2UK6","111","fall17","lab-synch","starttime",1,"A",FALSE,52.247,1,"control","laboratory","none",-0.0769230769230769,1,0.5,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"N2UK6","111","fall17","lab-synch","starts",2,"E",FALSE,19.988,1,"control","laboratory","none",-0.0833333333333333,1,0.5,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"N2UK6","111","fall17","lab-synch","meets",3,"Z",FALSE,27.184,1,"control","laboratory","none",0,1,0.5,NA,NA,-0.125,-0.0833333333333333,0,-0.0909090909090909,0,0,0,0,"score_TV_end",NA,NA,1,"score_ORTH",1,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"N2UK6","111","fall17","lab-synch","endtime",4,"U",FALSE,55.796,1,"control","laboratory","none",-0.0714285714285714,1,0.5,NA,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_start",NA,NA,1,"score_ORTH",1.07142857142857,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"N2UK6","111","fall17","lab-synch","midpoint",5,"U",FALSE,117.3,1,"control","laboratory","none",-0.0909090909090909,1,0.5,NA,NA,0.333333333333333,-0.0769230769230769,0.5,NA,0,0,0,0.5,"score_TV_end",NA,NA,1,"score_ORTH",1.09090909090909,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"N2UK6","111","fall17","lab-synch","duration",6,"EG",TRUE,6.499,2,"control","laboratory","none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"N2UK6","111","fall17","lab-synch","duration+starts",7,"BF",FALSE,24.905,2,"control","laboratory","none",-0.125,1,0.5,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"N2UK6","111","fall17","lab-synch","duration+contained",8,"E",FALSE,38.789,1,"control","laboratory","none",-0.0666666666666667,1,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.06666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"N2UK6","111","fall17","lab-synch","starttime+before+endtime+during",9,"I",TRUE,21.451,1,"control","laboratory","none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"N2UK6","111","fall17","lab-synch","ends",10,"X",FALSE,24.314,1,"control","laboratory","none",-0.0625,1,0.5,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"N2UK6","111","fall17","lab-synch","starttime",11,"BF",FALSE,10.825,2,"control","laboratory","none",-0.125,1,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"N2UK6","111","fall17","lab-synch","starts",12,"B",FALSE,6.366,1,"control","laboratory","none",-0.0625,1,0.5,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"N2UK6","111","fall17","lab-synch","meets",13,"FX",FALSE,42.69,2,"control","laboratory","none",0.433333333333333,1,0.666666666666667,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",0.566666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"N2UK6","111","fall17","lab-synch","endtime",14,"B",FALSE,33.688,1,"control","laboratory","none",-0.0588235294117647,1,0.5,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"N2UK6","111","fall17","lab-synch","midpoint",15,"EF",FALSE,80.04,2,"control","laboratory","none",-0.125,1,0.5,NA,NA,-0.133333333333333,-0.117647058823529,NA,NA,0,0,0,-0.117647058823529,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"EFTYS","111","fall17","lab-synch","starttime",1,"A",FALSE,46.04,1,"control","laboratory","none",-0.0769230769230769,1,0.5,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"EFTYS","111","fall17","lab-synch","starts",2,"E",FALSE,22.305,1,"control","laboratory","none",-0.0833333333333333,1,0.5,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"EFTYS","111","fall17","lab-synch","meets",3,"Z",FALSE,15.722,1,"control","laboratory","none",0,1,0.5,NA,NA,-0.125,-0.0833333333333333,0,-0.0909090909090909,0,0,0,0,"score_TV_end",NA,NA,1,"score_ORTH",1,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"EFTYS","111","fall17","lab-synch","endtime",4,"U",FALSE,74.084,1,"control","laboratory","none",-0.0714285714285714,1,0.5,NA,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_start",NA,NA,1,"score_ORTH",1.07142857142857,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"EFTYS","111","fall17","lab-synch","midpoint",5,"U",FALSE,83.132,1,"control","laboratory","none",-0.0909090909090909,1,0.5,NA,NA,0.333333333333333,-0.0769230769230769,0.5,NA,0,0,0,0.5,"score_TV_end",NA,NA,1,"score_ORTH",1.09090909090909,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"EFTYS","111","fall17","lab-synch","duration",6,"EG",TRUE,11.019,2,"control","laboratory","none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"EFTYS","111","fall17","lab-synch","duration+starts",7,"BF",FALSE,16.986,2,"control","laboratory","none",-0.125,1,0.5,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"EFTYS","111","fall17","lab-synch","duration+contained",8,"E",FALSE,38.839,1,"control","laboratory","none",-0.0666666666666667,1,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.06666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"EFTYS","111","fall17","lab-synch","starttime+before+endtime+during",9,"I",TRUE,21.192,1,"control","laboratory","none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"EFTYS","111","fall17","lab-synch","ends",10,"XZ",FALSE,26.924,2,"control","laboratory","none",-0.125,0.9375,0.4375,NA,NA,0.261904761904762,-0.125,-0.125,0.9375,0,0,0,0.9375,"score_TV_duration",NA,NA,0.9375,"score_TVERSKY",1.0625,"Tversky","Tversky","pos.trans",0.5,"tri-like"
"EFTYS","111","fall17","lab-synch","starttime",11,"BF",FALSE,11.86,2,"control","laboratory","none",-0.125,1,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"EFTYS","111","fall17","lab-synch","starts",12,"B",FALSE,8.877,1,"control","laboratory","none",-0.0625,1,0.5,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"EFTYS","111","fall17","lab-synch","meets",13,"FX",FALSE,26.993,2,"control","laboratory","none",0.433333333333333,1,0.666666666666667,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",0.566666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"EFTYS","111","fall17","lab-synch","endtime",14,"B",FALSE,41.849,1,"control","laboratory","none",-0.0588235294117647,1,0.5,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"EFTYS","111","fall17","lab-synch","midpoint",15,"EF",FALSE,43.055,2,"control","laboratory","none",-0.125,1,0.5,NA,NA,-0.133333333333333,-0.117647058823529,NA,NA,0,0,0,-0.117647058823529,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"OQB9V","111","fall17","lab-synch","starttime",1,"F",TRUE,40.873,1,"control","laboratory","none",1,-0.0833333333333333,0.5,NA,NA,0.5,1,-0.0714285714285714,NA,0,1,1,1,"score_TV_start",NA,NA,1,"score_TRI",1.08333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"OQB9V","111","fall17","lab-synch","starts",2,"K",TRUE,12.541,1,"control","laboratory","none",1,-0.0833333333333333,0.5,NA,NA,0.25,0.5,-0.0769230769230769,-0.0769230769230769,0,1,1,0.5,"score_TV_start",NA,NA,1,"score_TRI",1.08333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"OQB9V","111","fall17","lab-synch","meets",3,"F",TRUE,12.785,1,"control","laboratory","none",1,0,0.5,NA,NA,0.166666666666667,-0.0833333333333333,1,-0.0909090909090909,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1,"Triangular","Triangular","triangular",1,"tri-like"
"OQB9V","111","fall17","lab-synch","endtime",4,"H",TRUE,14.975,1,"control","laboratory","none",1,-0.0833333333333333,0.5,NA,NA,0.5,-0.0714285714285714,1,NA,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.08333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"OQB9V","111","fall17","lab-synch","midpoint",5,"O",TRUE,13.549,1,"control","laboratory","none",1,-0.0769230769230769,0.5,NA,NA,-0.142857142857143,-0.0769230769230769,-0.0833333333333333,NA,0,1,1,-0.0769230769230769,"score_TV_start",NA,NA,1,"score_TRI",1.07692307692308,"Triangular","Triangular","triangular",1,"tri-like"
"OQB9V","111","fall17","lab-synch","duration",6,"EG",TRUE,10.208,2,"control","laboratory","none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"OQB9V","111","fall17","lab-synch","duration+starts",7,"OX",TRUE,27.98,2,"control","laboratory","none",1,-0.133333333333333,0.5,NA,NA,0.25,1,-0.142857142857143,-0.125,0,1,1,1,"score_TV_start",NA,NA,1,"score_TRI",1.13333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"OQB9V","111","fall17","lab-synch","duration+contained",8,"G",TRUE,29.975,1,"control","laboratory","none",1,-0.0714285714285714,0.5,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",1.07142857142857,"Triangular","Triangular","triangular",1,"tri-like"
"OQB9V","111","fall17","lab-synch","starttime+before+endtime+during",9,"I",TRUE,35.728,1,"control","laboratory","none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"OQB9V","111","fall17","lab-synch","ends",10,"E",TRUE,13.694,1,"control","laboratory","none",1,-0.0625,0.5,NA,NA,0.333333333333333,-0.0625,1,-0.0625,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.0625,"Triangular","Triangular","triangular",1,"tri-like"
"OQB9V","111","fall17","lab-synch","starttime",11,"LM",TRUE,13.407,2,"control","laboratory","none",1,-0.125,0.5,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",1.125,"Triangular","Triangular","triangular",1,"tri-like"
"OQB9V","111","fall17","lab-synch","starts",12,"G",TRUE,10.519,1,"control","laboratory","none",1,-0.0625,0.5,NA,NA,0.5,1,NA,-0.0625,0,1,1,1,"score_TV_start",NA,NA,1,"score_TRI",1.0625,"Triangular","Triangular","triangular",1,"tri-like"
"OQB9V","111","fall17","lab-synch","meets",13,"EF",TRUE,14.821,2,"control","laboratory","none",1,0.433333333333333,0.666666666666667,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0.566666666666667,"Triangular","Triangular","triangular",1,"tri-like"
"OQB9V","111","fall17","lab-synch","endtime",14,"X",TRUE,10.145,1,"control","laboratory","none",1,-0.0588235294117647,0.5,NA,NA,0.25,NA,1,-0.0666666666666667,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.05882352941176,"Triangular","Triangular","triangular",1,"tri-like"
"OQB9V","111","fall17","lab-synch","midpoint",15,"KX",TRUE,10.339,2,"control","laboratory","none",1,-0.133333333333333,0.5,NA,NA,0.666666666666667,-0.117647058823529,NA,NA,0,1,1,0.666666666666667,"score_TV_max",NA,NA,1,"score_TRI",1.13333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"M1REU","111","fall17","lab-synch","starttime",1,"F",TRUE,71.453,1,"control","laboratory","none",1,-0.0833333333333333,0.5,NA,NA,0.5,1,-0.0714285714285714,NA,0,1,1,1,"score_TV_start",NA,NA,1,"score_TRI",1.08333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"M1REU","111","fall17","lab-synch","starts",2,"K",TRUE,32.85,1,"control","laboratory","none",1,-0.0833333333333333,0.5,NA,NA,0.25,0.5,-0.0769230769230769,-0.0769230769230769,0,1,1,0.5,"score_TV_start",NA,NA,1,"score_TRI",1.08333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"M1REU","111","fall17","lab-synch","meets",3,"F",TRUE,26.191,1,"control","laboratory","none",1,0,0.5,NA,NA,0.166666666666667,-0.0833333333333333,1,-0.0909090909090909,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1,"Triangular","Triangular","triangular",1,"tri-like"
"M1REU","111","fall17","lab-synch","endtime",4,"H",TRUE,22.585,1,"control","laboratory","none",1,-0.0833333333333333,0.5,NA,NA,0.5,-0.0714285714285714,1,NA,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.08333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"M1REU","111","fall17","lab-synch","midpoint",5,"O",TRUE,44.82,1,"control","laboratory","none",1,-0.0769230769230769,0.5,NA,NA,-0.142857142857143,-0.0769230769230769,-0.0833333333333333,NA,0,1,1,-0.0769230769230769,"score_TV_start",NA,NA,1,"score_TRI",1.07692307692308,"Triangular","Triangular","triangular",1,"tri-like"
"M1REU","111","fall17","lab-synch","duration",6,"EG",TRUE,17.262,2,"control","laboratory","none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"M1REU","111","fall17","lab-synch","duration+starts",7,"OX",TRUE,59.71,2,"control","laboratory","none",1,-0.133333333333333,0.5,NA,NA,0.25,1,-0.142857142857143,-0.125,0,1,1,1,"score_TV_start",NA,NA,1,"score_TRI",1.13333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"M1REU","111","fall17","lab-synch","duration+contained",8,"G",TRUE,126.993,1,"control","laboratory","none",1,-0.0714285714285714,0.5,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",1.07142857142857,"Triangular","Triangular","triangular",1,"tri-like"
"M1REU","111","fall17","lab-synch","starttime+before+endtime+during",9,"I",TRUE,69.326,1,"control","laboratory","none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"M1REU","111","fall17","lab-synch","ends",10,"E",TRUE,22.982,1,"control","laboratory","none",1,-0.0625,0.5,NA,NA,0.333333333333333,-0.0625,1,-0.0625,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.0625,"Triangular","Triangular","triangular",1,"tri-like"
"M1REU","111","fall17","lab-synch","starttime",11,"LM",TRUE,31.448,2,"control","laboratory","none",1,-0.125,0.5,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",1.125,"Triangular","Triangular","triangular",1,"tri-like"
"M1REU","111","fall17","lab-synch","starts",12,"G",TRUE,11.139,1,"control","laboratory","none",1,-0.0625,0.5,NA,NA,0.5,1,NA,-0.0625,0,1,1,1,"score_TV_start",NA,NA,1,"score_TRI",1.0625,"Triangular","Triangular","triangular",1,"tri-like"
"M1REU","111","fall17","lab-synch","meets",13,"EF",TRUE,24.432,2,"control","laboratory","none",1,0.433333333333333,0.666666666666667,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0.566666666666667,"Triangular","Triangular","triangular",1,"tri-like"
"M1REU","111","fall17","lab-synch","endtime",14,"X",TRUE,11.016,1,"control","laboratory","none",1,-0.0588235294117647,0.5,NA,NA,0.25,NA,1,-0.0666666666666667,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.05882352941176,"Triangular","Triangular","triangular",1,"tri-like"
"M1REU","111","fall17","lab-synch","midpoint",15,"KX",TRUE,40.241,2,"control","laboratory","none",1,-0.133333333333333,0.5,NA,NA,0.666666666666667,-0.117647058823529,NA,NA,0,1,1,0.666666666666667,"score_TV_max",NA,NA,1,"score_TRI",1.13333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"FGMSN","121","fall17","lab-synch","starttime",1,"O",FALSE,27.885,1,"impasse","laboratory","IMPASSE",-0.0714285714285714,NA,NA,1,-0.0769230769230769,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_start",1,"score_SAT_left",1,"score_SATISFICE",1.07142857142857,"Satisfice","Satisfice","orthogonal",-1,"orth-like"
"FGMSN","121","fall17","lab-synch","starts",2,"D",FALSE,67.401,1,"impasse","laboratory","IMPASSE",0,NA,NA,NA,0,0,0,0,0,1,0,0,NA,NA,0,"score_SAT_right",0,"score_TRI",0,"reference","reference","neutral",0,"unknown"
"FGMSN","121","fall17","lab-synch","meets",3,"",FALSE,71.93,0,"impasse","laboratory","IMPASSE",0,NA,NA,0,0,0,0,NA,0,0,0,0,0,"score_TV_max",NA,NA,0,"score_TRI",0,"blank","blank","neutral",0,"unknown"
"FGMSN","121","fall17","lab-synch","endtime",4,"",FALSE,123.396,0,"impasse","laboratory","IMPASSE",0,NA,NA,0,NA,0,0,0,NA,0,0,0,0,"score_TV_max",0,"score_SAT_left",0,"score_TRI",0,"blank","blank","neutral",0,"unknown"
"FGMSN","121","fall17","lab-synch","midpoint",5,"AF",FALSE,33.799,2,"impasse","laboratory","IMPASSE",0.923076923076923,NA,NA,0.242424242424242,-0.153846153846154,-0.166666666666667,-0.166666666666667,NA,NA,0,0,0,-0.166666666666667,"score_TV_max",0.242424242424242,"score_SAT_left",0.923076923076923,"score_TRI",1.08974358974359,"Triangular","Triangular","triangular",1,"tri-like"
"FGMSN","121","fall17","lab-synch","duration",6,"EG",TRUE,11.635,2,"impasse","laboratory","IMPASSE",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"FGMSN","121","fall17","lab-synch","duration+starts",7,"BF",FALSE,39.946,2,"impasse","laboratory","IMPASSE",-0.125,1,0.5,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"FGMSN","121","fall17","lab-synch","duration+contained",8,"E",FALSE,62.816,1,"impasse","laboratory","IMPASSE",-0.0666666666666667,1,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.06666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"FGMSN","121","fall17","lab-synch","starttime+before+endtime+during",9,"M",FALSE,18.643,1,"impasse","laboratory","IMPASSE",-0.0666666666666667,-0.0666666666666667,-0.0588235294117647,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,-0.0666666666666667,"score_TRI",0,"?","?","neg.trans",-0.5,"unknown"
"FGMSN","121","fall17","lab-synch","ends",10,"Z",FALSE,11.926,1,"impasse","laboratory","IMPASSE",-0.0625,-0.0625,-0.0625,NA,NA,0.333333333333333,-0.0625,-0.0625,1,0,0,0,1,"score_TV_duration",NA,NA,1,"score_TVERSKY",1.0625,"Tversky","Tversky","pos.trans",0.5,"tri-like"
"FGMSN","121","fall17","lab-synch","starttime",11,"BF",FALSE,12.658,2,"impasse","laboratory","IMPASSE",-0.125,1,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"FGMSN","121","fall17","lab-synch","starts",12,"B",FALSE,13.258,1,"impasse","laboratory","IMPASSE",-0.0625,1,0.5,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"FGMSN","121","fall17","lab-synch","meets",13,"FX",FALSE,41.251,2,"impasse","laboratory","IMPASSE",0.433333333333333,1,0.666666666666667,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",0.566666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"FGMSN","121","fall17","lab-synch","endtime",14,"B",FALSE,29.334,1,"impasse","laboratory","IMPASSE",-0.0588235294117647,1,0.5,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"FGMSN","121","fall17","lab-synch","midpoint",15,"FZ",FALSE,18.451,2,"impasse","laboratory","IMPASSE",-0.125,0.433333333333333,0.178571428571429,NA,NA,0.266666666666667,0.941176470588235,NA,NA,0,0,0,0.941176470588235,"score_TV_start",NA,NA,0.941176470588235,"score_TVERSKY",1.06617647058824,"Tversky","Tversky","pos.trans",0.5,"tri-like"
"L0M3H","121","fall17","lab-synch","starttime",1,"O",FALSE,41.653,1,"impasse","laboratory","IMPASSE",-0.0714285714285714,NA,NA,1,-0.0769230769230769,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_start",1,"score_SAT_left",1,"score_SATISFICE",1.07142857142857,"Satisfice","Satisfice","orthogonal",-1,"orth-like"
"L0M3H","121","fall17","lab-synch","starts",2,"BG",FALSE,40.793,2,"impasse","laboratory","IMPASSE",-0.166666666666667,NA,NA,NA,0.923076923076923,-0.222222222222222,-0.166666666666667,-0.166666666666667,-0.153846153846154,0,0,0,-0.153846153846154,"score_TV_duration",0.923076923076923,"score_SAT_right",0.923076923076923,"score_SATISFICE",1.08974358974359,"Satisfice","Satisfice","orthogonal",-1,"orth-like"
"L0M3H","121","fall17","lab-synch","meets",3,"A",FALSE,38.884,1,"impasse","laboratory","IMPASSE",-0.0769230769230769,NA,NA,0.5,-0.0769230769230769,-0.0833333333333333,-0.0769230769230769,NA,-0.0769230769230769,0,0,0,-0.0769230769230769,"score_TV_start",0.5,"score_SAT_left",0.5,"score_SATISFICE",0.576923076923077,"Satisfice","Satisfice","orthogonal",-1,"orth-like"
"L0M3H","121","fall17","lab-synch","endtime",4,"G",FALSE,10.283,1,"impasse","laboratory","IMPASSE",-0.0714285714285714,NA,NA,-0.0769230769230769,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_start",-0.0769230769230769,"score_SAT_left",-0.0714285714285714,"score_TRI",0.0054945054945055,"?","?","neg.trans",-0.5,"unknown"
"L0M3H","121","fall17","lab-synch","midpoint",5,"A",TRUE,23.845,1,"impasse","laboratory","IMPASSE",1,NA,NA,-0.0909090909090909,-0.0769230769230769,-0.0833333333333333,-0.0833333333333333,NA,NA,0,1,1,-0.0833333333333333,"score_TV_max",-0.0769230769230769,"score_SAT_right",1,"score_TRI",1.08333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"L0M3H","121","fall17","lab-synch","duration",6,"EG",TRUE,9.132,2,"impasse","laboratory","IMPASSE",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"L0M3H","121","fall17","lab-synch","duration+starts",7,"BF",FALSE,15.338,2,"impasse","laboratory","IMPASSE",-0.125,1,0.5,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
