"subject","mode","pretty_condition","question","score"
"EFTYS","lab-synch","control",10,0
"EFTYS","lab-synch","control",11,0
"EFTYS","lab-synch","control",12,0
"EFTYS","lab-synch","control",13,0
"OQB9V","lab-synch","control",1,1
"OQB9V","lab-synch","control",2,2
"OQB9V","lab-synch","control",3,3
"OQB9V","lab-synch","control",4,4
"OQB9V","lab-synch","control",5,5
"OQB9V","lab-synch","control",6,6
"OQB9V","lab-synch","control",7,7
"OQB9V","lab-synch","control",8,8
"OQB9V","lab-synch","control",9,9
"OQB9V","lab-synch","control",10,10
"OQB9V","lab-synch","control",11,11
"OQB9V","lab-synch","control",12,12
"OQB9V","lab-synch","control",13,13
"M1REU","lab-synch","control",1,1
"M1REU","lab-synch","control",2,2
"M1REU","lab-synch","control",3,3
"M1REU","lab-synch","control",4,4
"M1REU","lab-synch","control",5,5
"M1REU","lab-synch","control",6,6
"M1REU","lab-synch","control",7,7
"M1REU","lab-synch","control",8,8
"M1REU","lab-synch","control",9,9
"M1REU","lab-synch","control",10,10
"M1REU","lab-synch","control",11,11
"M1REU","lab-synch","control",12,12
"M1REU","lab-synch","control",13,13
"FGMSN","lab-synch","impasse",1,0
"FGMSN","lab-synch","impasse",2,0
"FGMSN","lab-synch","impasse",3,0
"FGMSN","lab-synch","impasse",4,0
"FGMSN","lab-synch","impasse",5,0
"FGMSN","lab-synch","impasse",6,0
"FGMSN","lab-synch","impasse",7,0
"FGMSN","lab-synch","impasse",8,0
"FGMSN","lab-synch","impasse",9,0
"FGMSN","lab-synch","impasse",10,0
"FGMSN","lab-synch","impasse",11,0
"FGMSN","lab-synch","impasse",12,0
"FGMSN","lab-synch","impasse",13,0
"L0M3H","lab-synch","impasse",1,0
"L0M3H","lab-synch","impasse",2,0
"L0M3H","lab-synch","impasse",3,0
"L0M3H","lab-synch","impasse",4,0
"L0M3H","lab-synch","impasse",5,1
"L0M3H","lab-synch","impasse",6,1
"L0M3H","lab-synch","impasse",7,1
"L0M3H","lab-synch","impasse",8,1
"L0M3H","lab-synch","impasse",9,1
"L0M3H","lab-synch","impasse",10,1
"L0M3H","lab-synch","impasse",11,1
"L0M3H","lab-synch","impasse",12,1
"L0M3H","lab-synch","impasse",13,1
"ASEGP","lab-synch","impasse",1,0
"ASEGP","lab-synch","impasse",2,0
"ASEGP","lab-synch","impasse",3,0
"ASEGP","lab-synch","impasse",4,0
"ASEGP","lab-synch","impasse",5,0
"ASEGP","lab-synch","impasse",6,0
"ASEGP","lab-synch","impasse",7,0
"ASEGP","lab-synch","impasse",8,0
"ASEGP","lab-synch","impasse",9,0
"ASEGP","lab-synch","impasse",10,0
"ASEGP","lab-synch","impasse",11,0
"ASEGP","lab-synch","impasse",12,0
"ASEGP","lab-synch","impasse",13,0
"PO9J4","lab-synch","impasse",1,0
"PO9J4","lab-synch","impasse",2,0
"PO9J4","lab-synch","impasse",3,0
"PO9J4","lab-synch","impasse",4,0
"PO9J4","lab-synch","impasse",5,0
"PO9J4","lab-synch","impasse",6,0
"PO9J4","lab-synch","impasse",7,0
"PO9J4","lab-synch","impasse",8,0
"PO9J4","lab-synch","impasse",9,0
"PO9J4","lab-synch","impasse",10,0
"PO9J4","lab-synch","impasse",11,0
"PO9J4","lab-synch","impasse",12,0
"PO9J4","lab-synch","impasse",13,0
"MABX4","lab-synch","impasse",1,0
"MABX4","lab-synch","impasse",2,0
"MABX4","lab-synch","impasse",3,1
"MABX4","lab-synch","impasse",4,2
"MABX4","lab-synch","impasse",5,3
"MABX4","lab-synch","impasse",6,3
"MABX4","lab-synch","impasse",7,4
"MABX4","lab-synch","impasse",8,5
"MABX4","lab-synch","impasse",9,6
"MABX4","lab-synch","impasse",10,7
"MABX4","lab-synch","impasse",11,8
"MABX4","lab-synch","impasse",12,9
"MABX4","lab-synch","impasse",13,10
"DC2Y0","lab-synch","impasse",1,1
"DC2Y0","lab-synch","impasse",2,2
"DC2Y0","lab-synch","impasse",3,3
"DC2Y0","lab-synch","impasse",4,4
"DC2Y0","lab-synch","impasse",5,4
"DC2Y0","lab-synch","impasse",6,4
"DC2Y0","lab-synch","impasse",7,5
"DC2Y0","lab-synch","impasse",8,6
"DC2Y0","lab-synch","impasse",9,7
"DC2Y0","lab-synch","impasse",10,8
"DC2Y0","lab-synch","impasse",11,8
"DC2Y0","lab-synch","impasse",12,9
"DC2Y0","lab-synch","impasse",13,9
"6G1ZR","lab-synch","control",1,0
"6G1ZR","lab-synch","control",2,0
"6G1ZR","lab-synch","control",3,0
"6G1ZR","lab-synch","control",4,0
"6G1ZR","lab-synch","control",5,0
"6G1ZR","lab-synch","control",6,0
"6G1ZR","lab-synch","control",7,0
"6G1ZR","lab-synch","control",8,0
"6G1ZR","lab-synch","control",9,0
"6G1ZR","lab-synch","control",10,0
"6G1ZR","lab-synch","control",11,0
"6G1ZR","lab-synch","control",12,0
"6G1ZR","lab-synch","control",13,0
"G0CPA","lab-synch","control",1,0
"G0CPA","lab-synch","control",2,0
"G0CPA","lab-synch","control",3,0
"G0CPA","lab-synch","control",4,0
"G0CPA","lab-synch","control",5,0
"G0CPA","lab-synch","control",6,0
"G0CPA","lab-synch","control",7,0
"G0CPA","lab-synch","control",8,0
"G0CPA","lab-synch","control",9,0
"G0CPA","lab-synch","control",10,0
"G0CPA","lab-synch","control",11,0
"G0CPA","lab-synch","control",12,0
"G0CPA","lab-synch","control",13,0
"EENOM","lab-synch","control",1,0
"EENOM","lab-synch","control",2,0
"EENOM","lab-synch","control",3,0
"EENOM","lab-synch","control",4,0
"EENOM","lab-synch","control",5,0
"EENOM","lab-synch","control",6,0
"EENOM","lab-synch","control",7,0
"EENOM","lab-synch","control",8,0
"EENOM","lab-synch","control",9,0
"EENOM","lab-synch","control",10,0
"EENOM","lab-synch","control",11,0
"EENOM","lab-synch","control",12,0
"EENOM","lab-synch","control",13,0
"SAAFX","lab-synch","impasse",1,1
"SAAFX","lab-synch","impasse",2,2
"SAAFX","lab-synch","impasse",3,3
"SAAFX","lab-synch","impasse",4,4
"SAAFX","lab-synch","impasse",5,5
"SAAFX","lab-synch","impasse",6,6
"SAAFX","lab-synch","impasse",7,7
"SAAFX","lab-synch","impasse",8,8
"SAAFX","lab-synch","impasse",9,9
"SAAFX","lab-synch","impasse",10,10
"SAAFX","lab-synch","impasse",11,10
"SAAFX","lab-synch","impasse",12,11
"SAAFX","lab-synch","impasse",13,12
"EC0K7","lab-synch","control",1,0
"EC0K7","lab-synch","control",2,0
"EC0K7","lab-synch","control",3,0
"EC0K7","lab-synch","control",4,0
"EC0K7","lab-synch","control",5,0
"EC0K7","lab-synch","control",6,0
"EC0K7","lab-synch","control",7,0
"EC0K7","lab-synch","control",8,0
"EC0K7","lab-synch","control",9,0
"EC0K7","lab-synch","control",10,0
"EC0K7","lab-synch","control",11,0
"EC0K7","lab-synch","control",12,0
"EC0K7","lab-synch","control",13,0
"XQZYP","lab-synch","control",1,0
"XQZYP","lab-synch","control",2,0
"XQZYP","lab-synch","control",3,0
"XQZYP","lab-synch","control",4,0
"XQZYP","lab-synch","control",5,1
"XQZYP","lab-synch","control",6,1
"XQZYP","lab-synch","control",7,1
"XQZYP","lab-synch","control",8,2
"XQZYP","lab-synch","control",9,2
"XQZYP","lab-synch","control",10,3
"XQZYP","lab-synch","control",11,4
"XQZYP","lab-synch","control",12,5
"XQZYP","lab-synch","control",13,6
"KUHF1","lab-synch","impasse",1,1
"KUHF1","lab-synch","impasse",2,2
"KUHF1","lab-synch","impasse",3,2
"KUHF1","lab-synch","impasse",4,3
"KUHF1","lab-synch","impasse",5,4
"KUHF1","lab-synch","impasse",6,5
"KUHF1","lab-synch","impasse",7,6
"KUHF1","lab-synch","impasse",8,7
"KUHF1","lab-synch","impasse",9,8
"KUHF1","lab-synch","impasse",10,9
"KUHF1","lab-synch","impasse",11,10
"KUHF1","lab-synch","impasse",12,11
"KUHF1","lab-synch","impasse",13,12
"5EWM2","lab-synch","impasse",1,0
"5EWM2","lab-synch","impasse",2,0
"5EWM2","lab-synch","impasse",3,0
"5EWM2","lab-synch","impasse",4,0
"5EWM2","lab-synch","impasse",5,0
"5EWM2","lab-synch","impasse",6,0
"5EWM2","lab-synch","impasse",7,0
"5EWM2","lab-synch","impasse",8,0
"5EWM2","lab-synch","impasse",9,0
"5EWM2","lab-synch","impasse",10,0
"5EWM2","lab-synch","impasse",11,0
"5EWM2","lab-synch","impasse",12,0
"5EWM2","lab-synch","impasse",13,0
"1THJX","lab-synch","impasse",1,0
"1THJX","lab-synch","impasse",2,0
"1THJX","lab-synch","impasse",3,0
"1THJX","lab-synch","impasse",4,0
"1THJX","lab-synch","impasse",5,0
"1THJX","lab-synch","impasse",6,0
"1THJX","lab-synch","impasse",7,0
"1THJX","lab-synch","impasse",8,0
"1THJX","lab-synch","impasse",9,0
"1THJX","lab-synch","impasse",10,0
"1THJX","lab-synch","impasse",11,0
"1THJX","lab-synch","impasse",12,0
"1THJX","lab-synch","impasse",13,0
"0ZCT1","lab-synch","impasse",1,1
"0ZCT1","lab-synch","impasse",2,2
"0ZCT1","lab-synch","impasse",3,3
"0ZCT1","lab-synch","impasse",4,4
"0ZCT1","lab-synch","impasse",5,5
"0ZCT1","lab-synch","impasse",6,6
"0ZCT1","lab-synch","impasse",7,7
"0ZCT1","lab-synch","impasse",8,8
"0ZCT1","lab-synch","impasse",9,9
"0ZCT1","lab-synch","impasse",10,10
"0ZCT1","lab-synch","impasse",11,11
"0ZCT1","lab-synch","impasse",12,12
"0ZCT1","lab-synch","impasse",13,13
"VT3ZX","lab-synch","impasse",1,0
"VT3ZX","lab-synch","impasse",2,0
"VT3ZX","lab-synch","impasse",3,1
"VT3ZX","lab-synch","impasse",4,2
"VT3ZX","lab-synch","impasse",5,3
"VT3ZX","lab-synch","impasse",6,4
"VT3ZX","lab-synch","impasse",7,5
"VT3ZX","lab-synch","impasse",8,6
"VT3ZX","lab-synch","impasse",9,7
"VT3ZX","lab-synch","impasse",10,8
"VT3ZX","lab-synch","impasse",11,9
"VT3ZX","lab-synch","impasse",12,10
"VT3ZX","lab-synch","impasse",13,11
"X0PRP","lab-synch","control",1,0
"X0PRP","lab-synch","control",2,0
"X0PRP","lab-synch","control",3,0
"X0PRP","lab-synch","control",4,0
"X0PRP","lab-synch","control",5,0
"X0PRP","lab-synch","control",6,0
"X0PRP","lab-synch","control",7,0
"X0PRP","lab-synch","control",8,0
"X0PRP","lab-synch","control",9,0
"X0PRP","lab-synch","control",10,0
"X0PRP","lab-synch","control",11,0
"X0PRP","lab-synch","control",12,0
"X0PRP","lab-synch","control",13,0
"F49JC","lab-synch","impasse",1,1
"F49JC","lab-synch","impasse",2,2
"F49JC","lab-synch","impasse",3,3
"F49JC","lab-synch","impasse",4,4
"F49JC","lab-synch","impasse",5,4
"F49JC","lab-synch","impasse",6,5
"F49JC","lab-synch","impasse",7,5
"F49JC","lab-synch","impasse",8,6
"F49JC","lab-synch","impasse",9,7
"F49JC","lab-synch","impasse",10,8
"F49JC","lab-synch","impasse",11,8
"F49JC","lab-synch","impasse",12,9
"F49JC","lab-synch","impasse",13,10
"5WPCV","lab-synch","impasse",1,0
"5WPCV","lab-synch","impasse",2,0
"5WPCV","lab-synch","impasse",3,0
"5WPCV","lab-synch","impasse",4,0
"5WPCV","lab-synch","impasse",5,0
"5WPCV","lab-synch","impasse",6,0
"5WPCV","lab-synch","impasse",7,0
"5WPCV","lab-synch","impasse",8,0
"5WPCV","lab-synch","impasse",9,0
"5WPCV","lab-synch","impasse",10,0
"5WPCV","lab-synch","impasse",11,0
"5WPCV","lab-synch","impasse",12,0
"5WPCV","lab-synch","impasse",13,0
"3B1TL","lab-synch","control",1,1
"3B1TL","lab-synch","control",2,2
"3B1TL","lab-synch","control",3,3
"3B1TL","lab-synch","control",4,4
"3B1TL","lab-synch","control",5,5
"3B1TL","lab-synch","control",6,6
"3B1TL","lab-synch","control",7,7
