"subject","mode","pretty_condition","question","score"
"PVRS1","asynch","impasse",12,0
"PVRS1","asynch","impasse",13,0
"YV1XZ","asynch","control",1,0
"YV1XZ","asynch","control",2,0
"YV1XZ","asynch","control",3,0
"YV1XZ","asynch","control",4,0
"YV1XZ","asynch","control",5,0
"YV1XZ","asynch","control",6,0
"YV1XZ","asynch","control",7,0
"YV1XZ","asynch","control",8,0
"YV1XZ","asynch","control",9,0
"YV1XZ","asynch","control",10,0
"YV1XZ","asynch","control",11,0
"YV1XZ","asynch","control",12,0
"YV1XZ","asynch","control",13,0
"M3E87","asynch","impasse",1,0
"M3E87","asynch","impasse",2,0
"M3E87","asynch","impasse",3,0
"M3E87","asynch","impasse",4,0
"M3E87","asynch","impasse",5,0
"M3E87","asynch","impasse",6,0
"M3E87","asynch","impasse",7,0
"M3E87","asynch","impasse",8,0
"M3E87","asynch","impasse",9,0
"M3E87","asynch","impasse",10,0
"M3E87","asynch","impasse",11,0
"M3E87","asynch","impasse",12,0
"M3E87","asynch","impasse",13,0
"4GC8J","asynch","impasse",1,1
"4GC8J","asynch","impasse",2,2
"4GC8J","asynch","impasse",3,3
"4GC8J","asynch","impasse",4,4
"4GC8J","asynch","impasse",5,5
"4GC8J","asynch","impasse",6,6
"4GC8J","asynch","impasse",7,7
"4GC8J","asynch","impasse",8,8
"4GC8J","asynch","impasse",9,9
"4GC8J","asynch","impasse",10,10
"4GC8J","asynch","impasse",11,11
"4GC8J","asynch","impasse",12,12
"4GC8J","asynch","impasse",13,13
"ML0PA","asynch","impasse",1,0
"ML0PA","asynch","impasse",2,0
"ML0PA","asynch","impasse",3,0
"ML0PA","asynch","impasse",4,0
"ML0PA","asynch","impasse",5,0
"ML0PA","asynch","impasse",6,0
"ML0PA","asynch","impasse",7,0
"ML0PA","asynch","impasse",8,0
"ML0PA","asynch","impasse",9,0
"ML0PA","asynch","impasse",10,0
"ML0PA","asynch","impasse",11,0
"ML0PA","asynch","impasse",12,0
"ML0PA","asynch","impasse",13,0
"WOJNW","asynch","impasse",1,0
"WOJNW","asynch","impasse",2,1
"WOJNW","asynch","impasse",3,2
"WOJNW","asynch","impasse",4,3
"WOJNW","asynch","impasse",5,4
"WOJNW","asynch","impasse",6,5
"WOJNW","asynch","impasse",7,6
"WOJNW","asynch","impasse",8,7
"WOJNW","asynch","impasse",9,8
"WOJNW","asynch","impasse",10,9
"WOJNW","asynch","impasse",11,9
"WOJNW","asynch","impasse",12,10
"WOJNW","asynch","impasse",13,11
"C2AHN","asynch","control",1,0
"C2AHN","asynch","control",2,0
"C2AHN","asynch","control",3,0
"C2AHN","asynch","control",4,0
"C2AHN","asynch","control",5,0
"C2AHN","asynch","control",6,0
"C2AHN","asynch","control",7,0
"C2AHN","asynch","control",8,0
"C2AHN","asynch","control",9,0
"C2AHN","asynch","control",10,0
"C2AHN","asynch","control",11,0
"C2AHN","asynch","control",12,0
"C2AHN","asynch","control",13,0
"T8OB0","asynch","control",1,1
"T8OB0","asynch","control",2,2
"T8OB0","asynch","control",3,3
"T8OB0","asynch","control",4,4
"T8OB0","asynch","control",5,5
"T8OB0","asynch","control",6,6
