"subject","mode","pretty_condition","question","score","SHAPE","SCALE"
"8U980","lab-synch","Tri-Isosceles",13,0,"TRI","isosceles"
"FY6UN","lab-synch","Tri-Isosceles",1,0,"TRI","isosceles"
"FY6UN","lab-synch","Tri-Isosceles",2,0,"TRI","isosceles"
"FY6UN","lab-synch","Tri-Isosceles",3,0,"TRI","isosceles"
"FY6UN","lab-synch","Tri-Isosceles",4,0,"TRI","isosceles"
"FY6UN","lab-synch","Tri-Isosceles",5,0,"TRI","isosceles"
"FY6UN","lab-synch","Tri-Isosceles",6,0,"TRI","isosceles"
"FY6UN","lab-synch","Tri-Isosceles",7,0,"TRI","isosceles"
"FY6UN","lab-synch","Tri-Isosceles",8,0,"TRI","isosceles"
"FY6UN","lab-synch","Tri-Isosceles",9,0,"TRI","isosceles"
"FY6UN","lab-synch","Tri-Isosceles",10,0,"TRI","isosceles"
"FY6UN","lab-synch","Tri-Isosceles",11,0,"TRI","isosceles"
"FY6UN","lab-synch","Tri-Isosceles",12,0,"TRI","isosceles"
"FY6UN","lab-synch","Tri-Isosceles",13,0,"TRI","isosceles"
"LPABX","lab-synch","Tri-Isosceles",1,0,"TRI","isosceles"
"LPABX","lab-synch","Tri-Isosceles",2,0,"TRI","isosceles"
"LPABX","lab-synch","Tri-Isosceles",3,0,"TRI","isosceles"
"LPABX","lab-synch","Tri-Isosceles",4,0,"TRI","isosceles"
"LPABX","lab-synch","Tri-Isosceles",5,1,"TRI","isosceles"
"LPABX","lab-synch","Tri-Isosceles",6,1,"TRI","isosceles"
"LPABX","lab-synch","Tri-Isosceles",7,1,"TRI","isosceles"
"LPABX","lab-synch","Tri-Isosceles",8,1,"TRI","isosceles"
"LPABX","lab-synch","Tri-Isosceles",9,1,"TRI","isosceles"
"LPABX","lab-synch","Tri-Isosceles",10,1,"TRI","isosceles"
"LPABX","lab-synch","Tri-Isosceles",11,1,"TRI","isosceles"
"LPABX","lab-synch","Tri-Isosceles",12,1,"TRI","isosceles"
"LPABX","lab-synch","Tri-Isosceles",13,1,"TRI","isosceles"
"T2OHS","lab-synch","Tri-Isosceles",1,1,"TRI","isosceles"
"T2OHS","lab-synch","Tri-Isosceles",2,2,"TRI","isosceles"
"T2OHS","lab-synch","Tri-Isosceles",3,3,"TRI","isosceles"
"T2OHS","lab-synch","Tri-Isosceles",4,4,"TRI","isosceles"
"T2OHS","lab-synch","Tri-Isosceles",5,5,"TRI","isosceles"
"T2OHS","lab-synch","Tri-Isosceles",6,6,"TRI","isosceles"
"T2OHS","lab-synch","Tri-Isosceles",7,7,"TRI","isosceles"
"T2OHS","lab-synch","Tri-Isosceles",8,8,"TRI","isosceles"
"T2OHS","lab-synch","Tri-Isosceles",9,9,"TRI","isosceles"
"T2OHS","lab-synch","Tri-Isosceles",10,10,"TRI","isosceles"
"T2OHS","lab-synch","Tri-Isosceles",11,11,"TRI","isosceles"
"T2OHS","lab-synch","Tri-Isosceles",12,12,"TRI","isosceles"
"T2OHS","lab-synch","Tri-Isosceles",13,13,"TRI","isosceles"
"4KEEF","lab-synch","Tri-Isosceles",1,0,"TRI","isosceles"
"4KEEF","lab-synch","Tri-Isosceles",2,0,"TRI","isosceles"
"4KEEF","lab-synch","Tri-Isosceles",3,0,"TRI","isosceles"
"4KEEF","lab-synch","Tri-Isosceles",4,0,"TRI","isosceles"
"4KEEF","lab-synch","Tri-Isosceles",5,0,"TRI","isosceles"
"4KEEF","lab-synch","Tri-Isosceles",6,0,"TRI","isosceles"
"4KEEF","lab-synch","Tri-Isosceles",7,0,"TRI","isosceles"
"4KEEF","lab-synch","Tri-Isosceles",8,0,"TRI","isosceles"
"4KEEF","lab-synch","Tri-Isosceles",9,0,"TRI","isosceles"
"4KEEF","lab-synch","Tri-Isosceles",10,0,"TRI","isosceles"
"4KEEF","lab-synch","Tri-Isosceles",11,0,"TRI","isosceles"
"4KEEF","lab-synch","Tri-Isosceles",12,0,"TRI","isosceles"
"4KEEF","lab-synch","Tri-Isosceles",13,0,"TRI","isosceles"
"E3YN6","lab-synch","Tri-Isosceles",1,0,"TRI","isosceles"
"E3YN6","lab-synch","Tri-Isosceles",2,0,"TRI","isosceles"
"E3YN6","lab-synch","Tri-Isosceles",3,0,"TRI","isosceles"
"E3YN6","lab-synch","Tri-Isosceles",4,0,"TRI","isosceles"
"E3YN6","lab-synch","Tri-Isosceles",5,1,"TRI","isosceles"
"E3YN6","lab-synch","Tri-Isosceles",6,1,"TRI","isosceles"
"E3YN6","lab-synch","Tri-Isosceles",7,1,"TRI","isosceles"
"E3YN6","lab-synch","Tri-Isosceles",8,1,"TRI","isosceles"
"E3YN6","lab-synch","Tri-Isosceles",9,1,"TRI","isosceles"
"E3YN6","lab-synch","Tri-Isosceles",10,1,"TRI","isosceles"
"E3YN6","lab-synch","Tri-Isosceles",11,1,"TRI","isosceles"
"E3YN6","lab-synch","Tri-Isosceles",12,1,"TRI","isosceles"
"E3YN6","lab-synch","Tri-Isosceles",13,1,"TRI","isosceles"
"TCH5L","lab-synch","Tri-Isosceles",1,0,"TRI","isosceles"
"TCH5L","lab-synch","Tri-Isosceles",2,0,"TRI","isosceles"
"TCH5L","lab-synch","Tri-Isosceles",3,0,"TRI","isosceles"
"TCH5L","lab-synch","Tri-Isosceles",4,0,"TRI","isosceles"
"TCH5L","lab-synch","Tri-Isosceles",5,1,"TRI","isosceles"
"TCH5L","lab-synch","Tri-Isosceles",6,1,"TRI","isosceles"
"TCH5L","lab-synch","Tri-Isosceles",7,1,"TRI","isosceles"
"TCH5L","lab-synch","Tri-Isosceles",8,1,"TRI","isosceles"
"TCH5L","lab-synch","Tri-Isosceles",9,1,"TRI","isosceles"
"TCH5L","lab-synch","Tri-Isosceles",10,1,"TRI","isosceles"
"TCH5L","lab-synch","Tri-Isosceles",11,1,"TRI","isosceles"
"TCH5L","lab-synch","Tri-Isosceles",12,1,"TRI","isosceles"
"TCH5L","lab-synch","Tri-Isosceles",13,1,"TRI","isosceles"
"FA0KM","lab-synch","Tri-Isosceles",1,1,"TRI","isosceles"
"FA0KM","lab-synch","Tri-Isosceles",2,1,"TRI","isosceles"
"FA0KM","lab-synch","Tri-Isosceles",3,1,"TRI","isosceles"
"FA0KM","lab-synch","Tri-Isosceles",4,1,"TRI","isosceles"
"FA0KM","lab-synch","Tri-Isosceles",5,1,"TRI","isosceles"
"FA0KM","lab-synch","Tri-Isosceles",6,2,"TRI","isosceles"
"FA0KM","lab-synch","Tri-Isosceles",7,2,"TRI","isosceles"
"FA0KM","lab-synch","Tri-Isosceles",8,2,"TRI","isosceles"
"FA0KM","lab-synch","Tri-Isosceles",9,3,"TRI","isosceles"
"FA0KM","lab-synch","Tri-Isosceles",10,4,"TRI","isosceles"
"FA0KM","lab-synch","Tri-Isosceles",11,4,"TRI","isosceles"
"FA0KM","lab-synch","Tri-Isosceles",12,4,"TRI","isosceles"
"FA0KM","lab-synch","Tri-Isosceles",13,4,"TRI","isosceles"
"OY8PV","lab-synch","Tri-Isosceles",1,0,"TRI","isosceles"
"OY8PV","lab-synch","Tri-Isosceles",2,0,"TRI","isosceles"
"OY8PV","lab-synch","Tri-Isosceles",3,0,"TRI","isosceles"
"OY8PV","lab-synch","Tri-Isosceles",4,0,"TRI","isosceles"
"OY8PV","lab-synch","Tri-Isosceles",5,0,"TRI","isosceles"
"OY8PV","lab-synch","Tri-Isosceles",6,0,"TRI","isosceles"
"OY8PV","lab-synch","Tri-Isosceles",7,0,"TRI","isosceles"
"OY8PV","lab-synch","Tri-Isosceles",8,0,"TRI","isosceles"
"OY8PV","lab-synch","Tri-Isosceles",9,0,"TRI","isosceles"
"OY8PV","lab-synch","Tri-Isosceles",10,0,"TRI","isosceles"
"OY8PV","lab-synch","Tri-Isosceles",11,0,"TRI","isosceles"
"OY8PV","lab-synch","Tri-Isosceles",12,0,"TRI","isosceles"
"OY8PV","lab-synch","Tri-Isosceles",13,0,"TRI","isosceles"
"93YLJ","lab-synch","Tri-Isosceles",1,1,"TRI","isosceles"
"93YLJ","lab-synch","Tri-Isosceles",2,2,"TRI","isosceles"
"93YLJ","lab-synch","Tri-Isosceles",3,2,"TRI","isosceles"
"93YLJ","lab-synch","Tri-Isosceles",4,3,"TRI","isosceles"
"93YLJ","lab-synch","Tri-Isosceles",5,3,"TRI","isosceles"
"93YLJ","lab-synch","Tri-Isosceles",6,4,"TRI","isosceles"
"93YLJ","lab-synch","Tri-Isosceles",7,4,"TRI","isosceles"
"93YLJ","lab-synch","Tri-Isosceles",8,5,"TRI","isosceles"
"93YLJ","lab-synch","Tri-Isosceles",9,6,"TRI","isosceles"
"93YLJ","lab-synch","Tri-Isosceles",10,7,"TRI","isosceles"
"93YLJ","lab-synch","Tri-Isosceles",11,7,"TRI","isosceles"
"93YLJ","lab-synch","Tri-Isosceles",12,8,"TRI","isosceles"
"93YLJ","lab-synch","Tri-Isosceles",13,9,"TRI","isosceles"
"7VQV2","lab-synch","Tri-Isosceles",1,1,"TRI","isosceles"
"7VQV2","lab-synch","Tri-Isosceles",2,2,"TRI","isosceles"
"7VQV2","lab-synch","Tri-Isosceles",3,3,"TRI","isosceles"
"7VQV2","lab-synch","Tri-Isosceles",4,4,"TRI","isosceles"
"7VQV2","lab-synch","Tri-Isosceles",5,5,"TRI","isosceles"
"7VQV2","lab-synch","Tri-Isosceles",6,6,"TRI","isosceles"
"7VQV2","lab-synch","Tri-Isosceles",7,7,"TRI","isosceles"
"7VQV2","lab-synch","Tri-Isosceles",8,8,"TRI","isosceles"
"7VQV2","lab-synch","Tri-Isosceles",9,9,"TRI","isosceles"
"7VQV2","lab-synch","Tri-Isosceles",10,10,"TRI","isosceles"
"7VQV2","lab-synch","Tri-Isosceles",11,11,"TRI","isosceles"
"7VQV2","lab-synch","Tri-Isosceles",12,12,"TRI","isosceles"
"7VQV2","lab-synch","Tri-Isosceles",13,13,"TRI","isosceles"
"JDT07","lab-synch","Tri-Isosceles",1,0,"TRI","isosceles"
"JDT07","lab-synch","Tri-Isosceles",2,0,"TRI","isosceles"
"JDT07","lab-synch","Tri-Isosceles",3,0,"TRI","isosceles"
"JDT07","lab-synch","Tri-Isosceles",4,0,"TRI","isosceles"
"JDT07","lab-synch","Tri-Isosceles",5,0,"TRI","isosceles"
"JDT07","lab-synch","Tri-Isosceles",6,0,"TRI","isosceles"
"JDT07","lab-synch","Tri-Isosceles",7,0,"TRI","isosceles"
"JDT07","lab-synch","Tri-Isosceles",8,0,"TRI","isosceles"
"JDT07","lab-synch","Tri-Isosceles",9,0,"TRI","isosceles"
"JDT07","lab-synch","Tri-Isosceles",10,0,"TRI","isosceles"
"JDT07","lab-synch","Tri-Isosceles",11,0,"TRI","isosceles"
"JDT07","lab-synch","Tri-Isosceles",12,0,"TRI","isosceles"
"JDT07","lab-synch","Tri-Isosceles",13,0,"TRI","isosceles"
"ZUJQV","lab-synch","Tri-Isosceles",1,1,"TRI","isosceles"
"ZUJQV","lab-synch","Tri-Isosceles",2,2,"TRI","isosceles"
"ZUJQV","lab-synch","Tri-Isosceles",3,3,"TRI","isosceles"
"ZUJQV","lab-synch","Tri-Isosceles",4,4,"TRI","isosceles"
"ZUJQV","lab-synch","Tri-Isosceles",5,5,"TRI","isosceles"
"ZUJQV","lab-synch","Tri-Isosceles",6,6,"TRI","isosceles"
"ZUJQV","lab-synch","Tri-Isosceles",7,7,"TRI","isosceles"
"ZUJQV","lab-synch","Tri-Isosceles",8,8,"TRI","isosceles"
"ZUJQV","lab-synch","Tri-Isosceles",9,9,"TRI","isosceles"
"ZUJQV","lab-synch","Tri-Isosceles",10,10,"TRI","isosceles"
"ZUJQV","lab-synch","Tri-Isosceles",11,11,"TRI","isosceles"
"ZUJQV","lab-synch","Tri-Isosceles",12,12,"TRI","isosceles"
"ZUJQV","lab-synch","Tri-Isosceles",13,13,"TRI","isosceles"
"XKNWZ","lab-synch","Tri-Isosceles",1,0,"TRI","isosceles"
"XKNWZ","lab-synch","Tri-Isosceles",2,0,"TRI","isosceles"
"XKNWZ","lab-synch","Tri-Isosceles",3,0,"TRI","isosceles"
"XKNWZ","lab-synch","Tri-Isosceles",4,0,"TRI","isosceles"
"XKNWZ","lab-synch","Tri-Isosceles",5,0,"TRI","isosceles"
"XKNWZ","lab-synch","Tri-Isosceles",6,0,"TRI","isosceles"
"XKNWZ","lab-synch","Tri-Isosceles",7,0,"TRI","isosceles"
"XKNWZ","lab-synch","Tri-Isosceles",8,0,"TRI","isosceles"
"XKNWZ","lab-synch","Tri-Isosceles",9,0,"TRI","isosceles"
"XKNWZ","lab-synch","Tri-Isosceles",10,0,"TRI","isosceles"
"XKNWZ","lab-synch","Tri-Isosceles",11,0,"TRI","isosceles"
"XKNWZ","lab-synch","Tri-Isosceles",12,0,"TRI","isosceles"
"XKNWZ","lab-synch","Tri-Isosceles",13,0,"TRI","isosceles"
"ZB1L5","lab-synch","Tri-Isosceles",1,0,"TRI","isosceles"
"ZB1L5","lab-synch","Tri-Isosceles",2,0,"TRI","isosceles"
"ZB1L5","lab-synch","Tri-Isosceles",3,0,"TRI","isosceles"
"ZB1L5","lab-synch","Tri-Isosceles",4,0,"TRI","isosceles"
"ZB1L5","lab-synch","Tri-Isosceles",5,0,"TRI","isosceles"
"ZB1L5","lab-synch","Tri-Isosceles",6,0,"TRI","isosceles"
"ZB1L5","lab-synch","Tri-Isosceles",7,0,"TRI","isosceles"
"ZB1L5","lab-synch","Tri-Isosceles",8,0,"TRI","isosceles"
"ZB1L5","lab-synch","Tri-Isosceles",9,0,"TRI","isosceles"
"ZB1L5","lab-synch","Tri-Isosceles",10,0,"TRI","isosceles"
"ZB1L5","lab-synch","Tri-Isosceles",11,0,"TRI","isosceles"
"ZB1L5","lab-synch","Tri-Isosceles",12,0,"TRI","isosceles"
"ZB1L5","lab-synch","Tri-Isosceles",13,0,"TRI","isosceles"
"3Z8ZL","lab-synch","Tri-Isosceles",1,0,"TRI","isosceles"
"3Z8ZL","lab-synch","Tri-Isosceles",2,0,"TRI","isosceles"
"3Z8ZL","lab-synch","Tri-Isosceles",3,0,"TRI","isosceles"
"3Z8ZL","lab-synch","Tri-Isosceles",4,0,"TRI","isosceles"
"3Z8ZL","lab-synch","Tri-Isosceles",5,0,"TRI","isosceles"
"3Z8ZL","lab-synch","Tri-Isosceles",6,0,"TRI","isosceles"
"3Z8ZL","lab-synch","Tri-Isosceles",7,0,"TRI","isosceles"
"3Z8ZL","lab-synch","Tri-Isosceles",8,0,"TRI","isosceles"
"3Z8ZL","lab-synch","Tri-Isosceles",9,0,"TRI","isosceles"
"3Z8ZL","lab-synch","Tri-Isosceles",10,0,"TRI","isosceles"
"3Z8ZL","lab-synch","Tri-Isosceles",11,0,"TRI","isosceles"
"3Z8ZL","lab-synch","Tri-Isosceles",12,0,"TRI","isosceles"
"3Z8ZL","lab-synch","Tri-Isosceles",13,0,"TRI","isosceles"
"FN9LT","lab-synch","Tri-Isosceles",1,0,"TRI","isosceles"
"FN9LT","lab-synch","Tri-Isosceles",2,0,"TRI","isosceles"
"FN9LT","lab-synch","Tri-Isosceles",3,0,"TRI","isosceles"
"FN9LT","lab-synch","Tri-Isosceles",4,0,"TRI","isosceles"
"FN9LT","lab-synch","Tri-Isosceles",5,0,"TRI","isosceles"
"FN9LT","lab-synch","Tri-Isosceles",6,0,"TRI","isosceles"
"FN9LT","lab-synch","Tri-Isosceles",7,0,"TRI","isosceles"
"FN9LT","lab-synch","Tri-Isosceles",8,0,"TRI","isosceles"
"FN9LT","lab-synch","Tri-Isosceles",9,0,"TRI","isosceles"
"FN9LT","lab-synch","Tri-Isosceles",10,0,"TRI","isosceles"
"FN9LT","lab-synch","Tri-Isosceles",11,0,"TRI","isosceles"
"FN9LT","lab-synch","Tri-Isosceles",12,0,"TRI","isosceles"
"FN9LT","lab-synch","Tri-Isosceles",13,0,"TRI","isosceles"
"M3NXB","lab-synch","Tri-Isosceles",1,1,"TRI","isosceles"
"M3NXB","lab-synch","Tri-Isosceles",2,2,"TRI","isosceles"
"M3NXB","lab-synch","Tri-Isosceles",3,2,"TRI","isosceles"
"M3NXB","lab-synch","Tri-Isosceles",4,2,"TRI","isosceles"
"M3NXB","lab-synch","Tri-Isosceles",5,2,"TRI","isosceles"
"M3NXB","lab-synch","Tri-Isosceles",6,3,"TRI","isosceles"
"M3NXB","lab-synch","Tri-Isosceles",7,4,"TRI","isosceles"
"M3NXB","lab-synch","Tri-Isosceles",8,5,"TRI","isosceles"
"M3NXB","lab-synch","Tri-Isosceles",9,6,"TRI","isosceles"
"M3NXB","lab-synch","Tri-Isosceles",10,7,"TRI","isosceles"
"M3NXB","lab-synch","Tri-Isosceles",11,7,"TRI","isosceles"
"M3NXB","lab-synch","Tri-Isosceles",12,7,"TRI","isosceles"
"M3NXB","lab-synch","Tri-Isosceles",13,7,"TRI","isosceles"
"SWST4","lab-synch","Tri-Isosceles",1,0,"TRI","isosceles"
"SWST4","lab-synch","Tri-Isosceles",2,0,"TRI","isosceles"
"SWST4","lab-synch","Tri-Isosceles",3,0,"TRI","isosceles"
"SWST4","lab-synch","Tri-Isosceles",4,0,"TRI","isosceles"
"SWST4","lab-synch","Tri-Isosceles",5,0,"TRI","isosceles"
"SWST4","lab-synch","Tri-Isosceles",6,0,"TRI","isosceles"
"SWST4","lab-synch","Tri-Isosceles",7,0,"TRI","isosceles"
"SWST4","lab-synch","Tri-Isosceles",8,0,"TRI","isosceles"
"SWST4","lab-synch","Tri-Isosceles",9,0,"TRI","isosceles"
"SWST4","lab-synch","Tri-Isosceles",10,0,"TRI","isosceles"
"SWST4","lab-synch","Tri-Isosceles",11,0,"TRI","isosceles"
"SWST4","lab-synch","Tri-Isosceles",12,0,"TRI","isosceles"
"SWST4","lab-synch","Tri-Isosceles",13,0,"TRI","isosceles"
"WBR05","lab-synch","Tri-Isosceles",1,0,"TRI","isosceles"
"WBR05","lab-synch","Tri-Isosceles",2,0,"TRI","isosceles"
"WBR05","lab-synch","Tri-Isosceles",3,0,"TRI","isosceles"
"WBR05","lab-synch","Tri-Isosceles",4,0,"TRI","isosceles"
"WBR05","lab-synch","Tri-Isosceles",5,0,"TRI","isosceles"
"WBR05","lab-synch","Tri-Isosceles",6,0,"TRI","isosceles"
"WBR05","lab-synch","Tri-Isosceles",7,0,"TRI","isosceles"
"WBR05","lab-synch","Tri-Isosceles",8,0,"TRI","isosceles"
"WBR05","lab-synch","Tri-Isosceles",9,0,"TRI","isosceles"
"WBR05","lab-synch","Tri-Isosceles",10,0,"TRI","isosceles"
"WBR05","lab-synch","Tri-Isosceles",11,0,"TRI","isosceles"
"WBR05","lab-synch","Tri-Isosceles",12,0,"TRI","isosceles"
"WBR05","lab-synch","Tri-Isosceles",13,0,"TRI","isosceles"
"X66XB","lab-synch","Tri-Isosceles",1,0,"TRI","isosceles"
"X66XB","lab-synch","Tri-Isosceles",2,0,"TRI","isosceles"
"X66XB","lab-synch","Tri-Isosceles",3,0,"TRI","isosceles"
"X66XB","lab-synch","Tri-Isosceles",4,0,"TRI","isosceles"
"X66XB","lab-synch","Tri-Isosceles",5,0,"TRI","isosceles"
"X66XB","lab-synch","Tri-Isosceles",6,0,"TRI","isosceles"
"X66XB","lab-synch","Tri-Isosceles",7,0,"TRI","isosceles"
"X66XB","lab-synch","Tri-Isosceles",8,0,"TRI","isosceles"
"X66XB","lab-synch","Tri-Isosceles",9,0,"TRI","isosceles"
"X66XB","lab-synch","Tri-Isosceles",10,0,"TRI","isosceles"
"X66XB","lab-synch","Tri-Isosceles",11,0,"TRI","isosceles"
"X66XB","lab-synch","Tri-Isosceles",12,0,"TRI","isosceles"
"X66XB","lab-synch","Tri-Isosceles",13,0,"TRI","isosceles"
"K2YPP","lab-synch","Tri-Isosceles",1,0,"TRI","isosceles"
"K2YPP","lab-synch","Tri-Isosceles",2,0,"TRI","isosceles"
"K2YPP","lab-synch","Tri-Isosceles",3,0,"TRI","isosceles"
"K2YPP","lab-synch","Tri-Isosceles",4,0,"TRI","isosceles"
"K2YPP","lab-synch","Tri-Isosceles",5,1,"TRI","isosceles"
"K2YPP","lab-synch","Tri-Isosceles",6,1,"TRI","isosceles"
"K2YPP","lab-synch","Tri-Isosceles",7,1,"TRI","isosceles"
"K2YPP","lab-synch","Tri-Isosceles",8,1,"TRI","isosceles"
"K2YPP","lab-synch","Tri-Isosceles",9,2,"TRI","isosceles"
"K2YPP","lab-synch","Tri-Isosceles",10,2,"TRI","isosceles"
"K2YPP","lab-synch","Tri-Isosceles",11,2,"TRI","isosceles"
"K2YPP","lab-synch","Tri-Isosceles",12,2,"TRI","isosceles"
"K2YPP","lab-synch","Tri-Isosceles",13,2,"TRI","isosceles"
"NVGH4","lab-synch","Tri-Isosceles",1,0,"TRI","isosceles"
"NVGH4","lab-synch","Tri-Isosceles",2,0,"TRI","isosceles"
"NVGH4","lab-synch","Tri-Isosceles",3,0,"TRI","isosceles"
"NVGH4","lab-synch","Tri-Isosceles",4,1,"TRI","isosceles"
"NVGH4","lab-synch","Tri-Isosceles",5,2,"TRI","isosceles"
"NVGH4","lab-synch","Tri-Isosceles",6,3,"TRI","isosceles"
"NVGH4","lab-synch","Tri-Isosceles",7,4,"TRI","isosceles"
"NVGH4","lab-synch","Tri-Isosceles",8,5,"TRI","isosceles"
"NVGH4","lab-synch","Tri-Isosceles",9,6,"TRI","isosceles"
"NVGH4","lab-synch","Tri-Isosceles",10,7,"TRI","isosceles"
"NVGH4","lab-synch","Tri-Isosceles",11,8,"TRI","isosceles"
"NVGH4","lab-synch","Tri-Isosceles",12,9,"TRI","isosceles"
"NVGH4","lab-synch","Tri-Isosceles",13,10,"TRI","isosceles"
"HZWEH","lab-synch","Tri-Isosceles",1,0,"TRI","isosceles"
"HZWEH","lab-synch","Tri-Isosceles",2,0,"TRI","isosceles"
"HZWEH","lab-synch","Tri-Isosceles",3,0,"TRI","isosceles"
"HZWEH","lab-synch","Tri-Isosceles",4,0,"TRI","isosceles"
"HZWEH","lab-synch","Tri-Isosceles",5,0,"TRI","isosceles"
"HZWEH","lab-synch","Tri-Isosceles",6,0,"TRI","isosceles"
"HZWEH","lab-synch","Tri-Isosceles",7,0,"TRI","isosceles"
"HZWEH","lab-synch","Tri-Isosceles",8,0,"TRI","isosceles"
"HZWEH","lab-synch","Tri-Isosceles",9,0,"TRI","isosceles"
"HZWEH","lab-synch","Tri-Isosceles",10,0,"TRI","isosceles"
"HZWEH","lab-synch","Tri-Isosceles",11,0,"TRI","isosceles"
"HZWEH","lab-synch","Tri-Isosceles",12,0,"TRI","isosceles"
"HZWEH","lab-synch","Tri-Isosceles",13,0,"TRI","isosceles"
"F98S2","lab-synch","Tri-Isosceles",1,0,"TRI","isosceles"
"F98S2","lab-synch","Tri-Isosceles",2,0,"TRI","isosceles"
"F98S2","lab-synch","Tri-Isosceles",3,0,"TRI","isosceles"
"F98S2","lab-synch","Tri-Isosceles",4,0,"TRI","isosceles"
"F98S2","lab-synch","Tri-Isosceles",5,0,"TRI","isosceles"
"F98S2","lab-synch","Tri-Isosceles",6,0,"TRI","isosceles"
"F98S2","lab-synch","Tri-Isosceles",7,0,"TRI","isosceles"
"F98S2","lab-synch","Tri-Isosceles",8,0,"TRI","isosceles"
"F98S2","lab-synch","Tri-Isosceles",9,0,"TRI","isosceles"
"F98S2","lab-synch","Tri-Isosceles",10,0,"TRI","isosceles"
"F98S2","lab-synch","Tri-Isosceles",11,0,"TRI","isosceles"
"F98S2","lab-synch","Tri-Isosceles",12,0,"TRI","isosceles"
"F98S2","lab-synch","Tri-Isosceles",13,0,"TRI","isosceles"
"UQWX4","lab-synch","Orth-Isosceles",1,0,"ORTH","isosceles"
"UQWX4","lab-synch","Orth-Isosceles",2,0,"ORTH","isosceles"
"UQWX4","lab-synch","Orth-Isosceles",3,0,"ORTH","isosceles"
"UQWX4","lab-synch","Orth-Isosceles",4,0,"ORTH","isosceles"
"UQWX4","lab-synch","Orth-Isosceles",5,0,"ORTH","isosceles"
"UQWX4","lab-synch","Orth-Isosceles",6,0,"ORTH","isosceles"
"UQWX4","lab-synch","Orth-Isosceles",7,0,"ORTH","isosceles"
"UQWX4","lab-synch","Orth-Isosceles",8,0,"ORTH","isosceles"
"UQWX4","lab-synch","Orth-Isosceles",9,0,"ORTH","isosceles"
"UQWX4","lab-synch","Orth-Isosceles",10,0,"ORTH","isosceles"
"UQWX4","lab-synch","Orth-Isosceles",11,0,"ORTH","isosceles"
"UQWX4","lab-synch","Orth-Isosceles",12,0,"ORTH","isosceles"
"UQWX4","lab-synch","Orth-Isosceles",13,0,"ORTH","isosceles"
"4RGO3","lab-synch","Orth-Isosceles",1,0,"ORTH","isosceles"
"4RGO3","lab-synch","Orth-Isosceles",2,0,"ORTH","isosceles"
"4RGO3","lab-synch","Orth-Isosceles",3,0,"ORTH","isosceles"
"4RGO3","lab-synch","Orth-Isosceles",4,0,"ORTH","isosceles"
"4RGO3","lab-synch","Orth-Isosceles",5,0,"ORTH","isosceles"
"4RGO3","lab-synch","Orth-Isosceles",6,0,"ORTH","isosceles"
"4RGO3","lab-synch","Orth-Isosceles",7,0,"ORTH","isosceles"
"4RGO3","lab-synch","Orth-Isosceles",8,0,"ORTH","isosceles"
"4RGO3","lab-synch","Orth-Isosceles",9,0,"ORTH","isosceles"
"4RGO3","lab-synch","Orth-Isosceles",10,0,"ORTH","isosceles"
"4RGO3","lab-synch","Orth-Isosceles",11,0,"ORTH","isosceles"
"4RGO3","lab-synch","Orth-Isosceles",12,0,"ORTH","isosceles"
"4RGO3","lab-synch","Orth-Isosceles",13,0,"ORTH","isosceles"
"Z5Z7P","lab-synch","Orth-Isosceles",1,0,"ORTH","isosceles"
"Z5Z7P","lab-synch","Orth-Isosceles",2,0,"ORTH","isosceles"
"Z5Z7P","lab-synch","Orth-Isosceles",3,0,"ORTH","isosceles"
"Z5Z7P","lab-synch","Orth-Isosceles",4,0,"ORTH","isosceles"
"Z5Z7P","lab-synch","Orth-Isosceles",5,1,"ORTH","isosceles"
"Z5Z7P","lab-synch","Orth-Isosceles",6,1,"ORTH","isosceles"
"Z5Z7P","lab-synch","Orth-Isosceles",7,1,"ORTH","isosceles"
"Z5Z7P","lab-synch","Orth-Isosceles",8,1,"ORTH","isosceles"
"Z5Z7P","lab-synch","Orth-Isosceles",9,1,"ORTH","isosceles"
"Z5Z7P","lab-synch","Orth-Isosceles",10,1,"ORTH","isosceles"
"Z5Z7P","lab-synch","Orth-Isosceles",11,1,"ORTH","isosceles"
"Z5Z7P","lab-synch","Orth-Isosceles",12,1,"ORTH","isosceles"
"Z5Z7P","lab-synch","Orth-Isosceles",13,1,"ORTH","isosceles"
"781AU","lab-synch","Orth-Isosceles",1,0,"ORTH","isosceles"
"781AU","lab-synch","Orth-Isosceles",2,0,"ORTH","isosceles"
"781AU","lab-synch","Orth-Isosceles",3,0,"ORTH","isosceles"
"781AU","lab-synch","Orth-Isosceles",4,0,"ORTH","isosceles"
"781AU","lab-synch","Orth-Isosceles",5,0,"ORTH","isosceles"
"781AU","lab-synch","Orth-Isosceles",6,0,"ORTH","isosceles"
"781AU","lab-synch","Orth-Isosceles",7,0,"ORTH","isosceles"
"781AU","lab-synch","Orth-Isosceles",8,0,"ORTH","isosceles"
"781AU","lab-synch","Orth-Isosceles",9,0,"ORTH","isosceles"
"781AU","lab-synch","Orth-Isosceles",10,0,"ORTH","isosceles"
"781AU","lab-synch","Orth-Isosceles",11,0,"ORTH","isosceles"
"781AU","lab-synch","Orth-Isosceles",12,0,"ORTH","isosceles"
"781AU","lab-synch","Orth-Isosceles",13,0,"ORTH","isosceles"
"CC7G0","lab-synch","Orth-Isosceles",1,1,"ORTH","isosceles"
