"subject","mode","pretty_condition","question","score","SHAPE","SCALE"
"EJ13F","asynch","Orth-Equilateral",8,-8,"ORTH","equilateral"
"EJ13F","asynch","Orth-Equilateral",9,-9,"ORTH","equilateral"
"EJ13F","asynch","Orth-Equilateral",10,-10,"ORTH","equilateral"
"EJ13F","asynch","Orth-Equilateral",11,-11,"ORTH","equilateral"
"EJ13F","asynch","Orth-Equilateral",12,-12,"ORTH","equilateral"
"EJ13F","asynch","Orth-Equilateral",13,-13,"ORTH","equilateral"
"DCKVC","asynch","Tri-Equilateral",1,-1,"TRI","equilateral"
"DCKVC","asynch","Tri-Equilateral",2,-2,"TRI","equilateral"
"DCKVC","asynch","Tri-Equilateral",3,-3,"TRI","equilateral"
"DCKVC","asynch","Tri-Equilateral",4,-4,"TRI","equilateral"
"DCKVC","asynch","Tri-Equilateral",5,-4.5,"TRI","equilateral"
"DCKVC","asynch","Tri-Equilateral",6,-5.5,"TRI","equilateral"
"DCKVC","asynch","Tri-Equilateral",7,-6.5,"TRI","equilateral"
"DCKVC","asynch","Tri-Equilateral",8,-7,"TRI","equilateral"
"DCKVC","asynch","Tri-Equilateral",9,-8,"TRI","equilateral"
"DCKVC","asynch","Tri-Equilateral",10,-9,"TRI","equilateral"
"DCKVC","asynch","Tri-Equilateral",11,-10,"TRI","equilateral"
"DCKVC","asynch","Tri-Equilateral",12,-11,"TRI","equilateral"
"DCKVC","asynch","Tri-Equilateral",13,-12,"TRI","equilateral"
"B4AM3","asynch","Tri-Equilateral",1,-1,"TRI","equilateral"
"B4AM3","asynch","Tri-Equilateral",2,-2,"TRI","equilateral"
"B4AM3","asynch","Tri-Equilateral",3,-3,"TRI","equilateral"
"B4AM3","asynch","Tri-Equilateral",4,-3.5,"TRI","equilateral"
"B4AM3","asynch","Tri-Equilateral",5,-4,"TRI","equilateral"
"B4AM3","asynch","Tri-Equilateral",6,-5,"TRI","equilateral"
"B4AM3","asynch","Tri-Equilateral",7,-6,"TRI","equilateral"
"B4AM3","asynch","Tri-Equilateral",8,-5.5,"TRI","equilateral"
"B4AM3","asynch","Tri-Equilateral",9,-6.5,"TRI","equilateral"
"B4AM3","asynch","Tri-Equilateral",10,-7.5,"TRI","equilateral"
"B4AM3","asynch","Tri-Equilateral",11,-8.5,"TRI","equilateral"
"B4AM3","asynch","Tri-Equilateral",12,-9.5,"TRI","equilateral"
"B4AM3","asynch","Tri-Equilateral",13,-10.5,"TRI","equilateral"
"BWJ8G","asynch","Tri-Equilateral",1,-1,"TRI","equilateral"
"BWJ8G","asynch","Tri-Equilateral",2,-2,"TRI","equilateral"
"BWJ8G","asynch","Tri-Equilateral",3,-1.5,"TRI","equilateral"
"BWJ8G","asynch","Tri-Equilateral",4,-2,"TRI","equilateral"
"BWJ8G","asynch","Tri-Equilateral",5,-2.5,"TRI","equilateral"
"BWJ8G","asynch","Tri-Equilateral",6,-3.5,"TRI","equilateral"
"BWJ8G","asynch","Tri-Equilateral",7,-4,"TRI","equilateral"
"BWJ8G","asynch","Tri-Equilateral",8,-4.5,"TRI","equilateral"
"BWJ8G","asynch","Tri-Equilateral",9,-5.5,"TRI","equilateral"
"BWJ8G","asynch","Tri-Equilateral",10,-6.5,"TRI","equilateral"
"BWJ8G","asynch","Tri-Equilateral",11,-7,"TRI","equilateral"
"BWJ8G","asynch","Tri-Equilateral",12,-7.5,"TRI","equilateral"
"BWJ8G","asynch","Tri-Equilateral",13,-7,"TRI","equilateral"
"66H6K","asynch","Orth-Equilateral",1,-1,"ORTH","equilateral"
"66H6K","asynch","Orth-Equilateral",2,-2,"ORTH","equilateral"
"66H6K","asynch","Orth-Equilateral",3,-2.5,"ORTH","equilateral"
"66H6K","asynch","Orth-Equilateral",4,-3,"ORTH","equilateral"
"66H6K","asynch","Orth-Equilateral",5,-3.5,"ORTH","equilateral"
"66H6K","asynch","Orth-Equilateral",6,-4.5,"ORTH","equilateral"
"66H6K","asynch","Orth-Equilateral",7,-5.5,"ORTH","equilateral"
"66H6K","asynch","Orth-Equilateral",8,-4.5,"ORTH","equilateral"
"66H6K","asynch","Orth-Equilateral",9,-5.5,"ORTH","equilateral"
"66H6K","asynch","Orth-Equilateral",10,-6.5,"ORTH","equilateral"
"66H6K","asynch","Orth-Equilateral",11,-7,"ORTH","equilateral"
"66H6K","asynch","Orth-Equilateral",12,-6,"ORTH","equilateral"
"66H6K","asynch","Orth-Equilateral",13,-6.5,"ORTH","equilateral"
"TCJCD","asynch","Tri-Equilateral",1,-1,"TRI","equilateral"
"TCJCD","asynch","Tri-Equilateral",2,-2,"TRI","equilateral"
"TCJCD","asynch","Tri-Equilateral",3,-1.5,"TRI","equilateral"
"TCJCD","asynch","Tri-Equilateral",4,-2,"TRI","equilateral"
"TCJCD","asynch","Tri-Equilateral",5,-3,"TRI","equilateral"
"TCJCD","asynch","Tri-Equilateral",6,-4,"TRI","equilateral"
"TCJCD","asynch","Tri-Equilateral",7,-4.5,"TRI","equilateral"
"TCJCD","asynch","Tri-Equilateral",8,-3.5,"TRI","equilateral"
"TCJCD","asynch","Tri-Equilateral",9,-4.5,"TRI","equilateral"
"TCJCD","asynch","Tri-Equilateral",10,-5.5,"TRI","equilateral"
"TCJCD","asynch","Tri-Equilateral",11,-6.5,"TRI","equilateral"
"TCJCD","asynch","Tri-Equilateral",12,-7.5,"TRI","equilateral"
"TCJCD","asynch","Tri-Equilateral",13,-8.5,"TRI","equilateral"
"VULTG","asynch","Orth-Equilateral",1,-1,"ORTH","equilateral"
"VULTG","asynch","Orth-Equilateral",2,-2,"ORTH","equilateral"
"VULTG","asynch","Orth-Equilateral",3,-3,"ORTH","equilateral"
"VULTG","asynch","Orth-Equilateral",4,-4,"ORTH","equilateral"
"VULTG","asynch","Orth-Equilateral",5,-5,"ORTH","equilateral"
"VULTG","asynch","Orth-Equilateral",6,-6,"ORTH","equilateral"
"VULTG","asynch","Orth-Equilateral",7,-7,"ORTH","equilateral"
"VULTG","asynch","Orth-Equilateral",8,-8,"ORTH","equilateral"
"VULTG","asynch","Orth-Equilateral",9,-9,"ORTH","equilateral"
"VULTG","asynch","Orth-Equilateral",10,-10,"ORTH","equilateral"
"VULTG","asynch","Orth-Equilateral",11,-11,"ORTH","equilateral"
"VULTG","asynch","Orth-Equilateral",12,-12,"ORTH","equilateral"
"VULTG","asynch","Orth-Equilateral",13,-13,"ORTH","equilateral"
"4T6NO","asynch","Tri-Equilateral",1,1,"TRI","equilateral"
"4T6NO","asynch","Tri-Equilateral",2,2,"TRI","equilateral"
"4T6NO","asynch","Tri-Equilateral",3,3,"TRI","equilateral"
"4T6NO","asynch","Tri-Equilateral",4,2,"TRI","equilateral"
"4T6NO","asynch","Tri-Equilateral",5,3,"TRI","equilateral"
"4T6NO","asynch","Tri-Equilateral",6,2,"TRI","equilateral"
"4T6NO","asynch","Tri-Equilateral",7,1,"TRI","equilateral"
"4T6NO","asynch","Tri-Equilateral",8,2,"TRI","equilateral"
"4T6NO","asynch","Tri-Equilateral",9,1,"TRI","equilateral"
"4T6NO","asynch","Tri-Equilateral",10,0,"TRI","equilateral"
"4T6NO","asynch","Tri-Equilateral",11,1,"TRI","equilateral"
"4T6NO","asynch","Tri-Equilateral",12,1.5,"TRI","equilateral"
"4T6NO","asynch","Tri-Equilateral",13,0.5,"TRI","equilateral"
"4G5CC","asynch","Orth-Equilateral",1,-1,"ORTH","equilateral"
"4G5CC","asynch","Orth-Equilateral",2,-2,"ORTH","equilateral"
"4G5CC","asynch","Orth-Equilateral",3,-3,"ORTH","equilateral"
"4G5CC","asynch","Orth-Equilateral",4,-3.5,"ORTH","equilateral"
"4G5CC","asynch","Orth-Equilateral",5,-4,"ORTH","equilateral"
"4G5CC","asynch","Orth-Equilateral",6,-5,"ORTH","equilateral"
"4G5CC","asynch","Orth-Equilateral",7,-6,"ORTH","equilateral"
"4G5CC","asynch","Orth-Equilateral",8,-6.5,"ORTH","equilateral"
"4G5CC","asynch","Orth-Equilateral",9,-7.5,"ORTH","equilateral"
"4G5CC","asynch","Orth-Equilateral",10,-8.5,"ORTH","equilateral"
"4G5CC","asynch","Orth-Equilateral",11,-9,"ORTH","equilateral"
"4G5CC","asynch","Orth-Equilateral",12,-10,"ORTH","equilateral"
"4G5CC","asynch","Orth-Equilateral",13,-11,"ORTH","equilateral"
"U2H8G","asynch","Orth-Equilateral",1,1,"ORTH","equilateral"
"U2H8G","asynch","Orth-Equilateral",2,2,"ORTH","equilateral"
"U2H8G","asynch","Orth-Equilateral",3,3,"ORTH","equilateral"
"U2H8G","asynch","Orth-Equilateral",4,4,"ORTH","equilateral"
"U2H8G","asynch","Orth-Equilateral",5,5,"ORTH","equilateral"
"U2H8G","asynch","Orth-Equilateral",6,6,"ORTH","equilateral"
"U2H8G","asynch","Orth-Equilateral",7,7,"ORTH","equilateral"
"U2H8G","asynch","Orth-Equilateral",8,8,"ORTH","equilateral"
"U2H8G","asynch","Orth-Equilateral",9,9,"ORTH","equilateral"
"U2H8G","asynch","Orth-Equilateral",10,10,"ORTH","equilateral"
"U2H8G","asynch","Orth-Equilateral",11,11,"ORTH","equilateral"
"U2H8G","asynch","Orth-Equilateral",12,12,"ORTH","equilateral"
"U2H8G","asynch","Orth-Equilateral",13,13,"ORTH","equilateral"
"5D438","asynch","Orth-Equilateral",1,-1,"ORTH","equilateral"
"5D438","asynch","Orth-Equilateral",2,-2,"ORTH","equilateral"
"5D438","asynch","Orth-Equilateral",3,-3,"ORTH","equilateral"
"5D438","asynch","Orth-Equilateral",4,-4,"ORTH","equilateral"
"5D438","asynch","Orth-Equilateral",5,-5,"ORTH","equilateral"
"5D438","asynch","Orth-Equilateral",6,-6,"ORTH","equilateral"
"5D438","asynch","Orth-Equilateral",7,-7,"ORTH","equilateral"
"5D438","asynch","Orth-Equilateral",8,-8,"ORTH","equilateral"
"5D438","asynch","Orth-Equilateral",9,-9,"ORTH","equilateral"
"5D438","asynch","Orth-Equilateral",10,-10,"ORTH","equilateral"
"5D438","asynch","Orth-Equilateral",11,-11,"ORTH","equilateral"
"5D438","asynch","Orth-Equilateral",12,-12,"ORTH","equilateral"
"5D438","asynch","Orth-Equilateral",13,-13,"ORTH","equilateral"
"Y7FVM","asynch","Orth-Equilateral",1,-1,"ORTH","equilateral"
"Y7FVM","asynch","Orth-Equilateral",2,-2,"ORTH","equilateral"
"Y7FVM","asynch","Orth-Equilateral",3,-2.5,"ORTH","equilateral"
"Y7FVM","asynch","Orth-Equilateral",4,-2.5,"ORTH","equilateral"
"Y7FVM","asynch","Orth-Equilateral",5,-1.5,"ORTH","equilateral"
"Y7FVM","asynch","Orth-Equilateral",6,-2.5,"ORTH","equilateral"
"Y7FVM","asynch","Orth-Equilateral",7,-3,"ORTH","equilateral"
"Y7FVM","asynch","Orth-Equilateral",8,-2.5,"ORTH","equilateral"
"Y7FVM","asynch","Orth-Equilateral",9,-3.5,"ORTH","equilateral"
"Y7FVM","asynch","Orth-Equilateral",10,-3.5,"ORTH","equilateral"
"Y7FVM","asynch","Orth-Equilateral",11,-4,"ORTH","equilateral"
"Y7FVM","asynch","Orth-Equilateral",12,-5,"ORTH","equilateral"
"Y7FVM","asynch","Orth-Equilateral",13,-4,"ORTH","equilateral"
"K5DGU","asynch","Orth-Equilateral",1,-1,"ORTH","equilateral"
"K5DGU","asynch","Orth-Equilateral",2,-0.5,"ORTH","equilateral"
"K5DGU","asynch","Orth-Equilateral",3,-1,"ORTH","equilateral"
"K5DGU","asynch","Orth-Equilateral",4,-1.5,"ORTH","equilateral"
"K5DGU","asynch","Orth-Equilateral",5,-1,"ORTH","equilateral"
"K5DGU","asynch","Orth-Equilateral",6,-2,"ORTH","equilateral"
"K5DGU","asynch","Orth-Equilateral",7,-3,"ORTH","equilateral"
"K5DGU","asynch","Orth-Equilateral",8,-4,"ORTH","equilateral"
"K5DGU","asynch","Orth-Equilateral",9,-5,"ORTH","equilateral"
"K5DGU","asynch","Orth-Equilateral",10,-5,"ORTH","equilateral"
"K5DGU","asynch","Orth-Equilateral",11,-5.5,"ORTH","equilateral"
"K5DGU","asynch","Orth-Equilateral",12,-5.5,"ORTH","equilateral"
"K5DGU","asynch","Orth-Equilateral",13,-6,"ORTH","equilateral"
"5KL7Q","asynch","Orth-Equilateral",1,-1,"ORTH","equilateral"
"5KL7Q","asynch","Orth-Equilateral",2,-2,"ORTH","equilateral"
"5KL7Q","asynch","Orth-Equilateral",3,-3,"ORTH","equilateral"
"5KL7Q","asynch","Orth-Equilateral",4,-4,"ORTH","equilateral"
"5KL7Q","asynch","Orth-Equilateral",5,-5,"ORTH","equilateral"
"5KL7Q","asynch","Orth-Equilateral",6,-6,"ORTH","equilateral"
"5KL7Q","asynch","Orth-Equilateral",7,-7,"ORTH","equilateral"
"5KL7Q","asynch","Orth-Equilateral",8,-8,"ORTH","equilateral"
"5KL7Q","asynch","Orth-Equilateral",9,-9,"ORTH","equilateral"
"5KL7Q","asynch","Orth-Equilateral",10,-10,"ORTH","equilateral"
"5KL7Q","asynch","Orth-Equilateral",11,-11,"ORTH","equilateral"
"5KL7Q","asynch","Orth-Equilateral",12,-12,"ORTH","equilateral"
"5KL7Q","asynch","Orth-Equilateral",13,-13,"ORTH","equilateral"
"DBJU1","asynch","Orth-Equilateral",1,-1,"ORTH","equilateral"
"DBJU1","asynch","Orth-Equilateral",2,-0.5,"ORTH","equilateral"
"DBJU1","asynch","Orth-Equilateral",3,-1.5,"ORTH","equilateral"
"DBJU1","asynch","Orth-Equilateral",4,-2.5,"ORTH","equilateral"
"DBJU1","asynch","Orth-Equilateral",5,-1.5,"ORTH","equilateral"
"DBJU1","asynch","Orth-Equilateral",6,-2.5,"ORTH","equilateral"
"DBJU1","asynch","Orth-Equilateral",7,-3,"ORTH","equilateral"
"DBJU1","asynch","Orth-Equilateral",8,-3.5,"ORTH","equilateral"
"DBJU1","asynch","Orth-Equilateral",9,-4.5,"ORTH","equilateral"
"DBJU1","asynch","Orth-Equilateral",10,-5.5,"ORTH","equilateral"
"DBJU1","asynch","Orth-Equilateral",11,-6,"ORTH","equilateral"
"DBJU1","asynch","Orth-Equilateral",12,-7,"ORTH","equilateral"
"DBJU1","asynch","Orth-Equilateral",13,-8,"ORTH","equilateral"
"1NHXQ","asynch","Orth-Equilateral",1,-1,"ORTH","equilateral"
"1NHXQ","asynch","Orth-Equilateral",2,-0.5,"ORTH","equilateral"
"1NHXQ","asynch","Orth-Equilateral",3,0,"ORTH","equilateral"
"1NHXQ","asynch","Orth-Equilateral",4,0.5,"ORTH","equilateral"
"1NHXQ","asynch","Orth-Equilateral",5,0,"ORTH","equilateral"
"1NHXQ","asynch","Orth-Equilateral",6,-1,"ORTH","equilateral"
"1NHXQ","asynch","Orth-Equilateral",7,-1.5,"ORTH","equilateral"
"1NHXQ","asynch","Orth-Equilateral",8,-2,"ORTH","equilateral"
"1NHXQ","asynch","Orth-Equilateral",9,-3,"ORTH","equilateral"
"1NHXQ","asynch","Orth-Equilateral",10,-4,"ORTH","equilateral"
"1NHXQ","asynch","Orth-Equilateral",11,-4.5,"ORTH","equilateral"
"1NHXQ","asynch","Orth-Equilateral",12,-5,"ORTH","equilateral"
"1NHXQ","asynch","Orth-Equilateral",13,-4.5,"ORTH","equilateral"
"3C1UG","asynch","Orth-Equilateral",1,1,"ORTH","equilateral"
"3C1UG","asynch","Orth-Equilateral",2,2,"ORTH","equilateral"
"3C1UG","asynch","Orth-Equilateral",3,3,"ORTH","equilateral"
"3C1UG","asynch","Orth-Equilateral",4,4,"ORTH","equilateral"
"3C1UG","asynch","Orth-Equilateral",5,5,"ORTH","equilateral"
"3C1UG","asynch","Orth-Equilateral",6,4,"ORTH","equilateral"
"3C1UG","asynch","Orth-Equilateral",7,5,"ORTH","equilateral"
"3C1UG","asynch","Orth-Equilateral",8,6,"ORTH","equilateral"
"3C1UG","asynch","Orth-Equilateral",9,7,"ORTH","equilateral"
"3C1UG","asynch","Orth-Equilateral",10,8,"ORTH","equilateral"
"3C1UG","asynch","Orth-Equilateral",11,9,"ORTH","equilateral"
"3C1UG","asynch","Orth-Equilateral",12,10,"ORTH","equilateral"
"3C1UG","asynch","Orth-Equilateral",13,11,"ORTH","equilateral"
"4AKA2","asynch","Orth-Equilateral",1,-1,"ORTH","equilateral"
"4AKA2","asynch","Orth-Equilateral",2,-0.5,"ORTH","equilateral"
"4AKA2","asynch","Orth-Equilateral",3,-1.5,"ORTH","equilateral"
"4AKA2","asynch","Orth-Equilateral",4,-2.5,"ORTH","equilateral"
"4AKA2","asynch","Orth-Equilateral",5,-3.5,"ORTH","equilateral"
"4AKA2","asynch","Orth-Equilateral",6,-4.5,"ORTH","equilateral"
"4AKA2","asynch","Orth-Equilateral",7,-5.5,"ORTH","equilateral"
"4AKA2","asynch","Orth-Equilateral",8,-6.5,"ORTH","equilateral"
"4AKA2","asynch","Orth-Equilateral",9,-7.5,"ORTH","equilateral"
"4AKA2","asynch","Orth-Equilateral",10,-8.5,"ORTH","equilateral"
"4AKA2","asynch","Orth-Equilateral",11,-9.5,"ORTH","equilateral"
"4AKA2","asynch","Orth-Equilateral",12,-10.5,"ORTH","equilateral"
"4AKA2","asynch","Orth-Equilateral",13,-11.5,"ORTH","equilateral"
"FNUCO","asynch","Orth-Equilateral",1,-1,"ORTH","equilateral"
"FNUCO","asynch","Orth-Equilateral",2,-2,"ORTH","equilateral"
"FNUCO","asynch","Orth-Equilateral",3,-1.5,"ORTH","equilateral"
"FNUCO","asynch","Orth-Equilateral",4,-0.5,"ORTH","equilateral"
"FNUCO","asynch","Orth-Equilateral",5,0.5,"ORTH","equilateral"
"FNUCO","asynch","Orth-Equilateral",6,1.5,"ORTH","equilateral"
"FNUCO","asynch","Orth-Equilateral",7,2.5,"ORTH","equilateral"
"FNUCO","asynch","Orth-Equilateral",8,3.5,"ORTH","equilateral"
"FNUCO","asynch","Orth-Equilateral",9,4.5,"ORTH","equilateral"
"FNUCO","asynch","Orth-Equilateral",10,5.5,"ORTH","equilateral"
"FNUCO","asynch","Orth-Equilateral",11,6.5,"ORTH","equilateral"
"FNUCO","asynch","Orth-Equilateral",12,7.5,"ORTH","equilateral"
"FNUCO","asynch","Orth-Equilateral",13,8.5,"ORTH","equilateral"
"9WKLV","asynch","Orth-Equilateral",1,-1,"ORTH","equilateral"
"9WKLV","asynch","Orth-Equilateral",2,-2,"ORTH","equilateral"
"9WKLV","asynch","Orth-Equilateral",3,-3,"ORTH","equilateral"
"9WKLV","asynch","Orth-Equilateral",4,-4,"ORTH","equilateral"
"9WKLV","asynch","Orth-Equilateral",5,-3,"ORTH","equilateral"
"9WKLV","asynch","Orth-Equilateral",6,-4,"ORTH","equilateral"
"9WKLV","asynch","Orth-Equilateral",7,-5,"ORTH","equilateral"
"9WKLV","asynch","Orth-Equilateral",8,-6,"ORTH","equilateral"
"9WKLV","asynch","Orth-Equilateral",9,-7,"ORTH","equilateral"
"9WKLV","asynch","Orth-Equilateral",10,-8,"ORTH","equilateral"
"9WKLV","asynch","Orth-Equilateral",11,-9,"ORTH","equilateral"
"9WKLV","asynch","Orth-Equilateral",12,-10,"ORTH","equilateral"
"9WKLV","asynch","Orth-Equilateral",13,-11,"ORTH","equilateral"
"7MO2B","asynch","Orth-Equilateral",1,-1,"ORTH","equilateral"
"7MO2B","asynch","Orth-Equilateral",2,-2,"ORTH","equilateral"
"7MO2B","asynch","Orth-Equilateral",3,-3,"ORTH","equilateral"
"7MO2B","asynch","Orth-Equilateral",4,-4,"ORTH","equilateral"
"7MO2B","asynch","Orth-Equilateral",5,-5,"ORTH","equilateral"
"7MO2B","asynch","Orth-Equilateral",6,-6,"ORTH","equilateral"
"7MO2B","asynch","Orth-Equilateral",7,-7,"ORTH","equilateral"
"7MO2B","asynch","Orth-Equilateral",8,-8,"ORTH","equilateral"
"7MO2B","asynch","Orth-Equilateral",9,-9,"ORTH","equilateral"
"7MO2B","asynch","Orth-Equilateral",10,-10,"ORTH","equilateral"
"7MO2B","asynch","Orth-Equilateral",11,-11,"ORTH","equilateral"
"7MO2B","asynch","Orth-Equilateral",12,-12,"ORTH","equilateral"
"7MO2B","asynch","Orth-Equilateral",13,-13,"ORTH","equilateral"
"ZX26B","asynch","Orth-Equilateral",1,-1,"ORTH","equilateral"
"ZX26B","asynch","Orth-Equilateral",2,-2,"ORTH","equilateral"
"ZX26B","asynch","Orth-Equilateral",3,-3,"ORTH","equilateral"
"ZX26B","asynch","Orth-Equilateral",4,-4,"ORTH","equilateral"
"ZX26B","asynch","Orth-Equilateral",5,-3,"ORTH","equilateral"
"ZX26B","asynch","Orth-Equilateral",6,-4,"ORTH","equilateral"
"ZX26B","asynch","Orth-Equilateral",7,-5,"ORTH","equilateral"
"ZX26B","asynch","Orth-Equilateral",8,-4,"ORTH","equilateral"
"ZX26B","asynch","Orth-Equilateral",9,-5,"ORTH","equilateral"
"ZX26B","asynch","Orth-Equilateral",10,-6,"ORTH","equilateral"
"ZX26B","asynch","Orth-Equilateral",11,-7,"ORTH","equilateral"
"ZX26B","asynch","Orth-Equilateral",12,-8,"ORTH","equilateral"
"ZX26B","asynch","Orth-Equilateral",13,-9,"ORTH","equilateral"
"AU60S","asynch","Orth-Equilateral",1,-1,"ORTH","equilateral"
"AU60S","asynch","Orth-Equilateral",2,-2,"ORTH","equilateral"
"AU60S","asynch","Orth-Equilateral",3,-3,"ORTH","equilateral"
"AU60S","asynch","Orth-Equilateral",4,-3.5,"ORTH","equilateral"
"AU60S","asynch","Orth-Equilateral",5,-4.5,"ORTH","equilateral"
"AU60S","asynch","Orth-Equilateral",6,-5.5,"ORTH","equilateral"
"AU60S","asynch","Orth-Equilateral",7,-6,"ORTH","equilateral"
"AU60S","asynch","Orth-Equilateral",8,-5.5,"ORTH","equilateral"
"AU60S","asynch","Orth-Equilateral",9,-6.5,"ORTH","equilateral"
"AU60S","asynch","Orth-Equilateral",10,-7.5,"ORTH","equilateral"
"AU60S","asynch","Orth-Equilateral",11,-7.5,"ORTH","equilateral"
"AU60S","asynch","Orth-Equilateral",12,-7.5,"ORTH","equilateral"
"AU60S","asynch","Orth-Equilateral",13,-8.5,"ORTH","equilateral"
"7PBLW","asynch","Orth-Equilateral",1,-1,"ORTH","equilateral"
"7PBLW","asynch","Orth-Equilateral",2,-2,"ORTH","equilateral"
"7PBLW","asynch","Orth-Equilateral",3,-3,"ORTH","equilateral"
"7PBLW","asynch","Orth-Equilateral",4,-4,"ORTH","equilateral"
"7PBLW","asynch","Orth-Equilateral",5,-5,"ORTH","equilateral"
"7PBLW","asynch","Orth-Equilateral",6,-6,"ORTH","equilateral"
"7PBLW","asynch","Orth-Equilateral",7,-7,"ORTH","equilateral"
"7PBLW","asynch","Orth-Equilateral",8,-8,"ORTH","equilateral"
"7PBLW","asynch","Orth-Equilateral",9,-9,"ORTH","equilateral"
"7PBLW","asynch","Orth-Equilateral",10,-10,"ORTH","equilateral"
"7PBLW","asynch","Orth-Equilateral",11,-11,"ORTH","equilateral"
"7PBLW","asynch","Orth-Equilateral",12,-12,"ORTH","equilateral"
"7PBLW","asynch","Orth-Equilateral",13,-13,"ORTH","equilateral"
"087ES","asynch","Orth-Equilateral",1,-1,"ORTH","equilateral"
"087ES","asynch","Orth-Equilateral",2,-2,"ORTH","equilateral"
"087ES","asynch","Orth-Equilateral",3,-1.5,"ORTH","equilateral"
"087ES","asynch","Orth-Equilateral",4,-2,"ORTH","equilateral"
"087ES","asynch","Orth-Equilateral",5,-2.5,"ORTH","equilateral"
"087ES","asynch","Orth-Equilateral",6,-3.5,"ORTH","equilateral"
"087ES","asynch","Orth-Equilateral",7,-4,"ORTH","equilateral"
"087ES","asynch","Orth-Equilateral",8,-3.5,"ORTH","equilateral"
"087ES","asynch","Orth-Equilateral",9,-4.5,"ORTH","equilateral"
"087ES","asynch","Orth-Equilateral",10,-5.5,"ORTH","equilateral"
"087ES","asynch","Orth-Equilateral",11,-6,"ORTH","equilateral"
"087ES","asynch","Orth-Equilateral",12,-6.5,"ORTH","equilateral"
"087ES","asynch","Orth-Equilateral",13,-5.5,"ORTH","equilateral"
"JYQBU","asynch","Orth-Equilateral",1,-1,"ORTH","equilateral"
"JYQBU","asynch","Orth-Equilateral",2,-2,"ORTH","equilateral"
"JYQBU","asynch","Orth-Equilateral",3,-3,"ORTH","equilateral"
"JYQBU","asynch","Orth-Equilateral",4,-3.5,"ORTH","equilateral"
"JYQBU","asynch","Orth-Equilateral",5,-4.5,"ORTH","equilateral"
"JYQBU","asynch","Orth-Equilateral",6,-5.5,"ORTH","equilateral"
"JYQBU","asynch","Orth-Equilateral",7,-6.5,"ORTH","equilateral"
"JYQBU","asynch","Orth-Equilateral",8,-7.5,"ORTH","equilateral"
"JYQBU","asynch","Orth-Equilateral",9,-8.5,"ORTH","equilateral"
"JYQBU","asynch","Orth-Equilateral",10,-9.5,"ORTH","equilateral"
"JYQBU","asynch","Orth-Equilateral",11,-9.5,"ORTH","equilateral"
"JYQBU","asynch","Orth-Equilateral",12,-9.5,"ORTH","equilateral"
"JYQBU","asynch","Orth-Equilateral",13,-10.5,"ORTH","equilateral"
"35BO6","asynch","Orth-Equilateral",1,-1,"ORTH","equilateral"
"35BO6","asynch","Orth-Equilateral",2,-2,"ORTH","equilateral"
"35BO6","asynch","Orth-Equilateral",3,-3,"ORTH","equilateral"
"35BO6","asynch","Orth-Equilateral",4,-4,"ORTH","equilateral"
"35BO6","asynch","Orth-Equilateral",5,-5,"ORTH","equilateral"
"35BO6","asynch","Orth-Equilateral",6,-6,"ORTH","equilateral"
"35BO6","asynch","Orth-Equilateral",7,-7,"ORTH","equilateral"
"35BO6","asynch","Orth-Equilateral",8,-8,"ORTH","equilateral"
"35BO6","asynch","Orth-Equilateral",9,-9,"ORTH","equilateral"
"35BO6","asynch","Orth-Equilateral",10,-10,"ORTH","equilateral"
"35BO6","asynch","Orth-Equilateral",11,-11,"ORTH","equilateral"
"35BO6","asynch","Orth-Equilateral",12,-12,"ORTH","equilateral"
"35BO6","asynch","Orth-Equilateral",13,-13,"ORTH","equilateral"
"691MW","asynch","Orth-Equilateral",1,-1,"ORTH","equilateral"
"691MW","asynch","Orth-Equilateral",2,-2,"ORTH","equilateral"
"691MW","asynch","Orth-Equilateral",3,-3,"ORTH","equilateral"
"691MW","asynch","Orth-Equilateral",4,-4,"ORTH","equilateral"
"691MW","asynch","Orth-Equilateral",5,-5,"ORTH","equilateral"
"691MW","asynch","Orth-Equilateral",6,-6,"ORTH","equilateral"
"691MW","asynch","Orth-Equilateral",7,-7,"ORTH","equilateral"
"691MW","asynch","Orth-Equilateral",8,-8,"ORTH","equilateral"
"691MW","asynch","Orth-Equilateral",9,-9,"ORTH","equilateral"
"691MW","asynch","Orth-Equilateral",10,-10,"ORTH","equilateral"
"691MW","asynch","Orth-Equilateral",11,-11,"ORTH","equilateral"
"691MW","asynch","Orth-Equilateral",12,-12,"ORTH","equilateral"
"691MW","asynch","Orth-Equilateral",13,-13,"ORTH","equilateral"
"D3FZH","asynch","Orth-Equilateral",1,-1,"ORTH","equilateral"
"D3FZH","asynch","Orth-Equilateral",2,-2,"ORTH","equilateral"
"D3FZH","asynch","Orth-Equilateral",3,-1.5,"ORTH","equilateral"
"D3FZH","asynch","Orth-Equilateral",4,-1.5,"ORTH","equilateral"
"D3FZH","asynch","Orth-Equilateral",5,-1.5,"ORTH","equilateral"
"D3FZH","asynch","Orth-Equilateral",6,-1,"ORTH","equilateral"
"D3FZH","asynch","Orth-Equilateral",7,-1.5,"ORTH","equilateral"
"D3FZH","asynch","Orth-Equilateral",8,-2,"ORTH","equilateral"
"D3FZH","asynch","Orth-Equilateral",9,-3,"ORTH","equilateral"
