"subject","session","term","condition","q","question","answer","rt","correct","orth_correct","explicit","impasse","axis"
"7BV0L","a15513832","fall21","111","15","midpoint","EF",31810,0,1,"1","1","Orthogonal-XInside-YFull"
"K5PDZ","a15897677","fall21","111","1","starttime","F",29374,1,0,"1","1","Orthogonal-XInside-YFull"
"K5PDZ","a15897677","fall21","111","2","starts","K",21900,1,0,"1","1","Orthogonal-XInside-YFull"
"K5PDZ","a15897677","fall21","111","7","duration+starts","XO",33051,1,0,"1","1","Orthogonal-XInside-YFull"
"K5PDZ","a15897677","fall21","111","15","midpoint","KX",21528,1,0,"1","1","Orthogonal-XInside-YFull"
"GB4TH","a15454598","fall21","111","1","starttime","A",13189,0,1,"1","1","Orthogonal-XInside-YFull"
"GB4TH","a15454598","fall21","111","2","starts","E",7305,0,1,"1","1","Orthogonal-XInside-YFull"
"GB4TH","a15454598","fall21","111","3","meets","O",39290,0,0,"1","1","Orthogonal-XInside-YFull"
"GB4TH","a15454598","fall21","111","5","midpoint","O",52410,1,0,"1","1","Orthogonal-XInside-YFull"
"GB4TH","a15454598","fall21","111","6","duration","EG",6856,1,1,"1","1","Orthogonal-XInside-YFull"
"GB4TH","a15454598","fall21","111","7","duration+starts","XO",15031,1,0,"1","1","Orthogonal-XInside-YFull"
"GB4TH","a15454598","fall21","111","10","ends","B",10476,0,0,"1","1","Orthogonal-XInside-YFull"
"GB4TH","a15454598","fall21","111","11","starttime","FB",9618,0,1,"1","1","Orthogonal-XInside-YFull"
"GB4TH","a15454598","fall21","111","14","endtime","X",12842,1,0,"1","1","Orthogonal-XInside-YFull"
"X8P7E","a15992680","fall21","111","1","starttime","A",14227,0,1,"1","1","Orthogonal-XInside-YFull"
"X8P7E","a15992680","fall21","111","3","meets","Z",12157,0,1,"1","1","Orthogonal-XInside-YFull"
"X8P7E","a15992680","fall21","111","4","endtime","",12013,0,0,"1","1","Orthogonal-XInside-YFull"
"X8P7E","a15992680","fall21","111","6","duration","EG",6874,1,1,"1","1","Orthogonal-XInside-YFull"
"X8P7E","a15992680","fall21","111","9","starttime+before+endtime+during","I",33557,1,1,"1","1","Orthogonal-XInside-YFull"
"X8P7E","a15992680","fall21","111","10","ends","",40761,0,0,"1","1","Orthogonal-XInside-YFull"
"X8P7E","a15992680","fall21","111","12","starts","B",9657,0,1,"1","1","Orthogonal-XInside-YFull"
"X8P7E","a15992680","fall21","111","13","meets","FX",38898,0,1,"1","1","Orthogonal-XInside-YFull"
"DGJQ3","a1770579","fall21","111","7","duration+starts","CH",19731,0,0,"1","1","Orthogonal-XInside-YFull"
"DGJQ3","a1770579","fall21","111","8","duration+contained","A",6090,0,0,"1","1","Orthogonal-XInside-YFull"
"DGJQ3","a1770579","fall21","111","10","ends","Z",14084,0,0,"1","1","Orthogonal-XInside-YFull"
"DGJQ3","a1770579","fall21","111","13","meets","H",23244,0,0,"1","1","Orthogonal-XInside-YFull"
"DGJQ3","a1770579","fall21","111","15","midpoint","A",4140,0,0,"1","1","Orthogonal-XInside-YFull"
"N34B6","a16137762","fall21","111","7","duration+starts","XO",48353,1,0,"1","1","Orthogonal-XInside-YFull"
"N34B6","a16137762","fall21","111","8","duration+contained","GC",92611,0,0,"1","1","Orthogonal-XInside-YFull"
"N34B6","a16137762","fall21","111","10","ends","E",21224,1,0,"1","1","Orthogonal-XInside-YFull"
"N34B6","a16137762","fall21","111","11","starttime","ML",12578,1,0,"1","1","Orthogonal-XInside-YFull"
"02DBM","a16775456","fall21","111","2","starts","K",16104,1,0,"1","2","Orthogonal-XInside-YFull"
"02DBM","a16775456","fall21","111","4","endtime","H",52003,1,0,"1","2","Orthogonal-XInside-YFull"
"02DBM","a16775456","fall21","111","5","midpoint","A",24343,1,0,"1","2","Orthogonal-XInside-YFull"
"02DBM","a16775456","fall21","111","11","starttime","ML",47818,1,0,"1","2","Orthogonal-XInside-YFull"
"02DBM","a16775456","fall21","111","12","starts","G",53688,1,0,"1","2","Orthogonal-XInside-YFull"
"02DBM","a16775456","fall21","111","13","meets","EF",26608,1,0,"1","2","Orthogonal-XInside-YFull"
"02DBM","a16775456","fall21","111","14","endtime","X",20236,1,0,"1","2","Orthogonal-XInside-YFull"
"7DJGJ","a15839424","fall21","111","1","starttime","A",40599,0,0,"1","2","Orthogonal-XInside-YFull"
"7DJGJ","a15839424","fall21","111","3","meets","B",24724,0,0,"1","2","Orthogonal-XInside-YFull"
"7DJGJ","a15839424","fall21","111","5","midpoint","AFG",36232,0,0,"1","2","Orthogonal-XInside-YFull"
"7DJGJ","a15839424","fall21","111","7","duration+starts","FZ",21499,0,0,"1","2","Orthogonal-XInside-YFull"
"7DJGJ","a15839424","fall21","111","8","duration+contained","O",29447,0,0,"1","2","Orthogonal-XInside-YFull"
"7DJGJ","a15839424","fall21","111","9","starttime+before+endtime+during","I",102988,1,1,"1","2","Orthogonal-XInside-YFull"
"7DJGJ","a15839424","fall21","111","15","midpoint","M",12394,0,0,"1","2","Orthogonal-XInside-YFull"
"2CZP7","a16681470","fall21","111","4","endtime","U",127676,0,1,"1","1","Orthogonal-XInside-YFull"
"2CZP7","a16681470","fall21","111","6","duration","EG",13748,1,1,"1","1","Orthogonal-XInside-YFull"
"2CZP7","a16681470","fall21","111","7","duration+starts","FB",199396,0,1,"1","1","Orthogonal-XInside-YFull"
"2CZP7","a16681470","fall21","111","10","ends","Z",152617,0,0,"1","1","Orthogonal-XInside-YFull"
"2CZP7","a16681470","fall21","111","12","starts","B",23848,0,1,"1","1","Orthogonal-XInside-YFull"
"2CZP7","a16681470","fall21","111","13","meets","X",41332,0,0,"1","1","Orthogonal-XInside-YFull"
"YJN2B","a15927876","fall21","111","1","starttime","",32685,0,0,"1","2","Orthogonal-XInside-YFull"
"YJN2B","a15927876","fall21","111","5","midpoint","",103732,0,0,"1","2","Orthogonal-XInside-YFull"
"YJN2B","a15927876","fall21","111","6","duration","EG",11048,1,1,"1","2","Orthogonal-XInside-YFull"
"YJN2B","a15927876","fall21","111","7","duration+starts","FB",67805,0,1,"1","2","Orthogonal-XInside-YFull"
"YJN2B","a15927876","fall21","111","8","duration+contained","E",34408,0,1,"1","2","Orthogonal-XInside-YFull"
"VRHYF","a16664786","fall21","111","1","starttime","A",4836,0,1,"1","1","Orthogonal-XInside-YFull"
"VRHYF","a16664786","fall21","111","2","starts","E",11345,0,1,"1","1","Orthogonal-XInside-YFull"
"VRHYF","a16664786","fall21","111","3","meets","Z",8759,0,1,"1","1","Orthogonal-XInside-YFull"
"VRHYF","a16664786","fall21","111","5","midpoint","U",61103,0,1,"1","1","Orthogonal-XInside-YFull"
"VRHYF","a16664786","fall21","111","10","ends","X",22280,0,1,"1","1","Orthogonal-XInside-YFull"
"VRHYF","a16664786","fall21","111","14","endtime","B",13194,0,1,"1","1","Orthogonal-XInside-YFull"
"694WT","a15853813","fall21","111","2","starts","J",250218,0,0,"1","1","Orthogonal-XInside-YFull"
"694WT","a15853813","fall21","111","13","meets","F",126155,0,0,"1","1","Orthogonal-XInside-YFull"
"694WT","a15853813","fall21","111","14","endtime","B",162256,0,1,"1","1","Orthogonal-XInside-YFull"
"694WT","a15853813","fall21","111","15","midpoint","E",74222,0,0,"1","1","Orthogonal-XInside-YFull"
"QADB9","a17091192","fall21","111","6","duration","EG",10153,1,1,"1","1","Orthogonal-XInside-YFull"
"QADB9","a17091192","fall21","111","7","duration+starts","FB",19671,0,1,"1","1","Orthogonal-XInside-YFull"
"QADB9","a17091192","fall21","111","8","duration+contained","F",94031,0,0,"1","1","Orthogonal-XInside-YFull"
"QADB9","a17091192","fall21","111","9","starttime+before+endtime+during","I",15028,1,1,"1","1","Orthogonal-XInside-YFull"
"QADB9","a17091192","fall21","111","10","ends","X",21614,0,1,"1","1","Orthogonal-XInside-YFull"
"QADB9","a17091192","fall21","111","15","midpoint","EF",24423,0,1,"1","1","Orthogonal-XInside-YFull"
"PRA08","a16137081","fall21","111","8","duration+contained","E",25219,0,1,"1","2","Orthogonal-XInside-YFull"
"PRA08","a16137081","fall21","111","9","starttime+before+endtime+during","I",22653,1,1,"1","2","Orthogonal-XInside-YFull"
"PRA08","a16137081","fall21","111","10","ends","B",8103,0,0,"1","2","Orthogonal-XInside-YFull"
"PRA08","a16137081","fall21","111","11","starttime","FB",5762,0,1,"1","2","Orthogonal-XInside-YFull"
"PRA08","a16137081","fall21","111","13","meets","FX",66385,0,1,"1","2","Orthogonal-XInside-YFull"
"PRA08","a16137081","fall21","111","14","endtime","B",33305,0,1,"1","2","Orthogonal-XInside-YFull"
"PRA08","a16137081","fall21","111","15","midpoint","EF",45977,0,1,"1","2","Orthogonal-XInside-YFull"
"KXRFL","a15545916","fall21","111","3","meets","AIOZFHJXKUDEGB",64017,0,0,"1","1","Orthogonal-XInside-YFull"
"KXRFL","a15545916","fall21","111","4","endtime","CAIOZFHJXKU",69177,0,0,"1","1","Orthogonal-XInside-YFull"
"KXRFL","a15545916","fall21","111","7","duration+starts","FB",30824,0,1,"1","1","Orthogonal-XInside-YFull"
"KXRFL","a15545916","fall21","111","9","starttime+before+endtime+during","I",32389,1,1,"1","1","Orthogonal-XInside-YFull"
"KXRFL","a15545916","fall21","111","11","starttime","FB",15932,0,1,"1","1","Orthogonal-XInside-YFull"
"KXRFL","a15545916","fall21","111","12","starts","B",13571,0,1,"1","1","Orthogonal-XInside-YFull"
"KXRFL","a15545916","fall21","111","14","endtime","B",43379,0,1,"1","1","Orthogonal-XInside-YFull"
"LPY8N","a16194024","fall21","111","2","starts","E",10324,0,1,"1","1","Orthogonal-XInside-YFull"
"LPY8N","a16194024","fall21","111","3","meets","Z",15244,0,1,"1","1","Orthogonal-XInside-YFull"
"LPY8N","a16194024","fall21","111","5","midpoint","U",98198,0,1,"1","1","Orthogonal-XInside-YFull"
"LPY8N","a16194024","fall21","111","6","duration","EG",6982,1,1,"1","1","Orthogonal-XInside-YFull"
"LPY8N","a16194024","fall21","111","15","midpoint","EF",28240,0,1,"1","1","Orthogonal-XInside-YFull"
"5P3XF","a16430000","fall21","111","1","starttime","F",8526,1,0,"1","2","Orthogonal-XInside-YFull"
"5P3XF","a16430000","fall21","111","3","meets","F",9371,1,0,"1","2","Orthogonal-XInside-YFull"
"5P3XF","a16430000","fall21","111","6","duration","EG",9504,1,1,"1","2","Orthogonal-XInside-YFull"
"5P3XF","a16430000","fall21","111","8","duration+contained","AK",25167,0,0,"1","2","Orthogonal-XInside-YFull"
"5P3XF","a16430000","fall21","111","15","midpoint","KX",105296,1,0,"1","2","Orthogonal-XInside-YFull"
"AU0MW","a15874333","fall21","111","1","starttime","",22305,0,0,"1","2","Orthogonal-XInside-YFull"
"AU0MW","a15874333","fall21","111","3","meets","",20454,0,0,"1","2","Orthogonal-XInside-YFull"
"AU0MW","a15874333","fall21","111","4","endtime","",56284,0,0,"1","2","Orthogonal-XInside-YFull"
"AU0MW","a15874333","fall21","111","10","ends","X",35266,0,1,"1","2","Orthogonal-XInside-YFull"
"AU0MW","a15874333","fall21","111","12","starts","B",6700,0,1,"1","2","Orthogonal-XInside-YFull"
"AU0MW","a15874333","fall21","111","13","meets","FX",16481,0,1,"1","2","Orthogonal-XInside-YFull"
"HCGNQ","a15926963","fall21","111","4","endtime","AI",24063,0,0,"1","2","Orthogonal-XInside-YFull"
"HCGNQ","a15926963","fall21","111","5","midpoint","ZXU",8265,0,0,"1","2","Orthogonal-XInside-YFull"
"HCGNQ","a15926963","fall21","111","6","duration","EG",9583,1,1,"1","2","Orthogonal-XInside-YFull"
"HCGNQ","a15926963","fall21","111","7","duration+starts","FB",23552,0,1,"1","2","Orthogonal-XInside-YFull"
"HCGNQ","a15926963","fall21","111","9","starttime+before+endtime+during","AGN",4346,0,0,"1","2","Orthogonal-XInside-YFull"
"HCGNQ","a15926963","fall21","111","11","starttime","BH",3112,0,0,"1","2","Orthogonal-XInside-YFull"
"HCGNQ","a15926963","fall21","111","13","meets","EC",5052,0,0,"1","2","Orthogonal-XInside-YFull"
"HCGNQ","a15926963","fall21","111","15","midpoint","AKXP",9544,0,0,"1","2","Orthogonal-XInside-YFull"
"STJP3","a15530049","fall21","111","1","starttime","A",32404,0,1,"1","1","Orthogonal-XInside-YFull"
"STJP3","a15530049","fall21","111","2","starts","E",12403,0,1,"1","1","Orthogonal-XInside-YFull"
"STJP3","a15530049","fall21","111","8","duration+contained","E",29031,0,1,"1","1","Orthogonal-XInside-YFull"
"STJP3","a15530049","fall21","111","12","starts","B",5435,0,1,"1","1","Orthogonal-XInside-YFull"
"STJP3","a15530049","fall21","111","14","endtime","B",41568,0,1,"1","1","Orthogonal-XInside-YFull"
"STJP3","a15530049","fall21","111","15","midpoint","EF",36316,0,1,"1","1","Orthogonal-XInside-YFull"
"GY85V","a15461338","fall21","111","3","meets","O",34073,0,0,"1","1","Orthogonal-XInside-YFull"
"GY85V","a15461338","fall21","111","5","midpoint","U",340486,0,1,"1","1","Orthogonal-XInside-YFull"
"GY85V","a15461338","fall21","111","6","duration","EG",8248,1,1,"1","1","Orthogonal-XInside-YFull"
"GY85V","a15461338","fall21","111","9","starttime+before+endtime+during","I",44400,1,1,"1","1","Orthogonal-XInside-YFull"
"GY85V","a15461338","fall21","111","13","meets","FX",29482,0,1,"1","1","Orthogonal-XInside-YFull"
"GY85V","a15461338","fall21","111","14","endtime","B",22448,0,1,"1","1","Orthogonal-XInside-YFull"
"GY85V","a15461338","fall21","111","15","midpoint","EF",39667,0,1,"1","1","Orthogonal-XInside-YFull"
"3PADQ","a16546781","fall21","111","1","starttime","A",31010,0,1,"1","1","Orthogonal-XInside-YFull"
"3PADQ","a16546781","fall21","111","9","starttime+before+endtime+during","I",46427,1,1,"1","1","Orthogonal-XInside-YFull"
"3PADQ","a16546781","fall21","111","10","ends","P",27951,0,0,"1","1","Orthogonal-XInside-YFull"
"3PADQ","a16546781","fall21","111","11","starttime","FB",13639,0,1,"1","1","Orthogonal-XInside-YFull"
"3PADQ","a16546781","fall21","111","13","meets","F",82152,0,0,"1","1","Orthogonal-XInside-YFull"
"240Y4","a15903042","fall21","111","3","meets","O",12118,0,0,"1","2","Orthogonal-XInside-YFull"
"240Y4","a15903042","fall21","111","7","duration+starts","FB",27240,0,1,"1","2","Orthogonal-XInside-YFull"
"240Y4","a15903042","fall21","111","10","ends","B",5856,0,0,"1","2","Orthogonal-XInside-YFull"
"3SYRX","a15568892","fall21","111","6","duration","EG",9302,1,1,"1","2","Orthogonal-XInside-YFull"
"3SYRX","a15568892","fall21","111","7","duration+starts","XO",38990,1,0,"1","2","Orthogonal-XInside-YFull"
"3SYRX","a15568892","fall21","111","8","duration+contained","G",71128,1,0,"1","2","Orthogonal-XInside-YFull"
"3SYRX","a15568892","fall21","111","14","endtime","X",8512,1,0,"1","2","Orthogonal-XInside-YFull"
"3SYRX","a15568892","fall21","111","15","midpoint","KX",12949,1,0,"1","2","Orthogonal-XInside-YFull"
"PFFEV","a16145321","fall21","111","1","starttime","A",35324,0,1,"1","1","Orthogonal-XInside-YFull"
"PFFEV","a16145321","fall21","111","2","starts","E",22609,0,1,"1","1","Orthogonal-XInside-YFull"
"PFFEV","a16145321","fall21","111","3","meets","A",18736,0,0,"1","1","Orthogonal-XInside-YFull"
"PFFEV","a16145321","fall21","111","8","duration+contained","E",116303,0,1,"1","1","Orthogonal-XInside-YFull"
"NH0FO","a15386946","fall21","111","1","starttime","F",146880,1,0,"1","2","Orthogonal-XInside-YFull"
"NH0FO","a15386946","fall21","111","2","starts","K",19389,1,0,"1","2","Orthogonal-XInside-YFull"
"NH0FO","a15386946","fall21","111","3","meets","F",12730,1,0,"1","2","Orthogonal-XInside-YFull"
"NH0FO","a15386946","fall21","111","4","endtime","H",18337,1,0,"1","2","Orthogonal-XInside-YFull"
"NH0FO","a15386946","fall21","111","6","duration","EG",61811,1,1,"1","2","Orthogonal-XInside-YFull"
"NH0FO","a15386946","fall21","111","7","duration+starts","XO",33467,1,0,"1","2","Orthogonal-XInside-YFull"
"NH0FO","a15386946","fall21","111","8","duration+contained","G",44657,1,0,"1","2","Orthogonal-XInside-YFull"
"NH0FO","a15386946","fall21","111","11","starttime","ML",17273,1,0,"1","2","Orthogonal-XInside-YFull"
"NH0FO","a15386946","fall21","111","12","starts","G",8615,1,0,"1","2","Orthogonal-XInside-YFull"
"NH0FO","a15386946","fall21","111","15","midpoint","KX",24373,1,0,"1","2","Orthogonal-XInside-YFull"
"XG38D","a15865479","fall21","111","2","starts","E",15686,0,1,"1","1","Orthogonal-XInside-YFull"
"XG38D","a15865479","fall21","111","4","endtime","U",58505,0,1,"1","1","Orthogonal-XInside-YFull"
"XG38D","a15865479","fall21","111","5","midpoint","U",78490,0,1,"1","1","Orthogonal-XInside-YFull"
"XG38D","a15865479","fall21","111","7","duration+starts","FB",26791,0,1,"1","1","Orthogonal-XInside-YFull"
"XG38D","a15865479","fall21","111","10","ends","B",6691,0,0,"1","1","Orthogonal-XInside-YFull"
"XG38D","a15865479","fall21","111","11","starttime","FB",14710,0,1,"1","1","Orthogonal-XInside-YFull"
"XG38D","a15865479","fall21","111","13","meets","FX",52030,0,1,"1","1","Orthogonal-XInside-YFull"
"XG38D","a15865479","fall21","111","14","endtime","",8476,0,0,"1","1","Orthogonal-XInside-YFull"
"N36VM","a16041987","fall21","111","8","duration+contained","E",66504,0,1,"1","2","Orthogonal-XInside-YFull"
"N36VM","a16041987","fall21","111","9","starttime+before+endtime+during","I",47033,1,1,"1","2","Orthogonal-XInside-YFull"
"N36VM","a16041987","fall21","111","11","starttime","FB",12127,0,1,"1","2","Orthogonal-XInside-YFull"
"N36VM","a16041987","fall21","111","14","endtime","FB",39796,0,0,"1","2","Orthogonal-XInside-YFull"
"7METL","a16677006","fall21","111","1","starttime","A",7257,0,1,"1","1","Orthogonal-XInside-YFull"
"7METL","a16677006","fall21","111","8","duration+contained","D",6685,0,0,"1","1","Orthogonal-XInside-YFull"
"7METL","a16677006","fall21","111","9","starttime+before+endtime+during","X",6116,0,0,"1","1","Orthogonal-XInside-YFull"
"7METL","a16677006","fall21","111","11","starttime","FB",9682,0,1,"1","1","Orthogonal-XInside-YFull"
"7METL","a16677006","fall21","111","12","starts","B",5054,0,1,"1","1","Orthogonal-XInside-YFull"
"XV7KZ","a15826500","fall21","111","3","meets","Z",11932,0,1,"1","1","Orthogonal-XInside-YFull"
"XV7KZ","a15826500","fall21","111","5","midpoint","U",42801,0,1,"1","1","Orthogonal-XInside-YFull"
"XV7KZ","a15826500","fall21","111","6","duration","EG",8848,1,1,"1","1","Orthogonal-XInside-YFull"
"XV7KZ","a15826500","fall21","111","12","starts","B",3920,0,1,"1","1","Orthogonal-XInside-YFull"
"XV7KZ","a15826500","fall21","111","13","meets","X",17540,0,0,"1","1","Orthogonal-XInside-YFull"
"XV7KZ","a15826500","fall21","111","14","endtime","B",11357,0,1,"1","1","Orthogonal-XInside-YFull"
"XV7KZ","a15826500","fall21","111","15","midpoint","G",8555,0,0,"1","1","Orthogonal-XInside-YFull"
"YUWCZ","a16578015","fall21","111","2","starts","K",13757,1,0,"1","1","Orthogonal-XInside-YFull"
"YUWCZ","a16578015","fall21","111","4","endtime","H",42321,1,0,"1","1","Orthogonal-XInside-YFull"
"YUWCZ","a16578015","fall21","111","6","duration","EG",77176,1,1,"1","1","Orthogonal-XInside-YFull"
"YUWCZ","a16578015","fall21","111","8","duration+contained","I",67354,0,0,"1","1","Orthogonal-XInside-YFull"
"YUWCZ","a16578015","fall21","111","9","starttime+before+endtime+during","F",56180,0,0,"1","1","Orthogonal-XInside-YFull"
"YUWCZ","a16578015","fall21","111","10","ends","E",10093,1,0,"1","1","Orthogonal-XInside-YFull"
"CN995","a16806645","fall21","111","1","starttime","CF",19992,0,0,"1","2","Orthogonal-XInside-YFull"
"CN995","a16806645","fall21","111","5","midpoint","A",27203,1,0,"1","2","Orthogonal-XInside-YFull"
"CN995","a16806645","fall21","111","7","duration+starts","XO",18801,1,0,"1","2","Orthogonal-XInside-YFull"
"CN995","a16806645","fall21","111","8","duration+contained","G",125115,1,0,"1","2","Orthogonal-XInside-YFull"
"CN995","a16806645","fall21","111","11","starttime","ML",13266,1,0,"1","2","Orthogonal-XInside-YFull"
"CN995","a16806645","fall21","111","13","meets","EF",10603,1,0,"1","2","Orthogonal-XInside-YFull"
"CN995","a16806645","fall21","111","14","endtime","X",11427,1,0,"1","2","Orthogonal-XInside-YFull"
"98R7E","a16148682","fall21","111","2","starts","K",22723,1,0,"1","1","Orthogonal-XInside-YFull"
"98R7E","a16148682","fall21","111","6","duration","EG",12365,1,1,"1","1","Orthogonal-XInside-YFull"
"98R7E","a16148682","fall21","111","7","duration+starts","XO",41083,1,0,"1","1","Orthogonal-XInside-YFull"
"98R7E","a16148682","fall21","111","8","duration+contained","FG",65962,0,0,"1","1","Orthogonal-XInside-YFull"
"98R7E","a16148682","fall21","111","9","starttime+before+endtime+during","",81949,0,0,"1","1","Orthogonal-XInside-YFull"
"ZZNSP","a16686690","fall21","111","2","starts","E",8757,0,1,"1","1","Orthogonal-XInside-YFull"
"ZZNSP","a16686690","fall21","111","3","meets","Z",22011,0,1,"1","1","Orthogonal-XInside-YFull"
"ZZNSP","a16686690","fall21","111","4","endtime","U",84550,0,1,"1","1","Orthogonal-XInside-YFull"
"ZZNSP","a16686690","fall21","111","6","duration","EG",8463,1,1,"1","1","Orthogonal-XInside-YFull"
"ZZNSP","a16686690","fall21","111","11","starttime","FB",12775,0,1,"1","1","Orthogonal-XInside-YFull"
"ZZNSP","a16686690","fall21","111","15","midpoint","EF",225982,0,1,"1","1","Orthogonal-XInside-YFull"
"PY424","a16144697","fall21","111","3","meets","A",6820,0,0,"1","1","Orthogonal-XInside-YFull"
"PY424","a16144697","fall21","111","14","endtime","B",26726,0,1,"1","1","Orthogonal-XInside-YFull"
"PY424","a16144697","fall21","111","15","midpoint","EF",42149,0,1,"1","1","Orthogonal-XInside-YFull"
"N5NRY","a15526867","fall21","111","1","starttime","A",85281,0,1,"1","1","Orthogonal-XInside-YFull"
"N5NRY","a15526867","fall21","111","7","duration+starts","XO",47224,1,0,"1","1","Orthogonal-XInside-YFull"
"N5NRY","a15526867","fall21","111","8","duration+contained","IJEFG",47727,0,0,"1","1","Orthogonal-XInside-YFull"
"N5NRY","a15526867","fall21","111","9","starttime+before+endtime+during","I",92097,1,1,"1","1","Orthogonal-XInside-YFull"
"N5NRY","a15526867","fall21","111","10","ends","E",11949,1,0,"1","1","Orthogonal-XInside-YFull"
"N5NRY","a15526867","fall21","111","11","starttime","ML",10668,1,0,"1","1","Orthogonal-XInside-YFull"
"QXNXR","a16263989","fall21","111","1","starttime","F",74267,1,0,"1","2","Orthogonal-XInside-YFull"
"QXNXR","a16263989","fall21","111","9","starttime+before+endtime+during","I",70113,1,1,"1","2","Orthogonal-XInside-YFull"
"QXNXR","a16263989","fall21","111","10","ends","E",19762,1,0,"1","2","Orthogonal-XInside-YFull"
"QXNXR","a16263989","fall21","111","11","starttime","ML",15016,1,0,"1","2","Orthogonal-XInside-YFull"
"QXNXR","a16263989","fall21","111","12","starts","G",13976,1,0,"1","2","Orthogonal-XInside-YFull"
"QXNXR","a16263989","fall21","111","14","endtime","X",11064,1,0,"1","2","Orthogonal-XInside-YFull"
"QXNXR","a16263989","fall21","111","15","midpoint","KX",33337,1,0,"1","2","Orthogonal-XInside-YFull"
"MAJW8","a16648429","fall21","111","1","starttime","F",52894,1,0,"1","2","Orthogonal-XInside-YFull"
"MAJW8","a16648429","fall21","111","4","endtime","H",10994,1,0,"1","2","Orthogonal-XInside-YFull"
"MAJW8","a16648429","fall21","111","5","midpoint","A",13307,1,0,"1","2","Orthogonal-XInside-YFull"
"MAJW8","a16648429","fall21","111","8","duration+contained","G",136302,1,0,"1","2","Orthogonal-XInside-YFull"
"MAJW8","a16648429","fall21","111","10","ends","E",16285,1,0,"1","2","Orthogonal-XInside-YFull"
"MAJW8","a16648429","fall21","111","12","starts","G",9960,1,0,"1","2","Orthogonal-XInside-YFull"
"MAJW8","a16648429","fall21","111","13","meets","EF",11254,1,0,"1","2","Orthogonal-XInside-YFull"
"MAJW8","a16648429","fall21","111","15","midpoint","KX",17261,1,0,"1","2","Orthogonal-XInside-YFull"
"DMUWM","a6125989","fall21","111","3","meets","A",12506,0,0,"1","1","Orthogonal-XInside-YFull"
"DMUWM","a6125989","fall21","111","4","endtime","G",20355,0,0,"1","1","Orthogonal-XInside-YFull"
"DMUWM","a6125989","fall21","111","6","duration","EG",72610,1,1,"1","1","Orthogonal-XInside-YFull"
"DMUWM","a6125989","fall21","111","7","duration+starts","FZ",15176,0,0,"1","1","Orthogonal-XInside-YFull"
"Y9SMP","a15480541","fall21","111","1","starttime","",49632,0,0,"2","2","Orthogonal-XInside-YFull"
"Y9SMP","a15480541","fall21","111","2","starts","K",59998,1,0,"2","2","Orthogonal-XInside-YFull"
"Y9SMP","a15480541","fall21","111","4","endtime","H",8538,1,0,"2","2","Orthogonal-XInside-YFull"
"Y9SMP","a15480541","fall21","111","7","duration+starts","XO",45548,1,0,"2","2","Orthogonal-XInside-YFull"
"Y9SMP","a15480541","fall21","111","9","starttime+before+endtime+during","I",45954,1,1,"2","2","Orthogonal-XInside-YFull"
"SG6TQ","w17156565","fall21","111","1","starttime","A",62578,0,1,"1","1","Orthogonal-XInside-YFull"
"SG6TQ","w17156565","fall21","111","2","starts","E",21828,0,1,"1","1","Orthogonal-XInside-YFull"
"SG6TQ","w17156565","fall21","111","4","endtime","E",27725,0,0,"1","1","Orthogonal-XInside-YFull"
"SG6TQ","w17156565","fall21","111","5","midpoint","O",13317,1,0,"1","1","Orthogonal-XInside-YFull"
"SG6TQ","w17156565","fall21","111","11","starttime","B",8324,0,0,"1","1","Orthogonal-XInside-YFull"
"SG6TQ","w17156565","fall21","111","13","meets","PLH",25417,0,0,"1","1","Orthogonal-XInside-YFull"
"SG6TQ","w17156565","fall21","111","14","endtime","B",110789,0,1,"1","1","Orthogonal-XInside-YFull"
"1JW7Y","a16759561","fall21","111","5","midpoint","DG",73394,0,0,"1","2","Orthogonal-XInside-YFull"
"1JW7Y","a16759561","fall21","111","6","duration","EG",9355,1,1,"1","2","Orthogonal-XInside-YFull"
"1JW7Y","a16759561","fall21","111","7","duration+starts","MO",123021,0,0,"1","2","Orthogonal-XInside-YFull"
"1JW7Y","a16759561","fall21","111","8","duration+contained","O",70221,0,0,"1","2","Orthogonal-XInside-YFull"
"1JW7Y","a16759561","fall21","111","10","ends","J",18067,0,0,"1","2","Orthogonal-XInside-YFull"
"1JW7Y","a16759561","fall21","111","12","starts","J",86134,0,0,"1","2","Orthogonal-XInside-YFull"
"1JW7Y","a16759561","fall21","111","14","endtime","B",134273,0,1,"1","2","Orthogonal-XInside-YFull"
"ARL8H","a15399879","fall21","111","1","starttime","",63180,0,0,"1","2","Orthogonal-XInside-YFull"
"ARL8H","a15399879","fall21","111","2","starts","",40959,0,0,"1","2","Orthogonal-XInside-YFull"
"ARL8H","a15399879","fall21","111","3","meets","ZFJ",49758,0,0,"1","2","Orthogonal-XInside-YFull"
"ARL8H","a15399879","fall21","111","9","starttime+before+endtime+during","I",39149,1,1,"1","2","Orthogonal-XInside-YFull"
"ARL8H","a15399879","fall21","111","13","meets","X",42536,0,0,"1","2","Orthogonal-XInside-YFull"
"ARL8H","a15399879","fall21","111","15","midpoint","EF",46711,0,1,"1","2","Orthogonal-XInside-YFull"
"1KLRO","a15904376","fall21","111","1","starttime","F",59830,1,0,"3","2","Orthogonal-XInside-YFull"
"1KLRO","a15904376","fall21","111","4","endtime","H",9645,1,0,"3","2","Orthogonal-XInside-YFull"
"1KLRO","a15904376","fall21","111","6","duration","EG",53348,1,1,"3","2","Orthogonal-XInside-YFull"
